uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4
3c580968a0fa11f0b84e8878734f76cf,12,1,7,3,Yunli,Ice Trailblazer,Robin,Huohuo,0,6,0,0
3c580968a0fa11f0b84e8878734f76cf,12,2,7,3,The Herta,Herta,Tribbie,Hyacine,0,6,0,0
3c580968a0fa11f0b84e8878734f76cf,11,1,3,3,Yunli,Ice Trailblazer,Robin,Lingsha,0,6,0,0
3c580968a0fa11f0b84e8878734f76cf,11,2,3,3,The Herta,Herta,Tribbie,Hyacine,0,6,0,0
3c580968a0fa11f0b84e8878734f76cf,10,1,4,3,Yunli,Robin,Imaginary March 7th,Huohuo,0,0,6,0
3c580968a0fa11f0b84e8878734f76cf,10,2,4,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,0,6,1,0
3c5809aba0fa11f0aef48878734f76cf,12,1,5,3,Yunli,Tingyun,Robin,Luocha,0,6,1,0
3c5809aba0fa11f0aef48878734f76cf,12,2,5,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,2,1,6,0
3c5809aba0fa11f0aef48878734f76cf,11,1,2,3,Castorice,Ruan Mei,Ice Trailblazer,Hyacine,2,1,6,0
3c5809aba0fa11f0aef48878734f76cf,11,2,2,3,The Herta,Tribbie,Herta,Aventurine,0,1,6,0
3c5809aba0fa11f0aef48878734f76cf,10,1,2,3,The Herta,Tribbie,Herta,Aventurine,0,1,6,0
3c5809aba0fa11f0aef48878734f76cf,10,2,2,3,Castorice,Ruan Mei,Ice Trailblazer,Hyacine,2,1,6,0
3c5809efa0fa11f0af938878734f76cf,12,1,3,3,Hysilens,Kafka,Black Swan,Aventurine,0,2,0,2
3c5809efa0fa11f0af938878734f76cf,12,2,3,3,The Herta,Anaxa,Hyacine,Cipher,2,0,0,0
3c5809efa0fa11f0af938878734f76cf,11,1,2,3,Phainon,Sunday,Bronya,Robin,2,1,6,0
3c5809efa0fa11f0af938878734f76cf,11,2,2,3,Castorice,Cipher,Hyacine,Blade,0,0,0,6
3c5809efa0fa11f0af938878734f76cf,10,1,0,3,The Herta,Anaxa,Hyacine,Cipher,2,0,0,0
3c5809efa0fa11f0af938878734f76cf,10,2,0,3,Firefly,Fugue,Ruan Mei,Imaginary Trailblazer,2,1,1,6
3c580a67a0fa11f0adbb8878734f76cf,12,1,3,3,Saber,Ice Trailblazer,Sparkle,Silver Wolf,5,6,3,6
3c580a67a0fa11f0adbb8878734f76cf,12,2,3,3,Firefly,Lingsha,Fugue,Ruan Mei,6,0,0,1
3c580a67a0fa11f0adbb8878734f76cf,11,1,2,3,Saber,Ice Trailblazer,Sparkle,Silver Wolf,5,6,3,6
3c580a67a0fa11f0adbb8878734f76cf,11,2,2,3,Firefly,Lingsha,Fugue,Ruan Mei,6,0,0,1
3c580a67a0fa11f0adbb8878734f76cf,10,1,0,3,Saber,Ice Trailblazer,Sparkle,Silver Wolf,5,6,3,6
3c580a67a0fa11f0adbb8878734f76cf,10,2,0,3,Firefly,Lingsha,Fugue,Ruan Mei,6,0,0,1
3c580a9da0fa11f0b9708878734f76cf,12,1,0,3,Firefly,Fugue,Ruan Mei,Imaginary Trailblazer,6,1,1,6
3c580a9da0fa11f0b9708878734f76cf,12,2,0,3,Hysilens,Kafka,Black Swan,Hyacine,1,2,1,0
3c580a9da0fa11f0b9708878734f76cf,11,1,0,3,Hysilens,Kafka,Black Swan,Hyacine,1,2,1,0
3c580a9da0fa11f0b9708878734f76cf,11,2,0,3,The Herta,Ice Trailblazer,Tribbie,Herta,2,6,1,6
3c580a9da0fa11f0b9708878734f76cf,10,1,0,3,Hysilens,Kafka,Black Swan,Hyacine,1,2,1,0
3c580a9da0fa11f0b9708878734f76cf,10,2,0,3,Firefly,Fugue,Ruan Mei,Lingsha,6,1,1,1
3c580ad0a0fa11f08eed8878734f76cf,12,1,6,3,Topaz & Numby,Yunli,Aventurine,Robin,1,1,1,0
3c580ad0a0fa11f08eed8878734f76cf,12,2,6,3,The Herta,Tribbie,Jade,Fu Xuan,2,1,1,1
3c580ad0a0fa11f08eed8878734f76cf,11,1,3,3,Topaz & Numby,Yunli,Aventurine,Robin,1,1,1,0
3c580ad0a0fa11f08eed8878734f76cf,11,2,3,3,The Herta,Tribbie,Jade,Fu Xuan,2,1,1,1
3c580ad0a0fa11f08eed8878734f76cf,10,1,1,3,Topaz & Numby,Yunli,Aventurine,Robin,1,1,1,0
3c580ad0a0fa11f08eed8878734f76cf,10,2,1,3,The Herta,Tribbie,Jade,Fu Xuan,2,1,1,1
3c580b56a0fa11f080288878734f76cf,12,1,8,3,The Herta,Anaxa,Tribbie,Aventurine,0,0,0,0
3c580b56a0fa11f080288878734f76cf,12,2,8,3,Phainon,Sunday,Ruan Mei,Bronya,0,0,0,2
3c580b56a0fa11f080288878734f76cf,11,1,3,3,Phainon,Sunday,Bronya,Ruan Mei,0,0,2,0
3c580b56a0fa11f080288878734f76cf,11,2,3,3,The Herta,Tribbie,Fu Xuan,Anaxa,0,0,2,0
3c580b56a0fa11f080288878734f76cf,10,1,4,3,The Herta,Anaxa,Tribbie,Fu Xuan,0,0,0,2
3c580b56a0fa11f080288878734f76cf,10,2,4,3,Phainon,Sunday,Bronya,Ruan Mei,0,0,2,0
3c580b93a0fa11f0ac3c8878734f76cf,12,1,8,2,Phainon,Sunday,Cerydra,Robin,2,0,0,0
3c580b93a0fa11f0ac3c8878734f76cf,12,2,8,2,Castorice,Tribbie,Ice Trailblazer,Lingsha,0,0,6,0
3c580b93a0fa11f0ac3c8878734f76cf,11,1,3,3,Phainon,Sunday,Cerydra,Robin,2,0,0,0
3c580b93a0fa11f0ac3c8878734f76cf,11,2,3,3,Castorice,Tribbie,Ice Trailblazer,Lingsha,0,0,6,0
3c580b93a0fa11f0ac3c8878734f76cf,10,1,1,3,Phainon,Sunday,Cerydra,Robin,2,0,0,0
3c580b93a0fa11f0ac3c8878734f76cf,10,2,1,3,Firefly,Fugue,Lingsha,Ruan Mei,0,0,0,0
3c580bcaa0fa11f0b4a48878734f76cf,12,1,6,3,Huohuo,Robin,Sunday,Aglaea,0,0,0,0
3c580bcaa0fa11f0b4a48878734f76cf,12,2,6,3,Hyacine,Tribbie,Jade,The Herta,0,0,0,0
3c580bcaa0fa11f0b4a48878734f76cf,11,1,4,3,Phainon,Sunday,Bronya,Huohuo,0,0,2,0
3c580bcaa0fa11f0b4a48878734f76cf,11,2,4,3,Hyacine,Ice Trailblazer,Tribbie,Castorice,0,6,0,0
3c580bcaa0fa11f0b4a48878734f76cf,10,1,2,3,Huohuo,Tribbie,Jade,The Herta,0,0,0,0
3c580bcaa0fa11f0b4a48878734f76cf,10,2,2,3,Gallagher,Imaginary Trailblazer,Fugue,Rappa,6,6,1,0
3c580bfea0fa11f0ac778878734f76cf,12,1,1,3,Castorice,Tribbie,Hyacine,Silver Wolf,2,1,0,2
3c580bfea0fa11f0ac778878734f76cf,12,2,1,3,Feixiao,Robin,Aventurine,Cipher,2,2,2,0
3c580bfea0fa11f0ac778878734f76cf,11,1,0,3,Feixiao,Robin,Aventurine,Cipher,2,2,2,0
3c580bfea0fa11f0ac778878734f76cf,11,2,0,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,2,1,0,6
3c580bfea0fa11f0ac778878734f76cf,10,1,0,3,The Herta,Cipher,Aventurine,Jade,2,0,2,0
3c580bfea0fa11f0ac778878734f76cf,10,2,0,3,Castorice,Tribbie,Hyacine,Silver Wolf,2,1,0,2
3c580c35a0fa11f0aa0c8878734f76cf,12,1,2,3,Phainon,Sunday,Bronya,Ruan Mei,0,0,0,1
3c580c35a0fa11f0aa0c8878734f76cf,12,2,2,3,Castorice,Tribbie,Evernight,Hyacine,1,0,0,0
3c580c35a0fa11f0aa0c8878734f76cf,11,1,1,3,Phainon,Sunday,Bronya,Ruan Mei,0,0,0,1
3c580c35a0fa11f0aa0c8878734f76cf,11,2,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,0,6,0
3c580c35a0fa11f0aa0c8878734f76cf,10,1,0,3,Phainon,Sunday,Bronya,Ruan Mei,0,0,0,1
3c580c35a0fa11f0aa0c8878734f76cf,10,2,0,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,0,6,0
3c580c9ca0fa11f0a5128878734f76cf,12,1,8,3,Robin,Yunli,Aventurine,Ice Trailblazer,1,0,0,6
3c580c9ca0fa11f0a5128878734f76cf,12,2,8,3,Tribbie,Castorice,Hyacine,Ruan Mei,0,0,1,0
3c580c9ca0fa11f0a5128878734f76cf,11,1,3,3,Robin,Yunli,Aventurine,Ice Trailblazer,1,0,0,6
3c580c9ca0fa11f0a5128878734f76cf,11,2,3,3,Tribbie,Castorice,Hyacine,Ruan Mei,0,0,1,0
3c580c9ca0fa11f0a5128878734f76cf,10,1,1,3,Tribbie,Castorice,Hyacine,Ice Trailblazer,0,0,1,6
3c580c9ca0fa11f0a5128878734f76cf,10,2,1,3,Lingsha,Firefly,Fugue,Ruan Mei,1,0,1,0
3c580d04a0fa11f08b118878734f76cf,12,1,1,3,Kafka,Hysilens,Black Swan,Lingsha,0,0,1,0
3c580d04a0fa11f08b118878734f76cf,12,2,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,2,1,6,1
3c580d04a0fa11f08b118878734f76cf,11,1,3,3,Firefly,Fugue,Lingsha,Ruan Mei,2,0,0,1
3c580d04a0fa11f08b118878734f76cf,11,2,3,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,2,1,6,1
3c580d04a0fa11f08b118878734f76cf,10,1,0,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,2,1,6,1
3c580d04a0fa11f08b118878734f76cf,10,2,0,3,Firefly,Fugue,Lingsha,Ruan Mei,2,0,0,1
3c580d39a0fa11f08fc08878734f76cf,12,1,7,3,Saber,Gallagher,Sunday,Robin,1,6,1,0
3c580d39a0fa11f08fc08878734f76cf,12,2,7,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0
3c580d39a0fa11f08fc08878734f76cf,11,1,3,3,Saber,Gallagher,Sunday,Robin,1,6,1,0
3c580d39a0fa11f08fc08878734f76cf,11,2,3,3,Castorice,Tribbie,Imaginary Trailblazer,Hyacine,0,0,6,0
3c580d39a0fa11f08fc08878734f76cf,10,1,2,3,Castorice,Tribbie,Sunday,Hyacine,0,0,1,0
3c580d39a0fa11f08fc08878734f76cf,10,2,2,3,Fugue,Imaginary Trailblazer,Ruan Mei,Firefly,0,6,0,1
3c6cbe3fa0fa11f095558878734f76cf,12,1,4,3,Aglaea,Sunday,Aventurine,Tribbie,0,1,0,2
3c6cbe3fa0fa11f095558878734f76cf,12,2,4,3,Phainon,Ice Trailblazer,Huohuo,Robin,2,6,0,0
3c6cbe3fa0fa11f095558878734f76cf,11,1,3,3,Phainon,Ice Trailblazer,Huohuo,Robin,2,6,0,0
3c6cbe3fa0fa11f095558878734f76cf,11,2,3,3,Aglaea,Sunday,Aventurine,Tribbie,0,1,0,2
3c6cbe3fa0fa11f095558878734f76cf,10,1,3,3,Phainon,Ice Trailblazer,Huohuo,Robin,2,6,0,0
3c6cbe3fa0fa11f095558878734f76cf,10,2,3,3,Aglaea,Sunday,Aventurine,Tribbie,0,1,0,2
3c580db5a0fa11f0ba908878734f76cf,12,1,3,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0,6,1
3c580db5a0fa11f0ba908878734f76cf,12,2,3,3,Phainon,Sunday,Sparkle,Bronya,0,1,0,3
3c580db5a0fa11f0ba908878734f76cf,11,1,2,3,Phainon,Sparkle,Sunday,Bronya,0,0,1,3
3c580db5a0fa11f0ba908878734f76cf,11,2,2,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0,6,1
3c580db5a0fa11f0ba908878734f76cf,10,1,0,3,Phainon,Sparkle,Sunday,Bronya,0,0,1,3
3c580db5a0fa11f0ba908878734f76cf,10,2,0,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0,6,1
3c580de8a0fa11f0a3c18878734f76cf,12,1,10,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0
3c580de8a0fa11f0a3c18878734f76cf,12,2,10,3,Phainon,Cerydra,Bronya,Aventurine,0,0,2,1
3c580de8a0fa11f0a3c18878734f76cf,11,1,5,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0
3c580de8a0fa11f0a3c18878734f76cf,11,2,5,3,Luocha,Castorice,Tribbie,Ice Trailblazer,0,0,0,6
3c580de8a0fa11f0a3c18878734f76cf,10,1,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0
3c580de8a0fa11f0a3c18878734f76cf,10,2,1,3,Phainon,Cerydra,Bronya,Robin,0,0,2,1
3c580e1ca0fa11f0a5e58878734f76cf,12,1,10,3,Acheron,Jiaoqiu,Aventurine,Sunday,2,0,0,0
3c580e1ca0fa11f0a5e58878734f76cf,12,2,10,3,Castorice,Mydei,Tribbie,Gallagher,2,0,0,6
3c580e1ca0fa11f0a5e58878734f76cf,11,1,5,3,Acheron,Jiaoqiu,Aventurine,Sunday,2,0,0,0
3c580e1ca0fa11f0a5e58878734f76cf,11,2,5,3,Castorice,Mydei,Tribbie,Luocha,2,0,0,0
3c580e1ca0fa11f0a5e58878734f76cf,10,1,3,3,Castorice,Mydei,Tribbie,Luocha,2,0,0,0
3c580e1ca0fa11f0a5e58878734f76cf,10,2,3,3,Acheron,Jiaoqiu,Aventurine,Sunday,2,0,0,0
3c580e52a0fa11f08ab98878734f76cf,12,1,4,3,Hysilens,Kafka,Silver Wolf,Lingsha,0,6,0,0
3c580e52a0fa11f08ab98878734f76cf,12,2,4,3,Saber,Sunday,Fu Xuan,Luocha,6,0,1,1
3c580e52a0fa11f08ab98878734f76cf,11,1,4,3,Saber,Ruan Mei,Sunday,Gallagher,6,0,0,6
3c580e52a0fa11f08ab98878734f76cf,11,2,4,3,Hysilens,Kafka,Silver Wolf,Luocha,0,6,0,1
3c580e52a0fa11f08ab98878734f76cf,10,1,1,3,Saber,Ruan Mei,Sunday,Gallagher,6,0,0,6
3c580e52a0fa11f08ab98878734f76cf,10,2,1,3,Hysilens,Kafka,Silver Wolf,Luocha,0,6,0,1
3c580e8ca0fa11f0b7868878734f76cf,12,1,7,3,Castorice,Tribbie,Luocha,Silver Wolf,0,0,0,0
3c580e8ca0fa11f0b7868878734f76cf,12,2,7,3,Sunday,Phainon,Bronya,Sparkle,0,2,2,0
3c580e8ca0fa11f0b7868878734f76cf,11,1,4,3,Sunday,Phainon,Bronya,Sparkle,0,2,2,0
3c580e8ca0fa11f0b7868878734f76cf,11,2,4,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6,0,0
3c580e8ca0fa11f0b7868878734f76cf,10,1,2,3,Robin,Phainon,Bronya,Sparkle,0,2,2,0
3c580e8ca0fa11f0b7868878734f76cf,10,2,2,3,Sunday,Mydei,Tribbie,Luocha,0,0,0,0
3c580ec0a0fa11f0bc428878734f76cf,12,1,4,3,Archer,Sparkle,Silver Wolf,Ice Trailblazer,1,1,0,6
3c580ec0a0fa11f0bc428878734f76cf,12,2,4,3,The Herta,Anaxa,Tribbie,Lingsha,0,0,0,0
3c580ec0a0fa11f0bc428878734f76cf,11,1,2,3,Archer,Sparkle,Silver Wolf,Gallagher,1,1,0,6
3c580ec0a0fa11f0bc428878734f76cf,11,2,2,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0,0,6
3c580ec0a0fa11f0bc428878734f76cf,10,1,0,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0,0,6
3c580ec0a0fa11f0bc428878734f76cf,10,2,0,3,Archer,Sparkle,Silver Wolf,Gallagher,1,1,0,6
3c580ef3a0fa11f0a6b58878734f76cf,12,1,6,3,Boothill,Fugue,Gallagher,Ruan Mei,1,1,6,1
3c580ef3a0fa11f0a6b58878734f76cf,12,2,6,3,Robin,Yunli,Aventurine,Tribbie,1,0,0,1
3c580ef3a0fa11f0a6b58878734f76cf,11,1,3,3,Robin,Yunli,Aventurine,Ruan Mei,1,0,0,1
3c580ef3a0fa11f0a6b58878734f76cf,11,2,3,3,Jing Yuan,Gallagher,Sunday,Tribbie,0,6,1,1
3c580ef3a0fa11f0a6b58878734f76cf,10,1,1,3,Robin,Yunli,Tribbie,Aventurine,1,0,1,0
3c580ef3a0fa11f0a6b58878734f76cf,10,2,1,3,Fugue,Ruan Mei,Rappa,Imaginary Trailblazer,1,1,0,6
3c580f28a0fa11f0b6188878734f76cf,12,1,0,3,Aglaea,Sunday,Robin,Huohuo,6,1,1,0
3c580f28a0fa11f0b6188878734f76cf,12,2,0,3,Evernight,Hyacine,Tribbie,Ice Trailblazer,2,6,1,6
3c580f28a0fa11f0b6188878734f76cf,11,1,0,3,Evernight,Hyacine,,,2,6,,
3c580f28a0fa11f0b6188878734f76cf,11,2,0,3,Aglaea,Sunday,Robin,Huohuo,6,1,1,0
3c580f28a0fa11f0b6188878734f76cf,10,1,0,3,Dan Heng Ã¢â‚¬Â¢ Imbibitor Lunae,Hyacine,Tribbie,Sparkle,6,6,1,2
3c580f28a0fa11f0b6188878734f76cf,10,2,0,3,Lingsha,Fugue,Ruan Mei,Firefly,1,2,1,2
3c580f59a0fa11f094c58878734f76cf,12,1,6,3,Kafka,Black Swan,Ruan Mei,Huohuo,0,2,0,1
3c580f59a0fa11f094c58878734f76cf,12,2,6,3,Castorice,Evernight,Ice Trailblazer,Luocha,0,0,6,0
3c580f59a0fa11f094c58878734f76cf,11,1,4,3,Saber,Sunday,Robin,Huohuo,0,0,0,1
3c580f59a0fa11f094c58878734f76cf,11,2,4,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6,0,0
3c580f59a0fa11f094c58878734f76cf,10,1,2,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6,0,0
3c580f59a0fa11f094c58878734f76cf,10,2,2,3,Rappa,Fugue,Ruan Mei,Huohuo,0,0,0,1
3c580f8ba0fa11f0a0e68878734f76cf,12,1,6,3,Hysilens,Kafka,Robin,Huohuo,0,0,0,0
3c580f8ba0fa11f0a0e68878734f76cf,12,2,6,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,1,6
3c580f8ba0fa11f0a0e68878734f76cf,11,1,8,3,Hysilens,Kafka,Ruan Mei,Huohuo,0,0,1,0
3c580f8ba0fa11f0a0e68878734f76cf,11,2,8,3,Phainon,Cerydra,Sparkle,Hyacine,0,0,0,1
3c580f8ba0fa11f0a0e68878734f76cf,10,1,4,3,Hysilens,Kafka,Ruan Mei,Huohuo,0,0,1,0
3c580f8ba0fa11f0a0e68878734f76cf,10,2,4,3,Anaxa,Cerydra,Robin,Hyacine,0,0,0,1
3c580fbda0fa11f086788878734f76cf,12,1,5,3,Phainon,Sunday,Robin,Bronya,0,0,0,1
3c580fbda0fa11f086788878734f76cf,12,2,5,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0
3c580fbda0fa11f086788878734f76cf,11,1,4,3,Phainon,Sunday,Robin,Bronya,0,0,0,1
3c580fbda0fa11f086788878734f76cf,11,2,4,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0
3c580fbda0fa11f086788878734f76cf,10,1,3,3,Phainon,Sunday,Robin,Bronya,0,0,0,1
3c580fbda0fa11f086788878734f76cf,10,2,3,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,0,6,0,6
3c580feea0fa11f0b0c48878734f76cf,12,1,12,2,Firefly,Fugue,Ruan Mei,Gallagher,0,0,0,2
3c580feea0fa11f0b0c48878734f76cf,12,2,12,2,Sunday,Mydei,Tribbie,Hyacine,0,0,0,0
3c580feea0fa11f0b0c48878734f76cf,11,1,8,3,Sunday,Mydei,Tribbie,Gallagher,0,0,0,2
3c580feea0fa11f0b0c48878734f76cf,11,2,8,3,The Herta,Herta,Robin,Hyacine,0,6,0,0
3c580feea0fa11f0b0c48878734f76cf,10,1,2,3,The Herta,Herta,Tribbie,Hyacine,0,6,0,0
3c580feea0fa11f0b0c48878734f76cf,10,2,2,3,Firefly,Fugue,Ruan Mei,Gallagher,0,0,0,2
3c581023a0fa11f0990d8878734f76cf,12,1,1,3,Archer,Sparkle,Cerydra,Huohuo,3,6,1,1
3c581023a0fa11f0990d8878734f76cf,12,2,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
3c581023a0fa11f0990d8878734f76cf,11,1,2,3,Castorice,Mydei,Ice Trailblazer,Hyacine,0,0,6,0
3c581023a0fa11f0990d8878734f76cf,11,2,2,3,Archer,Sparkle,Cerydra,Huohuo,3,6,1,1
3c581023a0fa11f0990d8878734f76cf,10,1,1,3,The Herta,Sparkle,Herta,Hyacine,0,6,6,0
3c581023a0fa11f0990d8878734f76cf,10,2,1,3,Firefly,Fugue,Ruan Mei,Lingsha,2,0,1,1
3c581054a0fa11f0b8de8878734f76cf,12,1,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,2,2,1
3c581054a0fa11f0b8de8878734f76cf,12,2,1,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,4
3c581054a0fa11f0b8de8878734f76cf,11,1,1,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,4
3c581054a0fa11f0b8de8878734f76cf,11,2,1,3,Tribbie,Ice Trailblazer,Hyacine,Castorice,1,6,1,0
3c581054a0fa11f0b8de8878734f76cf,10,1,0,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,4
3c581054a0fa11f0b8de8878734f76cf,10,2,0,3,Hysilens,Kafka,Black Swan,Huohuo,0,2,2,1
3c581087a0fa11f09d9d8878734f76cf,12,1,10,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6,0,0
3c581087a0fa11f09d9d8878734f76cf,12,2,10,3,Jingliu,Blade,Hyacine,Ruan Mei,0,2,0,1
3c581087a0fa11f09d9d8878734f76cf,11,1,6,3,Firefly,Fugue,Lingsha,Ruan Mei,1,0,0,1
3c581087a0fa11f09d9d8878734f76cf,11,2,6,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,0,0,0,6
3c581087a0fa11f09d9d8878734f76cf,10,1,1,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,0,0,0,6
3c581087a0fa11f09d9d8878734f76cf,10,2,1,3,Firefly,Fugue,Lingsha,Ruan Mei,1,0,0,1
3c581120a0fa11f09ad28878734f76cf,12,1,5,3,Hysilens,Kafka,Ruan Mei,Gallagher,0,0,0,6
3c581120a0fa11f09ad28878734f76cf,12,2,5,3,Castorice,Ice Trailblazer,Cipher,Hyacine,0,6,0,0
3c581120a0fa11f09ad28878734f76cf,11,1,4,3,Castorice,Ice Trailblazer,Cipher,Hyacine,0,6,0,0
3c581120a0fa11f09ad28878734f76cf,11,2,4,3,The Herta,Robin,Serval,Fu Xuan,3,0,6,0
3c581120a0fa11f09ad28878734f76cf,10,1,1,3,The Herta,Ice Trailblazer,Serval,Hyacine,3,6,6,0
3c581120a0fa11f09ad28878734f76cf,10,2,1,3,Firefly,Fugue,Ruan Mei,Gallagher,2,0,0,6
3c581153a0fa11f0b2e88878734f76cf,12,1,9,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0
3c581153a0fa11f0b2e88878734f76cf,12,2,9,3,The Herta,Anaxa,Robin,Fu Xuan,0,0,1,3
3c581153a0fa11f0b2e88878734f76cf,11,1,4,3,Anaxa,Sunday,Robin,Aventurine,0,0,1,0
3c581153a0fa11f0b2e88878734f76cf,11,2,4,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0
3c581153a0fa11f0b2e88878734f76cf,10,1,4,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0
3c581153a0fa11f0b2e88878734f76cf,10,2,4,3,Anaxa,Sunday,Robin,Aventurine,0,0,1,0
3c581189a0fa11f08f988878734f76cf,12,1,5,3,Black Swan,Kafka,Robin,Lingsha,1,0,0,1
3c581189a0fa11f08f988878734f76cf,12,2,5,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,1,6,1,0
3c581189a0fa11f08f988878734f76cf,11,1,4,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,2,6,0,1
3c581189a0fa11f08f988878734f76cf,11,2,4,3,Castorice,Silver Wolf,Tribbie,Hyacine,1,0,1,0
3c581189a0fa11f08f988878734f76cf,10,1,1,3,Castorice,Silver Wolf,Tribbie,Hyacine,1,0,1,0
3c581189a0fa11f08f988878734f76cf,10,2,1,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,2,6,0,1
