uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
1008467,4,1,3150,2,Castorice,Tribbie,Ice Trailblazer,Gallagher,0,0,6,6,Obstinate Weed
1008467,4,2,2787,2,The Herta,Anaxa,Robin,Huohuo,0,0,0,0,Innervation
1008468,4,1,69,0,Kafka,Black Swan,Cerydra,Gallagher,0,0,0,6,Obstinate Weed
1008468,4,2,0,0,,,,,,,,,
1000008,4,1,3156,2,Fu Xuan,Hysilens,Kafka,Black Swan,1,0,1,0,Obstinate Weed
1000008,4,2,2862,2,Luocha,The Herta,Evernight,Jade,0,0,0,0,Unstoppable Momentum
1000009,4,1,3796,3,Firefly,Lingsha,Fugue,Ruan Mei,6,0,0,1,Rime Piercer
1000009,4,2,3573,3,Saber,Ice Trailblazer,Sparkle,Huohuo,6,6,3,0,Innervation
1000010,4,1,3819,3,Firefly,Fugue,Ruan Mei,Lingsha,6,1,1,1,Rime Piercer
1000010,4,2,3690,3,Castorice,Hyacine,Tribbie,Cipher,0,0,1,0,Unstoppable Force
1000011,4,1,3545,3,Anaxa,Ice Trailblazer,Fu Xuan,Ruan Mei,0,6,1,1,Rime Piercer
1000011,4,2,3418,3,The Herta,Tribbie,Luocha,Jade,2,1,0,1,Unstoppable Momentum
1000012,4,1,3366,3,Kafka,Black Swan,Cipher,Bailu,6,0,0,3,Obstinate Weed
1000012,4,2,3284,3,Castorice,Ice Trailblazer,Ruan Mei,Lynx,0,6,1,6,Innervation
1008469,4,1,3616,3,Phainon,Sunday,Bronya,Ruan Mei,0,0,2,0,Armed Up
1008469,4,2,3017,3,The Herta,Anaxa,Tribbie,Gallagher,0,0,0,6,Unstoppable Momentum
1000013,4,1,3805,3,Phainon,Sunday,Cerydra,Robin,2,0,0,0,Armed Up
1000013,4,2,3288,3,Castorice,Evernight,Tribbie,Lingsha,0,0,0,0,Unstoppable Force
1000014,4,1,3551,3,Feixiao,Cipher,Tribbie,Hyacine,0,0,0,0,Rime Piercer
1000014,4,2,3259,3,Castorice,Ice Trailblazer,Ruan Mei,Luocha,0,6,1,1,Unstoppable Momentum
1000015,4,1,3832,3,Feixiao,Robin,Lingsha,Topaz & Numby,2,2,1,0,Rime Piercer
1000015,4,2,3910,3,Castorice,Tribbie,Hyacine,Evernight,2,1,0,1,Unstoppable Momentum
1000016,4,1,3803,3,Anaxa,Sunday,Ruan Mei,Robin,0,0,1,0,Rime Piercer
1000016,4,2,3875,3,Castorice,Tribbie,Evernight,Hyacine,1,0,0,0,Unstoppable Force
1000017,4,1,3238,3,Saber,Bronya,Robin,Gallagher,0,2,1,6,Rime Piercer
1000017,4,2,3721,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Unstoppable Force
1008470,4,1,3417,3,Lingsha,Firefly,Fugue,Ruan Mei,1,0,1,0,Rime Piercer
1008470,4,2,3530,3,Tribbie,Castorice,Hyacine,Ice Trailblazer,0,0,1,6,Unstoppable Force
1008471,4,1,2936,3,Firefly,Ruan Mei,Imaginary Trailblazer,Lingsha,0,0,6,0,Rime Piercer
1008471,4,2,3726,3,Hyacine,Tribbie,Evernight,Castorice,0,1,0,0,Innervation
1000018,4,1,3348,3,Fugue,Firefly,Lingsha,Ruan Mei,0,2,0,1,Rime Piercer
1000018,4,2,3901,3,Castorice,Evernight,Hyacine,Tribbie,2,1,1,1,Unstoppable Force
1008472,4,1,3451,3,Firefly,Imaginary Trailblazer,Fugue,Gallagher,1,6,0,6,Rime Piercer
1008472,4,2,3448,3,Castorice,Tribbie,Sunday,Hyacine,0,0,1,0,Unstoppable Force
1008473,4,1,2995,0,Firefly,Fugue,Ruan Mei,Lingsha,0,0,0,0,Rime Piercer
1008473,4,2,913,0,Castorice,Ice Trailblazer,Tribbie,Huohuo,0,6,0,0,Unstoppable Force
1000020,4,1,3320,3,Archer,Sparkle,Silver Wolf,Gallagher,0,0,0,6,Rime Piercer
1000020,4,2,3930,3,Castorice,Evernight,Hyacine,Ruan Mei,2,0,0,1,Unstoppable Force
1000021,4,1,3230,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,Obstinate Weed
1000021,4,2,3418,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0,Unstoppable Force
1008474,4,1,3053,3,Acheron,Jiaoqiu,Aventurine,Sunday,2,0,0,0,Rime Piercer
1008474,4,2,3678,3,Castorice,Mydei,Gallagher,Tribbie,2,0,6,0,Unstoppable Force
1000022,4,1,3528,3,Hysilens,Kafka,Silver Wolf,Lingsha,0,6,0,0,Obstinate Weed
1000022,4,2,3260,3,Evernight,Castorice,Ruan Mei,Luocha,1,0,0,1,Unstoppable Force
1000023,4,1,3764,3,Sunday,Phainon,Cerydra,Bronya,0,2,0,2,Armed Up
1000023,4,2,3229,3,Castorice,Luocha,Tribbie,Evernight,0,0,0,0,Unstoppable Force
1000024,4,1,3772,3,Archer,Sparkle,Silver Wolf,Gallagher,1,1,0,6,Rime Piercer
1000024,4,2,3397,3,The Herta,Anaxa,Tribbie,Lingsha,0,0,0,0,Unstoppable Momentum
1000025,4,1,3643,3,Boothill,Fugue,Ruan Mei,Sunday,1,1,1,1,Rime Piercer
1000025,4,2,3074,3,Archer,Silver Wolf,Sparkle,Luocha,1,0,0,0,Innervation
1000026,4,1,3921,3,Feixiao,Tribbie,Moze,Ice Trailblazer,0,1,6,6,Rime Piercer
1000026,4,2,3893,3,Hyacine,Evernight,Robin,Sunday,6,2,1,1,Unstoppable Force
1000027,4,1,3345,3,Kafka,Black Swan,Ruan Mei,Huohuo,0,2,0,1,Obstinate Weed
1000027,4,2,3587,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0,Unstoppable Force
1000028,4,1,3439,3,Phainon,Cerydra,Sparkle,Huohuo,0,0,0,0,Armed Up
1000028,4,2,3478,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,0,1,6,1,Unstoppable Force
1008475,4,1,3419,3,Bronya,Robin,Phainon,Sunday,1,0,0,0,Armed Up
1008475,4,2,3773,3,Castorice,Tribbie,Hyacine,Evernight,0,0,0,0,Unstoppable Force
1000029,4,1,3640,3,Anaxa,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,1,Obstinate Weed
1000029,4,2,3236,3,Firefly,Fugue,Ruan Mei,Hyacine,0,0,0,0,Unstoppable Momentum
1000030,4,1,3895,3,Archer,Cerydra,Sparkle,Ruan Mei,3,1,6,1,Rime Piercer
1000030,4,2,3812,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Unstoppable Force
1000031,4,1,3829,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,5,Armed Up
1000031,4,2,3857,3,Hyacine,Tribbie,Evernight,Castorice,1,1,0,0,Unstoppable Force
1000032,4,1,3153,3,Firefly,Lingsha,Fugue,Ruan Mei,1,0,0,1,Rime Piercer
1000032,4,2,3680,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0,Unstoppable Force
1008476,4,1,3042,3,Firefly,Fugue,Ruan Mei,Lingsha,0,0,1,0,Rime Piercer
1008476,4,2,3570,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Unstoppable Force
1000033,4,1,3095,3,Kafka,Hysilens,Huohuo,Black Swan,0,0,0,0,Obstinate Weed
1000033,4,2,3705,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,1,Unstoppable Force
1000034,4,1,3323,3,Firefly,Ruan Mei,Fugue,Gallagher,2,0,0,6,Rime Piercer
1000034,4,2,3312,3,Hysilens,Kafka,Black Swan,Hyacine,0,0,0,0,Innervation
1000035,4,1,3783,3,Archer,Silver Wolf,Ruan Mei,Sparkle,0,1,0,0,Rime Piercer
1000035,4,2,3633,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,Unstoppable Force
1000036,4,1,3597,3,Anaxa,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0,Rime Piercer
1000036,4,2,3740,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Unstoppable Force
1000037,4,1,3539,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,2,6,0,1,Rime Piercer
1000037,4,2,3637,3,Castorice,Tribbie,Silver Wolf,Hyacine,1,1,0,0,Unstoppable Force
1000038,4,1,3339,3,Phainon,Bronya,Robin,Lingsha,0,4,0,0,Armed Up
1000038,4,2,3651,3,Castorice,Evernight,Ice Trailblazer,Hyacine,1,0,6,0,Unstoppable Force
1000039,4,1,3333,3,Lingsha,Fugue,Ruan Mei,Boothill,2,0,0,0,Armed Up
1000039,4,2,3391,3,Hyacine,Mydei,Ice Trailblazer,Sunday,0,1,6,0,Unstoppable Momentum
1000040,4,1,3807,3,Phainon,Sunday,Bronya,Robin,2,1,3,1,Armed Up
1000040,4,2,3502,3,Ice Trailblazer,Castorice,Evernight,Tribbie,6,0,0,1,Innervation
1000041,4,1,3298,3,Luocha,Hysilens,Kafka,Black Swan,0,0,0,0,Obstinate Weed
1000041,4,2,3739,3,Hyacine,Castorice,Ice Trailblazer,Evernight,1,0,6,0,Unstoppable Momentum
1000042,4,1,3741,3,Phainon,Ruan Mei,Sunday,Cerydra,0,1,0,0,Armed Up
1000042,4,2,3650,3,Evernight,Hyacine,Castorice,Ice Trailblazer,0,0,0,6,Unstoppable Force
1000043,4,1,3267,3,Lingsha,Ruan Mei,Fugue,Firefly,0,1,0,1,Rime Piercer
1000043,4,2,3878,3,Hyacine,Evernight,Cyrene,Castorice,0,0,0,2,Unstoppable Force
1000044,4,1,3645,3,Phainon,Bronya,Sunday,Cerydra,0,3,0,0,Armed Up
1000044,4,2,3596,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,1,6,1,0,Unstoppable Force
1000045,4,1,3291,3,Fugue,Ruan Mei,Lingsha,Firefly,0,1,0,0,Rime Piercer
1000045,4,2,3316,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,0,6,Unstoppable Force
1000046,4,1,3512,3,Ruan Mei,Firefly,Fugue,Lingsha,1,1,0,0,Rime Piercer
1000046,4,2,3462,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,0,6,6,Unstoppable Force
1000047,4,1,3552,3,Fugue,Firefly,Ruan Mei,Lingsha,0,2,1,0,Rime Piercer
1000047,4,2,3782,3,Ice Trailblazer,Castorice,Tribbie,Hyacine,6,2,0,0,Unstoppable Force
1000048,4,1,3344,3,Hysilens,Kafka,Black Swan,Huohuo,1,0,0,0,Obstinate Weed
1000048,4,2,3775,3,Castorice,Evernight,Tribbie,Hyacine,0,0,1,0,Unstoppable Force
1000049,4,1,3859,3,Phainon,Sunday,Bronya,Cerydra,2,0,5,1,Armed Up
1000049,4,2,3481,3,The Herta,Anaxa,Tribbie,Gallagher,0,1,1,6,Unstoppable Momentum
1000050,4,1,3445,3,Anaxa,Cerydra,Sunday,Lingsha,0,0,0,0,Rime Piercer
1000050,4,2,3530,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,Unstoppable Force
1000051,4,1,3870,3,Phainon,Dan Heng • Permansor Terrae,Cerydra,Sunday,2,2,0,0,Armed Up
1000051,4,2,3465,3,The Herta,Anaxa,Tribbie,Huohuo,0,0,1,0,Unstoppable Momentum
1000052,4,1,3446,3,Phainon,Robin,Bronya,Tingyun,0,0,1,6,Armed Up
1000052,4,2,3527,3,Castorice,Ice Trailblazer,Evernight,Gallagher,0,6,0,6,Unstoppable Force
1000053,4,1,3633,3,Phainon,Bronya,Cerydra,Aventurine,0,1,0,0,Armed Up
1000053,4,2,3503,3,Mydei,Tribbie,Gallagher,Sunday,1,0,6,0,Innervation
1000054,4,1,3708,3,Firefly,Fugue,Ruan Mei,Tribbie,3,0,1,1,Rime Piercer
1000054,4,2,3869,3,Castorice,Evernight,Cyrene,Hyacine,2,0,0,0,Unstoppable Force
1000055,4,1,3312,3,Hysilens,Black Swan,Kafka,Huohuo,0,0,0,0,Obstinate Weed
1000055,4,2,3721,3,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0,Unstoppable Force
1000056,4,1,3326,3,Hysilens,Black Swan,Gallagher,Kafka,0,0,6,0,Obstinate Weed
1000056,4,2,3596,3,Castorice,Hyacine,Ice Trailblazer,Evernight,0,0,6,0,Unstoppable Force
1000057,4,1,3421,3,Hysilens,Black Swan,Kafka,Huohuo,0,1,0,0,Obstinate Weed
1000057,4,2,3341,3,Castorice,Tribbie,Ice Trailblazer,Luocha,0,0,6,0,Unstoppable Force
1000058,4,1,3918,3,Archer,Sparkle,Ruan Mei,Tribbie,0,0,1,1,Rime Piercer
1000058,4,2,3685,3,Phainon,Sunday,Bronya,Cerydra,2,0,6,0,Unstoppable Momentum
1000059,4,1,3683,3,Fugue,Boothill,Tribbie,Ruan Mei,0,0,1,1,Armed Up
1000059,4,2,3105,3,Serval,The Herta,Silver Wolf,Luocha,6,2,0,0,Unstoppable Momentum
1000060,4,1,3769,3,Phainon,Robin,Ice Trailblazer,Tingyun,2,0,6,6,Armed Up
1000060,4,2,3558,3,Anaxa,Sunday,Luocha,Cerydra,1,1,0,0,Unstoppable Momentum
1000061,4,1,3452,3,Kafka,Hysilens,Black Swan,Huohuo,0,1,0,0,Armed Up
1000061,4,2,3905,3,Castorice,Evernight,Tribbie,Hyacine,2,2,1,0,Unstoppable Force
1000062,4,1,3696,3,Black Swan,Kafka,Hysilens,Huohuo,6,6,0,1,Armed Up
1000062,4,2,3731,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,2,1,0,6,Unstoppable Momentum
1008477,4,1,3726,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Bronya,1,0,0,2,Armed Up
1008477,4,2,3520,3,Castorice,Hyacine,Evernight,Ice Trailblazer,0,0,0,6,Unstoppable Force
1008478,4,1,3181,2,Kafka,Hysilens,Huohuo,Ruan Mei,0,0,0,1,Obstinate Weed
1008478,4,2,3276,2,Castorice,Blade,Ice Trailblazer,Hyacine,0,1,6,0,Unstoppable Momentum
1000063,4,1,3791,3,Firefly,Ruan Mei,Lingsha,Fugue,3,1,2,2,Rime Piercer
1000063,4,2,3601,3,Acheron,Sparkle,Hyacine,Jiaoqiu,6,2,2,1,Unstoppable Momentum
1000064,4,1,3537,3,Aglaea,Sunday,Robin,Dan Heng • Permansor Terrae,3,0,0,0,Rime Piercer
1000064,4,2,3094,3,Castorice,Ruan Mei,Ice Trailblazer,Gallagher,0,0,6,6,Unstoppable Force
1000065,4,1,3576,3,Phainon,Sunday,Bronya,Ruan Mei,0,0,2,0,Armed Up
1000065,4,2,3322,3,Luocha,Castorice,Tribbie,Ice Trailblazer,0,0,0,6,Unstoppable Force
1000066,4,1,3592,3,Phainon,Sunday,Cerydra,Gallagher,1,0,0,6,Armed Up
1000066,4,2,3458,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,Innervation
1000067,4,1,3409,3,Aglaea,Lingsha,Robin,Sunday,1,0,1,0,Rime Piercer
1000067,4,2,3592,3,Castorice,Hyacine,Tribbie,Evernight,0,0,0,0,Unstoppable Force
1008479,4,1,3327,0,Kafka,Black Swan,Hysilens,Aventurine,1,0,0,0,Obstinate Weed
1008479,4,2,319,0,Feixiao,Gallagher,Robin,Cipher,0,3,0,0,Innervation
1000068,4,1,3191,3,Firefly,Fugue,Gallagher,Ruan Mei,2,0,6,1,Rime Piercer
1000068,4,2,3425,3,Phainon,Sunday,Bronya,Lingsha,2,0,3,0,Unstoppable Momentum
1000069,4,1,3443,3,Hysilens,Black Swan,Kafka,Gallagher,0,0,0,6,Obstinate Weed
1000069,4,2,3808,3,Castorice,Evernight,Tribbie,Hyacine,0,0,1,0,Unstoppable Force
1000070,4,1,3759,3,Kafka,Black Swan,Ruan Mei,Robin,6,1,0,1,Obstinate Weed
1000070,4,2,3920,3,Castorice,Evernight,Hyacine,Tribbie,6,1,0,1,Unstoppable Force
1000071,4,1,3882,3,Archer,Sparkle,Cerydra,Ruan Mei,4,0,0,1,Rime Piercer
1000071,4,2,3361,3,The Herta,Anaxa,Tribbie,Lingsha,0,0,1,0,Unstoppable Momentum
1000072,4,1,3435,2,Phainon,Dan Heng • Permansor Terrae,Bronya,Cerydra,0,0,0,0,Armed Up
1000072,4,2,2780,2,Castorice,Ruan Mei,Ice Trailblazer,Hyacine,0,0,0,0,Unstoppable Force
1000073,4,1,3857,3,Archer,Robin,Sparkle,Ruan Mei,0,1,0,0,Armed Up
1000073,4,2,3962,3,Castorice,Tribbie,Evernight,Hyacine,2,1,1,0,Unstoppable Force
1000074,4,1,3476,3,Firefly,Lingsha,Ruan Mei,Imaginary Trailblazer,2,0,0,6,Rime Piercer
1000074,4,2,3555,3,Saber,Sunday,Robin,Gallagher,6,0,0,6,Unstoppable Momentum
1000075,4,1,3623,3,Feixiao,Topaz & Numby,Robin,Aventurine,2,1,2,1,Rime Piercer
1000075,4,2,3067,3,Archer,Cerydra,Sunday,Luocha,1,1,6,2,Innervation
1000076,4,1,3237,2,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,Obstinate Weed
1000076,4,2,2730,2,Castorice,Cipher,Ice Trailblazer,Lingsha,0,0,6,0,Unstoppable Force
1000077,4,1,3344,3,Firefly,Fugue,Gallagher,Ruan Mei,2,0,6,1,Rime Piercer
1000077,4,2,3842,3,Castorice,Evernight,Tribbie,Hyacine,1,0,1,0,Unstoppable Force
1000078,4,1,3408,3,Phainon,Sunday,Bronya,Huohuo,0,0,0,0,Armed Up
1000078,4,2,3659,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Unstoppable Force
1000079,4,1,3568,3,Phainon,Robin,Sunday,Bronya,0,1,0,1,Armed Up
1000079,4,2,3598,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,Unstoppable Momentum
1000080,4,1,3926,3,Phainon,Cerydra,Sunday,Tribbie,6,1,1,2,Armed Up
1000080,4,2,4000,3,Castorice,Evernight,Cyrene,Hyacine,6,2,6,2,Unstoppable Force
1000081,4,1,3319,3,Hysilens,Black Swan,Kafka,Huohuo,0,0,0,0,Obstinate Weed
1000081,4,2,3734,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,2,0,6,0,Unstoppable Force
1000082,4,1,3774,3,Firefly,Fugue,Lingsha,Ruan Mei,6,1,1,1,Rime Piercer
1000082,4,2,4000,3,Castorice,Tribbie,Evernight,Hyacine,6,6,0,1,Unstoppable Force
1000083,4,1,3673,3,Archer,Dan Heng • Permansor Terrae,Sunday,Tribbie,0,0,0,1,Obstinate Weed
1000083,4,2,3837,3,Castorice,Cyrene,Evernight,Hyacine,0,0,0,0,Unstoppable Force
1000084,4,1,3284,3,Ruan Mei,Dan Heng • Permansor Terrae,Fugue,Firefly,1,0,0,2,Armed Up
1000084,4,2,3721,3,Gallagher,Bronya,Castorice,Ice Trailblazer,6,5,6,6,Unstoppable Force
1008483,4,1,3388,3,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,0,0,0,0,Obstinate Weed
1008483,4,2,3607,3,Castorice,Cyrene,Tribbie,Hyacine,0,0,0,0,Unstoppable Force
1000085,4,1,3762,3,Saber,Sunday,Robin,Dan Heng • Permansor Terrae,6,0,0,0,Rime Piercer
1000085,4,2,3778,3,Castorice,Cyrene,Evernight,Hyacine,0,0,0,0,Unstoppable Force
1000086,4,1,3581,3,Hysilens,Kafka,Ruan Mei,Aventurine,1,0,0,0,Obstinate Weed
1000086,4,2,3358,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,0,6,Unstoppable Force
1000087,4,1,3438,3,Acheron,Jiaoqiu,Tribbie,Lingsha,2,0,1,0,Rime Piercer
1000087,4,2,3885,3,Hyacine,Ruan Mei,Evernight,Castorice,1,1,1,2,Unstoppable Force
1008484,4,1,3301,3,Kafka,Hysilens,Black Swan,Huohuo,0,0,0,0,Obstinate Weed
1008484,4,2,3305,3,Castorice,Silver Wolf,Lingsha,Ice Trailblazer,0,0,0,6,Innervation
1000088,4,1,3536,3,Anaxa,Sunday,Dan Heng • Permansor Terrae,Cerydra,0,0,0,0,Rime Piercer
1000088,4,2,3395,3,Firefly,Fugue,Imaginary Trailblazer,Lingsha,2,2,6,0,Unstoppable Momentum
1000089,4,1,3234,3,Firefly,Fugue,Ruan Mei,Lingsha,1,0,0,0,Rime Piercer
1000089,4,2,3746,3,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0,Unstoppable Force
1008485,4,1,3043,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,Armed Up
1008485,4,2,3613,3,Castorice,Hyacine,Evernight,Cipher,0,0,0,0,Unstoppable Force
1000090,4,1,3725,3,Phainon,Cerydra,Ice Trailblazer,Sunday,0,0,6,0,Armed Up
1000090,4,2,3713,3,Castorice,Hyacine,Evernight,Tribbie,0,0,0,0,Unstoppable Force
1000091,4,1,3581,3,Kafka,Black Swan,Hysilens,Huohuo,2,1,0,0,Obstinate Weed
1000091,4,2,3814,3,Castorice,Ice Trailblazer,Ruan Mei,Hyacine,2,6,1,0,Unstoppable Force
1000092,4,1,3706,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Bronya,1,2,1,4,Armed Up
1000092,4,2,3045,3,Mydei,Sparkle,Anaxa,Luocha,1,0,1,0,Innervation
1000093,4,1,3479,3,Phainon,Sunday,Bronya,Luocha,1,0,0,0,Armed Up
1000093,4,2,3551,3,Ice Trailblazer,Castorice,Hyacine,Ruan Mei,6,0,0,0,Unstoppable Force
1000094,4,1,3543,3,Lingsha,Ruan Mei,Fugue,Firefly,1,1,0,3,Rime Piercer
1000094,4,2,3784,3,Hyacine,Sunday,Tribbie,Castorice,1,1,1,2,Unstoppable Force
1000095,4,1,3669,3,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,0,1,0,Obstinate Weed
1000095,4,2,3580,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,1,6,6,Unstoppable Momentum
1000096,4,1,3857,3,Phainon,Sunday,Cerydra,Ruan Mei,2,0,1,1,Armed Up
1000096,4,2,3964,3,Castorice,Evernight,Tribbie,Hyacine,2,1,1,1,Unstoppable Momentum
1000097,4,1,3659,3,Phainon,Cerydra,Sunday,Bronya,0,0,0,2,Armed Up
1000097,4,2,3525,3,Castorice,Hyacine,Ice Trailblazer,Tribbie,0,0,6,0,Unstoppable Force
1008486,4,1,3833,3,Phainon,Cerydra,Sunday,Bronya,2,1,0,1,Armed Up
1008486,4,2,3381,3,Gallagher,Tribbie,Ice Trailblazer,Castorice,6,1,6,0,Unstoppable Force
1000098,4,1,3464,3,Saber,Tribbie,Sunday,Luocha,0,2,0,0,Rime Piercer
1000098,4,2,3856,3,Castorice,Hyacine,Evernight,Ice Trailblazer,2,0,0,6,Unstoppable Force
1000099,4,1,3731,3,Phainon,Cerydra,Ruan Mei,Sunday,1,0,0,1,Armed Up
1000099,4,2,3149,3,Saber,Tribbie,Ice Trailblazer,Luocha,1,0,6,0,Unstoppable Momentum
1000100,4,1,3609,3,Hysilens,Kafka,Black Swan,Aventurine,1,0,1,0,Armed Up
1000100,4,2,3356,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,2,6,1,6,Unstoppable Momentum
1000101,4,1,3675,3,Phainon,Anaxa,Bronya,Tingyun,2,0,1,6,Armed Up
1000101,4,2,3274,3,Mydei,Luocha,Ice Trailblazer,Sunday,1,1,6,0,Innervation
1000102,4,1,3626,3,Phainon,Sunday,Robin,Cerydra,0,0,0,0,Armed Up
1000102,4,2,3687,3,Castorice,Evernight,Ice Trailblazer,Gallagher,2,0,6,6,Unstoppable Force
1000103,4,1,3195,3,Boothill,Ruan Mei,Fugue,Lingsha,0,0,0,0,Rime Piercer
1000103,4,2,3835,3,Castorice,Evernight,Tribbie,Hyacine,0,1,1,0,Unstoppable Force
1000104,4,1,3481,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,1,6,1,0,Rime Piercer
1000104,4,2,3729,3,Castorice,Evernight,Hyacine,Cipher,0,0,0,0,Unstoppable Force
1000105,4,1,3758,3,Firefly,Fugue,Ruan Mei,Imaginary Trailblazer,2,1,0,6,Rime Piercer
1000105,4,2,3261,3,Saber,Sunday,Cerydra,Gallagher,0,0,0,6,Unstoppable Momentum
1000106,4,1,3811,3,Firefly,Ruan Mei,Fugue,Imaginary Trailblazer,2,2,2,6,Rime Piercer
1000106,4,2,3843,3,Castorice,Evernight,Tribbie,Hyacine,2,0,0,0,Unstoppable Force
1000107,4,1,3176,3,Phainon,Ice Trailblazer,Cerydra,Aventurine,0,6,0,0,Armed Up
1000107,4,2,3621,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Unstoppable Force
1000108,4,1,3711,3,Boothill,Sunday,Fugue,Ruan Mei,0,0,2,1,Rime Piercer
1000108,4,2,3541,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,Unstoppable Force
1008487,4,1,3453,3,Huohuo,Sunday,Cerydra,Phainon,0,0,0,0,Armed Up
1008487,4,2,3439,3,Hyacine,Tribbie,Ice Trailblazer,Castorice,0,0,6,0,Unstoppable Force
1000109,4,1,3793,3,Archer,Cipher,Sparkle,Gallagher,2,1,0,6,Rime Piercer
1000109,4,2,3427,3,Mydei,Castorice,Ice Trailblazer,Ruan Mei,0,0,6,0,Innervation
1000110,4,1,3852,3,Phainon,Cerydra,Bronya,Ice Trailblazer,2,0,2,6,Armed Up
1000110,4,2,3450,3,Anaxa,Robin,Sunday,Gallagher,0,0,1,6,Unstoppable Momentum
1000111,4,1,3557,3,Acheron,Jiaoqiu,Aventurine,Sunday,6,0,0,0,Obstinate Weed
