uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4
c152fc9f8bb411f093b18878734f76cf,11,1,3,3,Yunli,Ice Trailblazer,Robin,Huohuo,0,6.0,0.0,0.0
c152fc9f8bb411f093b18878734f76cf,11,2,3,3,Castorice,Ruan Mei,Tribbie,Hyacine,0,1.0,0.0,0.0
c152fc9f8bb411f093b18878734f76cf,10,1,4,3,Yunli,Ice Trailblazer,Robin,Huohuo,0,6.0,0.0,0.0
c152fc9f8bb411f093b18878734f76cf,10,2,4,3,Castorice,Ruan Mei,Tribbie,Hyacine,0,1.0,0.0,0.0
c152fcf88bb411f0bcf98878734f76cf,12,1,6,3,Saber,Bronya,Robin,Luocha,0,2.0,1.0,0.0
c152fcf88bb411f0bcf98878734f76cf,12,2,6,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6.0,1.0,0.0
c152fcf88bb411f0bcf98878734f76cf,11,1,2,3,Yunli,Tingyun,Robin,Luocha,0,6.0,1.0,0.0
c152fcf88bb411f0bcf98878734f76cf,11,2,2,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6.0,1.0,0.0
c152fcf88bb411f0bcf98878734f76cf,10,1,2,3,Yunli,Tingyun,Robin,Luocha,0,6.0,1.0,0.0
c152fcf88bb411f0bcf98878734f76cf,10,2,2,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6.0,1.0,0.0
c136cc428bb411f088488878734f76cf,12,1,2,3,Kafka,Hysilens,Black Swan,Aventurine,2,0.0,0.0,2.0
c136cc428bb411f088488878734f76cf,12,2,2,3,Phainon,Sunday,Bronya,Robin,2,1.0,6.0,0.0
c136cc428bb411f088488878734f76cf,11,1,0,3,Phainon,Sunday,Hyacine,Bronya,2,1.0,0.0,6.0
c136cc428bb411f088488878734f76cf,11,2,0,3,Archer,Sparkle,Fu Xuan,Cipher,1,0.0,2.0,0.0
c136cc428bb411f088488878734f76cf,10,1,0,3,Aglaea,Robin,Fu Xuan,Sunday,1,0.0,2.0,1.0
c136cc428bb411f088488878734f76cf,10,2,0,3,Rappa,Silver Wolf,Fugue,Ruan Mei,2,0.0,1.0,1.0
c152fdab8bb411f09b188878734f76cf,12,1,12,2,Huohuo,The Herta,Tribbie,Anaxa,0,0.0,0.0,0.0
c152fdab8bb411f09b188878734f76cf,12,2,12,2,Bronya,Phainon,Ice Trailblazer,Ruan Mei,2,0.0,6.0,0.0
c152fdab8bb411f09b188878734f76cf,11,1,6,3,Phainon,Bronya,Ice Trailblazer,Huohuo,0,2.0,6.0,0.0
c152fdab8bb411f09b188878734f76cf,11,2,6,3,The Herta,Aventurine,Anaxa,Tribbie,0,0.0,0.0,0.0
c152fdab8bb411f09b188878734f76cf,10,1,2,3,Phainon,Bronya,Ice Trailblazer,Huohuo,0,2.0,6.0,0.0
c152fdab8bb411f09b188878734f76cf,10,2,2,3,The Herta,Aventurine,Anaxa,Tribbie,0,0.0,0.0,0.0
c136ccb28bb411f0aa8a8878734f76cf,12,1,8,3,Kafka,Black Swan,Ruan Mei,Luocha,0,0.0,1.0,0.0
c136ccb28bb411f0aa8a8878734f76cf,12,2,8,3,Phainon,Bronya,Ice Trailblazer,Gallagher,0,3.0,6.0,6.0
c136ccb28bb411f0aa8a8878734f76cf,11,1,4,3,Phainon,Bronya,Robin,Tingyun,0,3.0,0.0,6.0
c136ccb28bb411f0aa8a8878734f76cf,11,2,4,3,Castorice,Ice Trailblazer,Ruan Mei,Luocha,0,6.0,1.0,0.0
c136ccb28bb411f0aa8a8878734f76cf,10,1,3,3,Kafka,Black Swan,Ruan Mei,Luocha,0,0.0,1.0,0.0
c136ccb28bb411f0aa8a8878734f76cf,10,2,3,3,The Herta,Ice Trailblazer,Herta,Fu Xuan,0,6.0,6.0,0.0
c152fe078bb411f0bc318878734f76cf,12,1,19,2,Jingliu,Silver Wolf,Ruan Mei,Luocha,0,1.0,0.0,0.0
c152fe078bb411f0bc318878734f76cf,12,2,19,2,Fu Xuan,Hysilens,Kafka,Black Swan,1,0.0,1.0,0.0
c152fe078bb411f0bc318878734f76cf,11,1,9,3,Luocha,Hysilens,Kafka,Black Swan,0,0.0,1.0,0.0
c152fe078bb411f0bc318878734f76cf,11,2,9,3,Fu Xuan,Jingliu,Ruan Mei,Jade,1,0.0,0.0,0.0
c152fe078bb411f0bc318878734f76cf,10,1,5,3,Fu Xuan,Hysilens,Kafka,Black Swan,1,0.0,1.0,0.0
c152fe078bb411f0bc318878734f76cf,10,2,5,3,Luocha,Firefly,Ruan Mei,Imaginary Trailblazer,0,0.0,0.0,6.0
c136cd198bb411f0b2df8878734f76cf,12,1,3,3,Saber,Sparkle,Ice Trailblazer,Silver Wolf,4,3.0,6.0,6.0
c136cd198bb411f0b2df8878734f76cf,12,2,3,3,Firefly,Lingsha,Fugue,Ruan Mei,6,0.0,0.0,1.0
c136cd198bb411f0b2df8878734f76cf,11,1,0,3,Firefly,Lingsha,Fugue,Ruan Mei,6,0.0,0.0,1.0
c136cd198bb411f0b2df8878734f76cf,11,2,0,3,Saber,Sparkle,Ice Trailblazer,Silver Wolf,4,3.0,6.0,6.0
c136cd198bb411f0b2df8878734f76cf,10,1,0,3,Saber,Sparkle,Ice Trailblazer,Silver Wolf,4,3.0,6.0,6.0
c136cd198bb411f0b2df8878734f76cf,10,2,0,3,Firefly,Lingsha,Fugue,Ruan Mei,6,0.0,0.0,1.0
c136cd7d8bb411f0aee38878734f76cf,12,1,0,3,Firefly,Fugue,Ruan Mei,Imaginary Trailblazer,6,1.0,1.0,6.0
c136cd7d8bb411f0aee38878734f76cf,12,2,0,3,Hysilens,Kafka,Black Swan,Cipher,1,2.0,1.0,0.0
c136cd7d8bb411f0aee38878734f76cf,11,1,1,3,Firefly,Fugue,Ruan Mei,Lingsha,6,1.0,1.0,1.0
c136cd7d8bb411f0aee38878734f76cf,11,2,1,3,Black Swan,Kafka,Hyacine,Cipher,1,2.0,0.0,0.0
c136cd7d8bb411f0aee38878734f76cf,10,1,0,3,Black Swan,Kafka,Hyacine,Cipher,1,2.0,0.0,0.0
c136cd7d8bb411f0aee38878734f76cf,10,2,0,3,Firefly,Fugue,Ruan Mei,Lingsha,6,1.0,1.0,1.0
c136cdd38bb411f08c658878734f76cf,12,1,7,3,The Herta,Fu Xuan,Jade,Tribbie,2,1.0,1.0,1.0
c136cdd38bb411f08c658878734f76cf,12,2,7,3,Robin,Yunli,Aventurine,Topaz & Numby,0,1.0,1.0,1.0
c136cdd38bb411f08c658878734f76cf,11,1,4,3,Robin,Yunli,Aventurine,Topaz & Numby,0,1.0,1.0,1.0
c136cdd38bb411f08c658878734f76cf,11,2,4,3,The Herta,Fu Xuan,Jade,Tribbie,2,1.0,1.0,1.0
c136cdd38bb411f08c658878734f76cf,10,1,3,3,Robin,Yunli,Aventurine,Topaz & Numby,0,1.0,1.0,1.0
c136cdd38bb411f08c658878734f76cf,10,2,3,3,The Herta,Fu Xuan,Jade,Tribbie,2,1.0,1.0,1.0
c152fe618bb411f087ce8878734f76cf,12,1,9,3,Acheron,Kafka,Black Swan,Natasha,2,6.0,0.0,6.0
c152fe618bb411f087ce8878734f76cf,12,2,9,3,Feixiao,Cipher,Robin,Gallagher,0,0.0,0.0,6.0
c152fe618bb411f087ce8878734f76cf,11,1,7,3,Feixiao,Imaginary March 7th,Robin,Gallagher,0,6.0,0.0,6.0
c152fe618bb411f087ce8878734f76cf,11,2,7,3,Acheron,Kafka,Cipher,Bailu,2,4.0,0.0,3.0
c152fe618bb411f087ce8878734f76cf,10,1,2,3,Acheron,Kafka,Black Swan,Bailu,2,4.0,0.0,3.0
c152fe618bb411f087ce8878734f76cf,10,2,2,3,Rappa,Fugue,Ruan Mei,Gallagher,0,1.0,1.0,6.0
c136ce288bb411f083c98878734f76cf,12,1,7,3,The Herta,Anaxa,Tribbie,Fu Xuan,0,0.0,0.0,1.0
c136ce288bb411f083c98878734f76cf,12,2,7,3,Phainon,Sunday,Bronya,Ruan Mei,0,0.0,2.0,0.0
c136ce288bb411f083c98878734f76cf,11,1,3,3,Phainon,Sunday,Bronya,Ruan Mei,0,0.0,2.0,0.0
c136ce288bb411f083c98878734f76cf,11,2,3,3,The Herta,Anaxa,Tribbie,Fu Xuan,0,0.0,0.0,1.0
c136ce288bb411f083c98878734f76cf,10,1,1,3,Phainon,Sunday,Bronya,Ruan Mei,0,0.0,2.0,0.0
c136ce288bb411f083c98878734f76cf,10,2,1,3,The Herta,Anaxa,Tribbie,Fu Xuan,0,0.0,0.0,1.0
c136ce7f8bb411f08bff8878734f76cf,12,1,6,3,Castorice,Tribbie,Ice Trailblazer,Lingsha,0,0.0,6.0,0.0
c136ce7f8bb411f08bff8878734f76cf,12,2,6,3,Phainon,Sunday,Bronya,Robin,2,0.0,3.0,0.0
c136ce7f8bb411f08bff8878734f76cf,11,1,4,3,Phainon,Sunday,Bronya,Robin,2,0.0,3.0,0.0
c136ce7f8bb411f08bff8878734f76cf,11,2,4,3,Castorice,Cipher,Tribbie,Lingsha,0,0.0,0.0,0.0
c136ce7f8bb411f08bff8878734f76cf,10,1,1,3,Phainon,Sunday,Bronya,Robin,2,0.0,3.0,0.0
c136ce7f8bb411f08bff8878734f76cf,10,2,1,3,Castorice,Cipher,Tribbie,Lingsha,0,0.0,0.0,0.0
c136cf018bb411f0accd8878734f76cf,12,1,8,3,Feixiao,Cipher,Tribbie,Hyacine,0,0.0,0.0,0.0
c136cf018bb411f0accd8878734f76cf,12,2,8,3,Phainon,Sunday,Bronya,Huohuo,0,0.0,2.0,0.0
c136cf018bb411f0accd8878734f76cf,11,1,4,3,Phainon,Sunday,Bronya,Huohuo,0,0.0,2.0,0.0
c136cf018bb411f0accd8878734f76cf,11,2,4,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6.0,0.0,0.0
c136cf018bb411f0accd8878734f76cf,10,1,1,3,Huohuo,Robin,Sunday,Aglaea,0,0.0,0.0,0.0
c136cf018bb411f0accd8878734f76cf,10,2,1,3,Gallagher,Imaginary Trailblazer,Fugue,Rappa,6,6.0,1.0,0.0
c136cf688bb411f0b6108878734f76cf,12,1,0,3,Feixiao,Robin,Aventurine,Cipher,2,2.0,2.0,0.0
c136cf688bb411f0b6108878734f76cf,12,2,0,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,2,1.0,0.0,6.0
c136cf688bb411f0b6108878734f76cf,11,1,0,3,Feixiao,Robin,Aventurine,Cipher,2,2.0,2.0,0.0
c136cf688bb411f0b6108878734f76cf,11,2,0,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,2,1.0,0.0,6.0
c136cf688bb411f0b6108878734f76cf,10,1,0,3,Acheron,Sparkle,Aventurine,Silver Wolf,2,2.0,2.0,2.0
c136cf688bb411f0b6108878734f76cf,10,2,0,3,The Herta,Tribbie,Hyacine,Jade,2,1.0,0.0,0.0
c136cfbd8bb411f0822c8878734f76cf,12,1,2,3,Castorice,Tribbie,Ruan Mei,Hyacine,1,0.0,1.0,0.0
c136cfbd8bb411f0822c8878734f76cf,12,2,2,3,Phainon,Sunday,Bronya,Ice Trailblazer,0,0.0,0.0,6.0
c136cfbd8bb411f0822c8878734f76cf,11,1,1,3,Anaxa,Sunday,Robin,Huohuo,0,0.0,0.0,0.0
c136cfbd8bb411f0822c8878734f76cf,11,2,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,0.0,6.0,0.0
c136cfbd8bb411f0822c8878734f76cf,10,1,0,3,Phainon,Sunday,Bronya,Ruan Mei,0,0.0,0.0,1.0
c136cfbd8bb411f0822c8878734f76cf,10,2,0,3,The Herta,Huohuo,Tribbie,Anaxa,0,0.0,0.0,0.0
c152feb88bb411f0a3318878734f76cf,12,1,15,2,Saber,Bronya,Robin,Gallagher,0,2.0,1.0,6.0
c152feb88bb411f0a3318878734f76cf,12,2,15,2,Castorice,Ice Trailblazer,Ruan Mei,Hyacine,0,6.0,0.0,0.0
c152feb88bb411f0a3318878734f76cf,11,1,8,3,Blade,Sparkle,Robin,Gallagher,1,0.0,1.0,6.0
c152feb88bb411f0a3318878734f76cf,11,2,8,3,Castorice,Ice Trailblazer,Ruan Mei,Hyacine,0,6.0,0.0,0.0
c152feb88bb411f0a3318878734f76cf,10,1,4,3,Feixiao,Imaginary March 7th,Robin,Bailu,0,6.0,1.0,1.0
c152feb88bb411f0a3318878734f76cf,10,2,4,3,The Herta,Herta,Sparkle,Hyacine,0,6.0,0.0,0.0
c136d0128bb411f0b4918878734f76cf,12,1,8,3,Feixiao,Topaz & Numby,Robin,Aventurine,0,1.0,2.0,0.0
c136d0128bb411f0b4918878734f76cf,12,2,8,3,Jingliu,Ruan Mei,Sunday,Hyacine,0,1.0,1.0,0.0
c136d0128bb411f0b4918878734f76cf,11,1,5,3,Feixiao,Topaz & Numby,Robin,Aventurine,0,1.0,2.0,0.0
c136d0128bb411f0b4918878734f76cf,11,2,5,3,Jingliu,Ruan Mei,Sunday,Hyacine,0,1.0,1.0,0.0
c136d0128bb411f0b4918878734f76cf,10,1,3,3,Clara,Tingyun,Sunday,Hyacine,5,6.0,1.0,0.0
c136d0128bb411f0b4918878734f76cf,10,2,3,3,Dr. Ratio,Topaz & Numby,Robin,Aventurine,0,1.0,2.0,0.0
c152ff728bb411f086c58878734f76cf,12,1,24,1,Acheron,Feixiao,Aventurine,Cipher,2,3.0,0.0,1.0
c152ff728bb411f086c58878734f76cf,12,2,24,1,Phainon,Firefly,Luocha,Sunday,0,1.0,1.0,0.0
c152ff728bb411f086c58878734f76cf,11,1,10,3,Feixiao,Phainon,Luocha,Black Swan,3,0.0,1.0,0.0
c152ff728bb411f086c58878734f76cf,11,2,10,3,Acheron,Ruan Mei,Aventurine,Cipher,2,0.0,0.0,1.0
c152ff728bb411f086c58878734f76cf,10,1,3,3,Phainon,Acheron,Aventurine,Silver Wolf,0,2.0,0.0,3.0
c152ff728bb411f086c58878734f76cf,10,2,3,3,Feixiao,Ruan Mei,Luocha,Cipher,3,0.0,1.0,1.0
c136d0668bb411f097638878734f76cf,12,1,8,3,Firefly,Lingsha,Fugue,Ruan Mei,2,0.0,0.0,1.0
c136d0668bb411f097638878734f76cf,12,2,8,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6.0,1.0,1.0
c136d0668bb411f097638878734f76cf,11,1,3,3,Firefly,Lingsha,Fugue,Ruan Mei,2,0.0,0.0,1.0
c136d0668bb411f097638878734f76cf,11,2,3,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6.0,1.0,1.0
c136d0668bb411f097638878734f76cf,10,1,1,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6.0,1.0,1.0
c136d0668bb411f097638878734f76cf,10,2,1,3,Firefly,Lingsha,Fugue,Ruan Mei,2,0.0,0.0,1.0
c136d0bb8bb411f098fe8878734f76cf,12,1,6,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
c136d0bb8bb411f098fe8878734f76cf,12,2,6,3,Saber,Sunday,Silver Wolf,Fu Xuan,0,1.0,0.0,0.0
c136d0bb8bb411f098fe8878734f76cf,11,1,2,3,Saber,Sunday,Robin,Fu Xuan,0,1.0,0.0,0.0
c136d0bb8bb411f098fe8878734f76cf,11,2,2,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
c136d0bb8bb411f098fe8878734f76cf,10,1,0,3,Jing Yuan,Sunday,Robin,Silver Wolf,0,1.0,0.0,0.0
c136d0bb8bb411f098fe8878734f76cf,10,2,0,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
c152ffcd8bb411f0906f8878734f76cf,12,1,16,2,Acheron,Cipher,Silver Wolf,Fu Xuan,0,0.0,1.0,0.0
c152ffcd8bb411f0906f8878734f76cf,12,2,16,2,Firefly,Ruan Mei,Fugue,Lingsha,0,0.0,0.0,0.0
c152ffcd8bb411f0906f8878734f76cf,11,1,6,3,Saber,Bronya,Sparkle,Huohuo,0,3.0,0.0,0.0
c152ffcd8bb411f0906f8878734f76cf,11,2,6,3,Acheron,Cipher,Silver Wolf,Fu Xuan,0,0.0,1.0,0.0
c152ffcd8bb411f0906f8878734f76cf,10,1,1,3,Acheron,Cipher,Silver Wolf,Fu Xuan,0,0.0,1.0,0.0
c152ffcd8bb411f0906f8878734f76cf,10,2,1,3,Rappa,Lingsha,Ruan Mei,Fugue,0,0.0,0.0,0.0
c153002a8bb411f0b0158878734f76cf,12,1,6,3,Aglaea,Sunday,Tribbie,Aventurine,0,1.0,2.0,0.0
c153002a8bb411f0b0158878734f76cf,12,2,6,3,Phainon,Ice Trailblazer,Robin,Huohuo,2,6.0,0.0,0.0
c153002a8bb411f0b0158878734f76cf,11,1,2,3,Phainon,Ice Trailblazer,Robin,Huohuo,2,6.0,0.0,0.0
c153002a8bb411f0b0158878734f76cf,11,2,2,3,Aglaea,Sunday,Tribbie,Aventurine,0,1.0,2.0,0.0
c153002a8bb411f0b0158878734f76cf,10,1,1,3,Phainon,Ice Trailblazer,Robin,Huohuo,2,6.0,0.0,0.0
c153002a8bb411f0b0158878734f76cf,10,2,1,3,Aglaea,Sunday,Tribbie,Aventurine,0,1.0,2.0,0.0
c136d10d8bb411f080eb8878734f76cf,12,1,4,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0.0,6.0,1.0
c136d10d8bb411f080eb8878734f76cf,12,2,4,3,Phainon,Bronya,Sunday,Robin,0,3.0,1.0,0.0
c136d10d8bb411f080eb8878734f76cf,11,1,1,3,Phainon,Bronya,Sunday,Robin,0,3.0,1.0,0.0
c136d10d8bb411f080eb8878734f76cf,11,2,1,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0.0,6.0,1.0
c136d10d8bb411f080eb8878734f76cf,10,1,1,3,Phainon,Bronya,Sunday,Robin,0,3.0,1.0,0.0
c136d10d8bb411f080eb8878734f76cf,10,2,1,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0.0,6.0,1.0
c136d16c8bb411f09cc98878734f76cf,12,1,8,3,Feixiao,Robin,Aventurine,Topaz & Numby,0,1.0,1.0,0.0
c136d16c8bb411f09cc98878734f76cf,12,2,8,3,Phainon,Bronya,Sparkle,Huohuo,0,2.0,0.0,0.0
c136d16c8bb411f09cc98878734f76cf,11,1,5,3,Feixiao,Robin,Aventurine,Topaz & Numby,0,1.0,1.0,0.0
c136d16c8bb411f09cc98878734f76cf,11,2,5,3,Luocha,Castorice,Tribbie,Ice Trailblazer,0,0.0,0.0,6.0
c136d16c8bb411f09cc98878734f76cf,10,1,2,3,Acheron,Silver Wolf,Sparkle,Fu Xuan,0,0.0,0.0,0.0
c136d16c8bb411f09cc98878734f76cf,10,2,2,3,The Herta,Robin,Aventurine,Jade,0,1.0,1.0,0.0
c15300878bb411f0b5c78878734f76cf,12,1,8,3,Kafka,Sampo,Hysilens,Fu Xuan,3,6.0,0.0,0.0
c15300878bb411f0b5c78878734f76cf,12,2,8,3,Anaxa,Sunday,Aventurine,Robin,0,1.0,1.0,0.0
c15300878bb411f0b5c78878734f76cf,11,1,5,3,Anaxa,Ice Trailblazer,Ruan Mei,Fu Xuan,0,6.0,0.0,0.0
c15300878bb411f0b5c78878734f76cf,11,2,5,3,Sunday,Jing Yuan,Aventurine,Robin,1,1.0,1.0,0.0
c15300878bb411f0b5c78878734f76cf,10,1,7,3,Topaz & Numby,Clara,Aventurine,Robin,0,2.0,1.0,0.0
c15300878bb411f0b5c78878734f76cf,10,2,7,3,Anaxa,Sunday,Ruan Mei,Fu Xuan,0,1.0,0.0,0.0
c136d2178bb411f0938f8878734f76cf,12,1,7,3,Saber,Silver Wolf,Sunday,Gallagher,6,0.0,0.0,6.0
c136d2178bb411f0938f8878734f76cf,12,2,7,3,Acheron,Kafka,Pela,Luocha,6,6.0,6.0,1.0
c136d2178bb411f0938f8878734f76cf,11,1,2,3,Saber,Silver Wolf,Sunday,Gallagher,6,0.0,0.0,6.0
c136d2178bb411f0938f8878734f76cf,11,2,2,3,Acheron,Kafka,Pela,Luocha,6,6.0,6.0,1.0
c136d2178bb411f0938f8878734f76cf,10,1,1,3,Saber,Silver Wolf,Sunday,Gallagher,6,0.0,0.0,6.0
c136d2178bb411f0938f8878734f76cf,10,2,1,3,Acheron,Kafka,Pela,Luocha,6,6.0,6.0,1.0
c136d26a8bb411f0b38f8878734f76cf,12,1,6,3,Sunday,Mydei,Tribbie,Luocha,0,0.0,0.0,0.0
c136d26a8bb411f0b38f8878734f76cf,12,2,6,3,Bronya,Sparkle,Phainon,Robin,2,0.0,2.0,0.0
c136d26a8bb411f0b38f8878734f76cf,11,1,4,3,Bronya,Sparkle,Phainon,Sunday,2,0.0,2.0,0.0
c136d26a8bb411f0b38f8878734f76cf,11,2,4,3,Ice Trailblazer,Castorice,Tribbie,Luocha,6,0.0,0.0,0.0
c136d26a8bb411f0b38f8878734f76cf,10,1,1,3,Bronya,Sparkle,Phainon,Robin,2,0.0,2.0,0.0
c136d26a8bb411f0b38f8878734f76cf,10,2,1,3,Sunday,Mydei,Luocha,Tribbie,0,0.0,0.0,0.0
c136d2da8bb411f0a0b78878734f76cf,12,1,1,3,Anaxa,Tribbie,Ice Trailblazer,Bronya,0,0.0,6.0,2.0
c136d2da8bb411f0a0b78878734f76cf,12,2,1,3,Archer,Sparkle,Silver Wolf,Gallagher,0,1.0,0.0,6.0
c136d2da8bb411f0a0b78878734f76cf,11,1,2,3,Archer,Sparkle,Silver Wolf,Gallagher,0,1.0,0.0,6.0
c136d2da8bb411f0a0b78878734f76cf,11,2,2,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0.0,0.0,6.0
c136d2da8bb411f0a0b78878734f76cf,10,1,0,3,Archer,Sparkle,Silver Wolf,Gallagher,0,1.0,0.0,6.0
c136d2da8bb411f0a0b78878734f76cf,10,2,0,3,Rappa,Fugue,Ruan Mei,Lingsha,0,0.0,0.0,0.0
c136d3318bb411f0b6b48878734f76cf,12,1,2,3,Archer,Sparkle,Robin,Tribbie,1,0.0,1.0,1.0
c136d3318bb411f0b6b48878734f76cf,12,2,2,3,Boothill,Ruan Mei,Fugue,Sunday,1,1.0,1.0,1.0
c136d3318bb411f0b6b48878734f76cf,11,1,2,3,Robin,Yunli,Aventurine,Tribbie,1,0.0,0.0,1.0
c136d3318bb411f0b6b48878734f76cf,11,2,2,3,Archer,Sparkle,Silver Wolf,Ice Trailblazer,1,0.0,0.0,6.0
c136d3318bb411f0b6b48878734f76cf,10,1,1,3,Robin,Yunli,Aventurine,Tribbie,1,0.0,0.0,1.0
c136d3318bb411f0b6b48878734f76cf,10,2,1,3,Fugue,Ruan Mei,Rappa,Imaginary Trailblazer,1,1.0,0.0,6.0
c136d3838bb411f08aac8878734f76cf,12,1,0,3,Dan Heng,Hyacine,Tribbie,Ruan Mei,6,6.0,1.0,1.0
c136d3838bb411f08aac8878734f76cf,12,2,0,3,Aglaea,Robin,Sunday,Huohuo,6,1.0,1.0,0.0
c136d3838bb411f08aac8878734f76cf,11,1,0,3,Lingsha,Fugue,Ruan Mei,Firefly,1,2.0,1.0,2.0
c136d3838bb411f08aac8878734f76cf,11,2,0,3,Hyacine,Aglaea,Tribbie,Sunday,6,6.0,1.0,1.0
