uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
20e0f76b744211f090438878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Ruan Mei,Hyacine,2,6.0,1.0,0.0,Misplacement
20e0f88b744211f08bad8878734f76cf,4,1,40000,3,Black Swan,Kafka,Aventurine,Ruan Mei,0,2.0,2.0,1.0,Intertextuality
20e0f88b744211f08bad8878734f76cf,4,2,40000,3,Phainon,Sunday,Robin,Bronya,2,1.0,0.0,6.0,Intertextuality
2122aa7c744211f0934d8878734f76cf,4,1,27120,2,Phainon,Sunday,Sparkle,Huohuo,0,0.0,0.0,0.0,Intertextuality
2122aa7c744211f0934d8878734f76cf,4,2,25040,2,Aventurine,Clara,Robin,Tribbie,0,3.0,0.0,0.0,Intertextuality
2122ab97744211f0b5918878734f76cf,4,1,33760,2,The Herta,Aventurine,Anaxa,Tribbie,0,0.0,0.0,0.0,Intertextuality
2122ab97744211f0b5918878734f76cf,4,2,16760,2,Huohuo,Yunli,Robin,Tingyun,0,0.0,0.0,6.0,Intertextuality
20e0f976744211f0b8928878734f76cf,4,1,25520,2,Phainon,Ice Trailblazer,Bronya,Robin,0,6.0,3.0,0.0,Intertextuality
20e0f976744211f0b8928878734f76cf,4,2,31600,2,Kafka,Black Swan,Ruan Mei,Luocha,0,0.0,1.0,0.0,Exposition
20e0fa21744211f0960c8878734f76cf,4,1,40000,3,Silver Wolf,Sparkle,Tribbie,Huohuo,6,3.0,0.0,0.0,Misplacement
20e0fa21744211f0960c8878734f76cf,4,2,40000,3,Firefly,Fugue,Lingsha,Ruan Mei,6,0.0,0.0,1.0,Misplacement
20e0fabd744211f080828878734f76cf,4,1,40000,3,Black Swan,Kafka,Lingsha,Cipher,1,2.0,1.0,0.0,Exposition
20e0fabd744211f080828878734f76cf,4,2,40000,3,The Herta,Herta,Hyacine,Tribbie,2,6.0,0.0,1.0,Intertextuality
2122adeb744211f0b0288878734f76cf,4,1,27720,3,Rappa,Fugue,Ruan Mei,Gallagher,0,1.0,1.0,6.0,Misplacement
2122adeb744211f0b0288878734f76cf,4,2,36000,3,Acheron,Kafka,Black Swan,Natasha,2,4.0,0.0,6.0,Exposition
2122aebf744211f0b1518878734f76cf,4,1,40000,3,Castorice,Cipher,Tribbie,Hyacine,2,1.0,0.0,0.0,Intertextuality
2122aebf744211f0b1518878734f76cf,4,2,40000,3,Black Swan,Kafka,Ruan Mei,Huohuo,0,1.0,2.0,2.0,Exposition
20e0fb85744211f088a38878734f76cf,4,1,27760,3,Acheron,Jiaoqiu,Pela,Aventurine,0,0.0,6.0,0.0,Intertextuality
20e0fb85744211f088a38878734f76cf,4,2,36240,3,Phainon,Sunday,Ruan Mei,Tingyun,0,0.0,0.0,6.0,Intertextuality
20e0fc1e744211f087058878734f76cf,4,1,25800,3,Castorice,Cipher,Tribbie,Lingsha,0,0.0,0.0,0.0,Misplacement
20e0fc1e744211f087058878734f76cf,4,2,40000,3,Phainon,Sunday,Bronya,Robin,2,0.0,3.0,0.0,Misplacement
20e0fccc744211f096be8878734f76cf,4,1,31320,3,Aglaea,Sunday,Robin,Huohuo,0,0.0,0.0,0.0,Misplacement
20e0fccc744211f096be8878734f76cf,4,2,34000,3,Feixiao,Tribbie,Cipher,Hyacine,0,0.0,0.0,0.0,Misplacement
20e0fd70744211f09de48878734f76cf,4,1,40000,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,2,1.0,0.0,6.0,Misplacement
20e0fd70744211f09de48878734f76cf,4,2,40000,3,The Herta,Robin,Huohuo,Herta,2,2.0,1.0,6.0,Misplacement
20e0fe05744211f08b728878734f76cf,4,1,40000,3,Phainon,Sunday,Bronya,Ruan Mei,0,0.0,0.0,1.0,Intertextuality
20e0fe05744211f08b728878734f76cf,4,2,40000,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,0.0,6.0,0.0,Misplacement
2122afb1744211f0803c8878734f76cf,4,1,27400,2,The Herta,Herta,Ice Trailblazer,Robin,0,6.0,6.0,1.0,Intertextuality
2122afb1744211f0803c8878734f76cf,4,2,27840,2,Castorice,Blade,Ruan Mei,Hyacine,0,1.0,0.0,0.0,Intertextuality
2122b1fc744211f09d198878734f76cf,4,1,29040,1,Kafka,Acheron,Luocha,Silver Wolf,0,2.0,1.0,3.0,Misplacement
2122b1fc744211f09d198878734f76cf,4,2,11800,1,Feixiao,Phainon,Aventurine,Black Swan,3,0.0,0.0,0.0,Exposition
20e0ffea744211f09e8d8878734f76cf,4,1,34080,3,Acheron,Kafka,Aventurine,Black Swan,0,0.0,0.0,1.0,Exposition
20e0ffea744211f09e8d8878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6.0,1.0,1.0,Misplacement
20e10101744211f087388878734f76cf,4,1,40000,3,Castorice,Hyacine,Ice Trailblazer,Tribbie,0,0.0,6.0,0.0,Misplacement
20e10101744211f087388878734f76cf,4,2,29040,3,Saber,Sunday,Robin,Fu Xuan,0,1.0,0.0,0.0,Misplacement
2122b287744211f09e8a8878734f76cf,4,1,40000,3,The Herta,Tribbie,Herta,Lingsha,0,0.0,6.0,0.0,Intertextuality
2122b287744211f09e8a8878734f76cf,4,2,22280,3,Kafka,Sampo,Ruan Mei,Huohuo,0,6.0,0.0,0.0,Misplacement
2122b30f744211f085bb8878734f76cf,4,1,40000,3,Phainon,Sunday,Robin,Huohuo,2,1.0,0.0,0.0,Exposition
2122b30f744211f085bb8878734f76cf,4,2,24480,3,Yunli,Ice Trailblazer,Aventurine,Tribbie,1,6.0,0.0,2.0,Exposition
20e10201744211f08e418878734f76cf,4,1,32280,3,Aglaea,Robin,Sunday,Gallagher,0,0.0,1.0,6.0,Misplacement
20e10201744211f08e418878734f76cf,4,2,40000,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0.0,6.0,1.0,Intertextuality
2122b39c744211f088738878734f76cf,4,1,26760,2,Phainon,Robin,Sparkle,Bronya,0,0.0,0.0,0.0,Intertextuality
2122b39c744211f088738878734f76cf,4,2,29880,2,Castorice,Tribbie,Ice Trailblazer,Luocha,0,0.0,6.0,0.0,Misplacement
2122b421744211f08fee8878734f76cf,4,1,31040,3,Acheron,Jiaoqiu,Sunday,Aventurine,2,0.0,0.0,0.0,Intertextuality
2122b421744211f08fee8878734f76cf,4,2,33360,3,Castorice,Tribbie,Ice Trailblazer,Huohuo,2,0.0,6.0,0.0,Intertextuality
20e10413744211f080ad8878734f76cf,4,1,33360,3,Acheron,Kafka,Sunday,Luocha,6,6.0,0.0,1.0,Exposition
20e10413744211f080ad8878734f76cf,4,2,29480,3,Saber,Silver Wolf,Bronya,Lingsha,6,0.0,6.0,0.0,Intertextuality
20e10500744211f086a18878734f76cf,4,1,40000,3,Bronya,Sparkle,Phainon,Sunday,2,0.0,2.0,0.0,Intertextuality
20e10500744211f086a18878734f76cf,4,2,24720,3,The Herta,Anaxa,Tribbie,Luocha,0,0.0,0.0,0.0,Intertextuality
20e1059d744211f0b8868878734f76cf,4,1,40000,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0.0,0.0,6.0,Intertextuality
20e1059d744211f0b8868878734f76cf,4,2,24000,3,Archer,Sparkle,Silver Wolf,Gallagher,0,1.0,0.0,6.0,Intertextuality
20e10688744211f0a6388878734f76cf,4,1,40000,3,Ice Trailblazer,Yunli,Aventurine,Tribbie,6,0.0,0.0,1.0,Misplacement
20e10688744211f0a6388878734f76cf,4,2,29280,3,Jing Yuan,Robin,Sunday,Gallagher,0,1.0,1.0,6.0,Misplacement
20e107b4744211f083998878734f76cf,4,1,40000,3,Fugue,Ruan Mei,Acheron,Tribbie,2,1.0,2.0,1.0,Misplacement
20e107b4744211f083998878734f76cf,4,2,40000,3,Robin,Hyacine,Bronya,Ice Trailblazer,1,6.0,2.0,6.0,Misplacement
2122b53e744211f09cda8878734f76cf,4,1,27520,2,Rappa,Fugue,Ruan Mei,Huohuo,0,0.0,0.0,1.0,Misplacement
2122b53e744211f09cda8878734f76cf,4,2,30360,2,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6.0,0.0,0.0,Intertextuality
2122b5cb744211f0a9988878734f76cf,4,1,25920,3,Phainon,Robin,Sparkle,Huohuo,0,0.0,0.0,0.0,Intertextuality
2122b5cb744211f0a9988878734f76cf,4,2,40000,3,Castorice,Hyacine,Ruan Mei,Ice Trailblazer,0,1.0,1.0,6.0,Misplacement
2122b648744211f09be38878734f76cf,4,1,34080,3,Sunday,Mydei,Hyacine,Ruan Mei,0,0.0,0.0,0.0,Intertextuality
2122b648744211f09be38878734f76cf,4,2,31240,3,The Herta,Herta,Tribbie,Gallagher,0,6.0,0.0,2.0,Intertextuality
20e108b1744211f09afe8878734f76cf,4,1,35200,3,Rappa,Fugue,Ruan Mei,Lingsha,0,0.0,1.0,1.0,Intertextuality
20e108b1744211f09afe8878734f76cf,4,2,24920,3,Yunli,Topaz & Numby,Robin,Huohuo,0,2.0,0.0,1.0,Misplacement
20e109a1744211f0bc578878734f76cf,4,1,40000,3,Phainon,Sunday,Bronya,Ice Trailblazer,2,1.0,4.0,6.0,Intertextuality
20e109a1744211f0bc578878734f76cf,4,2,40000,3,Black Swan,Kafka,Robin,Huohuo,2,2.0,2.0,1.0,Exposition
2122b74c744211f0b0f08878734f76cf,4,1,40000,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,2.0,0.0,0.0,Misplacement
2122b74c744211f0b0f08878734f76cf,4,2,21280,3,Yunli,Feixiao,Cipher,Lingsha,0,0.0,0.0,0.0,Misplacement
2122b95c744211f095698878734f76cf,4,1,24160,3,The Herta,Jade,Robin,Lingsha,0,0.0,0.0,0.0,Misplacement
2122b95c744211f095698878734f76cf,4,2,38280,3,Castorice,Tribbie,Cipher,Hyacine,0,0.0,0.0,1.0,Intertextuality
20e10a89744211f0a52d8878734f76cf,4,1,40000,3,The Herta,Ice Trailblazer,Serval,Hyacine,3,6.0,6.0,0.0,Intertextuality
20e10a89744211f0a52d8878734f76cf,4,2,33160,3,Black Swan,Kafka,Ruan Mei,Gallagher,0,0.0,0.0,6.0,Exposition
2162f227744211f0bc7c8878734f76cf,4,1,30240,3,Aglaea,Robin,Ice Trailblazer,Lingsha,0,0.0,6.0,0.0,Misplacement
2162f227744211f0bc7c8878734f76cf,4,2,31240,3,Saber,Tribbie,Sunday,Gallagher,0,0.0,0.0,6.0,Misplacement
21235d04744211f0adc68878734f76cf,4,1,40000,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,0,6.0,0.0,0.0,Misplacement
21235d04744211f0adc68878734f76cf,4,2,21080,3,Saber,Bronya,Robin,Gallagher,0,3.0,0.0,6.0,Intertextuality
20e10b81744211f0b7628878734f76cf,4,1,40000,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,1.0,6.0,0.0,Intertextuality
20e10b81744211f0b7628878734f76cf,4,2,23920,3,Fugue,Firefly,Ruan Mei,Lingsha,0,0.0,2.0,0.0,Intertextuality
20e10c83744211f09ece8878734f76cf,4,1,33680,3,The Herta,Herta,Robin,Aventurine,0,6.0,1.0,0.0,Intertextuality
20e10c83744211f09ece8878734f76cf,4,2,40000,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0,Misplacement
20e10d11744211f099708878734f76cf,4,1,40000,3,Black Swan,Kafka,Robin,Lingsha,1,0.0,0.0,1.0,Exposition
20e10d11744211f099708878734f76cf,4,2,40000,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,1.0,6.0,0.0,Intertextuality
20e10d96744211f096478878734f76cf,4,1,33000,3,The Herta,Herta,Robin,Lingsha,0,6.0,0.0,0.0,Intertextuality
20e10d96744211f096478878734f76cf,4,2,31680,3,Castorice,Ruan Mei,Ice Trailblazer,Hyacine,1,0.0,6.0,0.0,Intertextuality
21235e1c744211f0969d8878734f76cf,4,1,15360,0,The Herta,Bronya,Herta,Lingsha,1,1.0,5.0,2.0,Intertextuality
21235e1c744211f0969d8878734f76cf,4,2,21280,0,Mydei,Sunday,Hyacine,Ice Trailblazer,1,0.0,0.0,6.0,Misplacement
21235f2c744211f096758878734f76cf,4,1,27520,3,Robin,The Herta,Herta,Lingsha,0,0.0,6.0,0.0,Intertextuality
21235f2c744211f096758878734f76cf,4,2,40000,3,Hyacine,Castorice,Ice Trailblazer,Ruan Mei,1,0.0,6.0,0.0,Misplacement
20e10e27744211f095988878734f76cf,4,1,40000,3,Kafka,Robin,Aventurine,Black Swan,1,1.0,0.0,1.0,Exposition
20e10e27744211f095988878734f76cf,4,2,40000,3,Phainon,Sunday,Bronya,Gallagher,2,1.0,3.0,6.0,Intertextuality
20e10ea6744211f0a09f8878734f76cf,4,1,39880,3,Kafka,Hyacine,Tribbie,Ruan Mei,0,0.0,0.0,1.0,Misplacement
20e10ea6744211f0a09f8878734f76cf,4,2,30600,3,Phainon,Bronya,Sunday,Robin,0,2.0,0.0,0.0,Intertextuality
20e10f28744211f0bc308878734f76cf,4,1,29240,3,Phainon,Bronya,Sunday,Sparkle,0,2.0,0.0,0.0,Misplacement
20e10f28744211f0bc308878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,1,6.0,1.0,0.0,Intertextuality
21236043744211f082b48878734f76cf,4,1,24000,1,Clara,Herta,Sunday,Fu Xuan,0,6.0,0.0,2.0,Intertextuality
21236043744211f082b48878734f76cf,4,2,22640,1,Feixiao,Robin,Imaginary March 7th,Lingsha,0,1.0,6.0,0.0,Misplacement
21236155744211f09ca58878734f76cf,4,1,35880,2,Kafka,Jiaoqiu,Fu Xuan,Black Swan,0,0.0,0.0,0.0,Exposition
21236155744211f09ca58878734f76cf,4,2,24000,2,Castorice,Ice Trailblazer,Ruan Mei,Lingsha,0,6.0,0.0,0.0,Intertextuality
2123625f744211f08c748878734f76cf,4,1,31520,3,Acheron,Jiaoqiu,Aventurine,Cipher,0,0.0,0.0,0.0,Intertextuality
2123625f744211f08c748878734f76cf,4,2,34840,3,Kafka,Black Swan,Ruan Mei,Hyacine,0,0.0,1.0,0.0,Exposition
20e10fa2744211f0874f8878734f76cf,4,1,40000,3,Luocha,Mydei,Sunday,Tribbie,0,1.0,0.0,1.0,Intertextuality
20e10fa2744211f0874f8878734f76cf,4,2,40000,3,Phainon,Ice Trailblazer,Bronya,Tingyun,2,6.0,5.0,6.0,Intertextuality
20e110d8744211f0ad2f8878734f76cf,4,1,30040,3,Phainon,Bronya,Sunday,Robin,0,1.0,0.0,0.0,Intertextuality
20e110d8744211f0ad2f8878734f76cf,4,2,34040,3,The Herta,Anaxa,Tribbie,Lingsha,0,0.0,0.0,0.0,Intertextuality
20e111e6744211f08a388878734f76cf,4,1,40000,3,The Herta,Aventurine,Anaxa,Tribbie,0,1.0,0.0,1.0,Intertextuality
20e111e6744211f08a388878734f76cf,4,2,40000,3,Phainon,Sunday,Sparkle,Bronya,2,0.0,0.0,4.0,Intertextuality
20e112e4744211f0bff28878734f76cf,4,1,27600,2,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6.0,0.0,6.0,Intertextuality
20e112e4744211f0bff28878734f76cf,4,2,24640,2,Phainon,Robin,Bronya,Huohuo,0,0.0,0.0,0.0,Intertextuality
2123650a744211f0896c8878734f76cf,4,1,32880,3,Mydei,Tribbie,Ice Trailblazer,Luocha,1,0.0,6.0,0.0,Intertextuality
2123650a744211f0896c8878734f76cf,4,2,33480,3,Phainon,Sunday,Bronya,Ruan Mei,0,0.0,1.0,1.0,Intertextuality
20e11396744211f091fd8878734f76cf,4,1,40000,3,Aventurine,Sparkle,Jiaoqiu,Acheron,6,6.0,6.0,6.0,Intertextuality
20e11396744211f091fd8878734f76cf,4,2,40000,3,Ruan Mei,Lingsha,Fugue,Firefly,6,6.0,6.0,6.0,Intertextuality
21236703744211f0bca68878734f76cf,4,1,40000,3,The Herta,Argenti,Tribbie,Gallagher,0,0.0,0.0,6.0,Intertextuality
21236703744211f0bca68878734f76cf,4,2,40000,3,Castorice,Ice Trailblazer,Ruan Mei,Hyacine,0,6.0,0.0,0.0,Misplacement
212367f0744211f082c88878734f76cf,4,1,40000,3,The Herta,Anaxa,Hyacine,Tribbie,0,0.0,0.0,0.0,Intertextuality
212367f0744211f082c88878734f76cf,4,2,27160,3,Black Swan,Kafka,Aventurine,Ruan Mei,0,0.0,0.0,1.0,Exposition
20e11422744211f097568878734f76cf,4,1,33720,3,The Herta,Anaxa,Tribbie,Huohuo,0,0.0,0.0,0.0,Intertextuality
20e11422744211f097568878734f76cf,4,2,33160,3,Kafka,Black Swan,Ruan Mei,Robin,0,1.0,1.0,1.0,Exposition
20e114b0744211f0b34d8878734f76cf,4,1,24000,3,Sunday,Blade,Ice Trailblazer,Luocha,0,0.0,6.0,0.0,Misplacement
20e114b0744211f0b34d8878734f76cf,4,2,40000,3,The Herta,Tribbie,Ruan Mei,Herta,2,1.0,1.0,6.0,Intertextuality
20e1153c744211f08ace8878734f76cf,4,1,40000,3,Phainon,Bronya,Ice Trailblazer,Ruan Mei,2,5.0,6.0,1.0,Intertextuality
20e1153c744211f08ace8878734f76cf,4,2,30240,3,Anaxa,Sunday,Tribbie,Robin,0,0.0,1.0,0.0,Intertextuality
20e115bd744211f09bad8878734f76cf,4,1,40000,3,Phainon,Bronya,Tingyun,Robin,2,1.0,6.0,0.0,Intertextuality
20e115bd744211f09bad8878734f76cf,4,2,30560,3,Anaxa,Sunday,Sparkle,Luocha,1,1.0,1.0,0.0,Intertextuality
20e1164a744211f081ca8878734f76cf,4,1,25640,3,Acheron,Sparkle,Fu Xuan,Jiaoqiu,2,0.0,0.0,0.0,Intertextuality
20e1164a744211f081ca8878734f76cf,4,2,40000,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,2,1.0,0.0,6.0,Intertextuality
20e1176b744211f0870f8878734f76cf,4,1,40000,3,Acheron,Silver Wolf,Tribbie,Hyacine,6,2.0,1.0,0.0,Intertextuality
20e1176b744211f0870f8878734f76cf,4,2,40000,3,Kafka,Black Swan,Ruan Mei,Huohuo,6,6.0,2.0,1.0,Exposition
212368ce744211f0baa08878734f76cf,4,1,36680,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,5.0,0.0,Intertextuality
212368ce744211f0baa08878734f76cf,4,2,26760,3,Phainon,Sunday,Bronya,Aventurine,0,0.0,2.0,1.0,Misplacement
20e1186c744211f0a57b8878734f76cf,4,1,30840,3,Sunday,Yunli,Robin,Huohuo,0,1.0,0.0,0.0,Misplacement
20e1186c744211f0a57b8878734f76cf,4,2,29800,3,Hyacine,Blade,Castorice,Ruan Mei,0,0.0,0.0,1.0,Misplacement
20e1196a744211f0adb28878734f76cf,4,1,40000,3,Acheron,Sparkle,Hyacine,Jiaoqiu,6,2.0,2.0,1.0,Misplacement
20e1196a744211f0adb28878734f76cf,4,2,40000,3,Firefly,Ruan Mei,Lingsha,Fugue,2,1.0,2.0,2.0,Intertextuality
212369ac744211f0b3268878734f76cf,4,1,31880,2,Kafka,Black Swan,Robin,Bailu,1,0.0,0.0,2.0,Exposition
212369ac744211f0b3268878734f76cf,4,2,26800,2,The Herta,Anaxa,Ice Trailblazer,Herta,0,0.0,6.0,6.0,Intertextuality
20e119ff744211f087ec8878734f76cf,4,1,34040,3,Luocha,Castorice,Tribbie,Ice Trailblazer,0,0.0,0.0,6.0,Intertextuality
20e119ff744211f087ec8878734f76cf,4,2,30640,3,Kafka,Black Swan,Aventurine,Robin,0,0.0,0.0,0.0,Exposition
20e11a7b744211f093e88878734f76cf,4,1,28920,3,Phainon,Sunday,Bronya,Huohuo,1,0.0,3.0,0.0,Intertextuality
20e11a7b744211f093e88878734f76cf,4,2,33640,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0,Misplacement
20e11af3744211f0a8768878734f76cf,4,1,34480,3,The Herta,Lingsha,Robin,Herta,0,0.0,1.0,6.0,Misplacement
20e11af3744211f0a8768878734f76cf,4,2,30360,3,Castorice,Hyacine,Tribbie,Ice Trailblazer,0,0.0,0.0,6.0,Misplacement
21236a7c744211f0ad6d8878734f76cf,4,1,30880,2,Kafka,Black Swan,Ruan Mei,Fu Xuan,1,0.0,0.0,0.0,Exposition
21236a7c744211f0ad6d8878734f76cf,4,2,24400,2,Herta,Robin,Cipher,Aventurine,6,0.0,0.0,0.0,Misplacement
21236b58744211f0b7cc8878734f76cf,4,1,36160,3,Phainon,Sunday,Bronya,Fu Xuan,1,0.0,3.0,1.0,Misplacement
21236b58744211f0b7cc8878734f76cf,4,2,24040,3,Firefly,Lingsha,Fugue,Ruan Mei,2,0.0,0.0,1.0,Intertextuality
21236d24744211f0be768878734f76cf,4,1,29080,2,Phainon,Sunday,Tingyun,Gallagher,1,0.0,6.0,6.0,Intertextuality
21236d24744211f0be768878734f76cf,4,2,24280,2,Castorice,Mydei,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0,Intertextuality
20e11b70744211f08d3a8878734f76cf,4,1,40000,3,Castorice,Ruan Mei,Ice Trailblazer,Hyacine,0,1.0,6.0,0.0,Misplacement
20e11b70744211f08d3a8878734f76cf,4,2,30920,3,Kafka,Black Swan,Tribbie,Gallagher,0,0.0,1.0,6.0,Exposition
20e11bf6744211f096818878734f76cf,4,1,40000,3,Kafka,Huohuo,Robin,Black Swan,6,2.0,1.0,1.0,Exposition
20e11bf6744211f096818878734f76cf,4,2,40000,3,The Herta,Tribbie,Herta,Ice Trailblazer,3,1.0,6.0,6.0,Intertextuality
20e11c6b744211f088638878734f76cf,4,1,35080,3,Acheron,Jiaoqiu,Robin,Fu Xuan,2,0.0,1.0,2.0,Misplacement
20e11c6b744211f088638878734f76cf,4,2,34600,3,The Herta,Anaxa,Tribbie,Aventurine,0,0.0,1.0,0.0,Intertextuality
20e11cef744211f0894d8878734f76cf,4,1,40000,3,Acheron,Aventurine,Jiaoqiu,Tribbie,3,0.0,0.0,1.0,Misplacement
20e11cef744211f0894d8878734f76cf,4,2,40000,3,Castorice,Sunday,Hyacine,Ice Trailblazer,2,0.0,0.0,6.0,Misplacement
21236ee4744211f0a2698878734f76cf,4,1,24040,3,Acheron,Aventurine,Pela,Silver Wolf,0,0.0,6.0,0.0,Misplacement
21236ee4744211f0a2698878734f76cf,4,2,40000,3,Saber,Sunday,Ruan Mei,Gallagher,6,0.0,0.0,6.0,Misplacement
20e11d6e744211f0b3f18878734f76cf,4,1,40000,3,Argenti,Sunday,Robin,Aventurine,1,6.0,2.0,1.0,Intertextuality
20e11d6e744211f0b3f18878734f76cf,4,2,39400,3,Anaxa,Sparkle,Bronya,Fu Xuan,6,0.0,4.0,4.0,Intertextuality
21236fc0744211f0be968878734f76cf,4,1,29600,2,Kafka,Black Swan,Ruan Mei,Huohuo,0,0.0,0.0,0.0,Exposition
21236fc0744211f0be968878734f76cf,4,2,26720,2,Phainon,Bronya,Robin,Tingyun,0,2.0,0.0,6.0,Intertextuality
21237168744211f09fab8878734f76cf,4,1,29200,1,Kafka,Black Swan,Ruan Mei,Hyacine,0,0.0,0.0,0.0,Exposition
21237168744211f09fab8878734f76cf,4,2,19840,1,Yunli,Ice Trailblazer,Robin,Huohuo,0,6.0,0.0,0.0,Intertextuality
20e11df2744211f0892e8878734f76cf,4,1,40000,3,Hyacine,Tribbie,Yunli,Cipher,0,1.0,0.0,0.0,Misplacement
20e11df2744211f0892e8878734f76cf,4,2,28280,3,Bronya,Saber,Sunday,Huohuo,6,0.0,0.0,0.0,Misplacement
20e11e7c744211f08f3b8878734f76cf,4,1,28640,3,Acheron,Kafka,Black Swan,Aventurine,2,0.0,0.0,0.0,Exposition
20e11e7c744211f08f3b8878734f76cf,4,2,38600,3,Phainon,Sunday,Bronya,Tribbie,0,0.0,0.0,1.0,Intertextuality
20e11f03744211f0b92f8878734f76cf,4,1,40000,3,Castorice,Mydei,Tribbie,Hyacine,6,1.0,2.0,2.0,Misplacement
20e11f03744211f0b92f8878734f76cf,4,2,40000,3,Phainon,Sunday,Robin,Sparkle,6,1.0,6.0,6.0,Intertextuality
212373d4744211f0a7008878734f76cf,4,1,40000,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6.0,0.0,0.0,Intertextuality
212373d4744211f0a7008878734f76cf,4,2,33280,3,Kafka,Black Swan,Ruan Mei,Huohuo,0,0.0,1.0,0.0,Exposition
20e11f90744211f0a2298878734f76cf,4,1,36520,3,Phainon,Sunday,Sparkle,Robin,0,0.0,0.0,1.0,Intertextuality
20e11f90744211f0a2298878734f76cf,4,2,40000,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,0,0.0,0.0,6.0,Intertextuality
20e12036744211f0a9528878734f76cf,4,1,40000,3,Firefly,Lingsha,Fugue,Ruan Mei,6,1.0,1.0,1.0,Misplacement
20e12036744211f0a9528878734f76cf,4,2,40000,3,Phainon,Tribbie,Sunday,Sparkle,1,6.0,0.0,0.0,Intertextuality
21237585744211f0852e8878734f76cf,4,1,34520,1,Kafka,Black Swan,Robin,Huohuo,0,0.0,0.0,0.0,Exposition
21237585744211f0852e8878734f76cf,4,2,11520,1,Jingliu,Silver Wolf,Sparkle,Fu Xuan,1,0.0,0.0,0.0,Intertextuality
20e120c4744211f0ac8c8878734f76cf,4,1,40000,3,The Herta,Jade,Robin,Lingsha,0,0.0,1.0,0.0,Intertextuality
20e120c4744211f0ac8c8878734f76cf,4,2,40000,3,Castorice,Hyacine,Ice Trailblazer,Tribbie,0,0.0,6.0,1.0,Intertextuality
20e1213e744211f0824f8878734f76cf,4,1,37400,3,Huohuo,Tribbie,Yunli,Robin,0,0.0,0.0,0.0,Misplacement
20e1213e744211f0824f8878734f76cf,4,2,27000,3,Fu Xuan,The Herta,Herta,Sparkle,0,0.0,6.0,2.0,Intertextuality
