uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4
1000007,11,1,1,3,Firefly,Fugue,Lingsha,Ruan Mei,6,0,0,1
1000007,11,2,1,3,Saber,Sparkle,Ice Trailblazer,Silver Wolf,6,3,6,6
1000007,10,1,0,3,Firefly,Fugue,Lingsha,Ruan Mei,6,0,0,1
1000007,10,2,0,3,Saber,Sparkle,Ice Trailblazer,Silver Wolf,6,3,6,6
1000008,12,1,3,3,Castorice,Hyacine,Tribbie,Evernight,0,0,1,0
1000008,12,2,3,3,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,1,2,1,0
1000008,11,1,1,3,Castorice,Hyacine,Tribbie,Evernight,0,0,1,0
1000008,11,2,1,3,Firefly,Fugue,Ruan Mei,Lingsha,6,1,1,1
1000008,10,1,0,3,Firefly,Fugue,Ruan Mei,Lingsha,6,1,1,1
1000008,10,2,0,3,Castorice,Hyacine,Tribbie,Evernight,0,0,1,0
1015433,12,1,19,2,Acheron,Kafka,Cipher,Bailu,2,6,0,3
1015433,12,2,19,2,Hysilens,Fugue,Black Swan,Dan Heng • Permansor Terrae,0,1,0,0
1015433,11,1,4,3,Acheron,Kafka,Hysilens,Dan Heng • Permansor Terrae,2,6,0,0
1015433,11,2,4,3,Rappa,Fugue,Ruan Mei,Gallagher,0,1,1,6
1015433,10,1,8,3,Himeko,Jade,Robin,Gallagher,3,0,0,6
1015433,10,2,8,3,Kafka,Black Swan,Hysilens,Dan Heng • Permansor Terrae,6,0,0,0
1000011,12,1,5,3,Castorice,Evernight,Tribbie,Lingsha,0,0,0,0
1000011,12,2,5,3,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,2,0,0,0
1000011,11,1,0,3,Phainon,Sunday,Cerydra,Robin,2,0,0,0
1000011,11,2,0,3,Castorice,Evernight,Tribbie,Lingsha,0,0,0,0
1000011,10,1,1,3,Castorice,Evernight,Tribbie,Lingsha,0,0,0,0
1000011,10,2,1,3,Saber,Sunday,Dan Heng • Permansor Terrae,Robin,0,0,0,0
1000012,12,1,5,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000012,12,2,5,3,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,0,2,0
1000012,11,1,2,3,Huohuo,Robin,Sunday,Aglaea,0,0,0,0
1000012,11,2,2,3,Hyacine,Tribbie,Jade,The Herta,0,0,0,0
1000012,10,1,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000012,10,2,1,3,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,0,2,0
1000014,12,1,4,3,Castorice,Tribbie,Evernight,Hyacine,1,0,0,0
1000014,12,2,4,3,Anaxa,Sunday,Robin,Dan Heng • Permansor Terrae,0,0,0,0
1000014,11,1,3,3,Anaxa,Sunday,Robin,Dan Heng • Permansor Terrae,0,0,0,0
1000014,11,2,3,3,Castorice,Tribbie,Evernight,Hyacine,1,0,0,0
1000014,10,1,0,3,Castorice,Tribbie,Evernight,Hyacine,1,0,0,0
1000014,10,2,0,3,Anaxa,Sunday,Robin,Dan Heng • Permansor Terrae,0,0,0,0
1000016,12,1,5,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,1,6,1
1000016,12,2,5,3,Kafka,Dan Heng • Permansor Terrae,Hysilens,Black Swan,0,0,0,1
1000016,11,1,1,3,Kafka,Dan Heng • Permansor Terrae,Hysilens,Black Swan,0,0,0,1
1000016,11,2,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,1,6,1
1000016,10,1,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,1,6,1
1000016,10,2,1,3,Kafka,Dan Heng • Permansor Terrae,Hysilens,Black Swan,0,0,0,1
1000019,12,1,4,3,Castorice,Evernight,Hyacine,Ruan Mei,2,0,0,1
1000019,12,2,4,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Bronya,0,0,1,4
1000019,11,1,1,3,Aglaea,Dan Heng • Permansor Terrae,Robin,Sunday,0,0,0,1
1000019,11,2,1,3,Castorice,Evernight,Hyacine,Ruan Mei,2,0,0,1
1000019,10,1,1,3,Castorice,Evernight,Hyacine,Ruan Mei,2,0,0,1
1000019,10,2,1,3,Phainon,Sunday,Bronya,Sparkle,0,1,4,0
1000020,12,1,8,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0
1000020,12,2,8,3,Phainon,Bronya,Cerydra,Dan Heng • Permansor Terrae,0,2,0,0
1000020,11,1,6,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0
1000020,11,2,6,3,The Herta,Tribbie,Aventurine,Jade,0,0,1,0
1000020,10,1,2,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0
1000020,10,2,2,3,Phainon,Bronya,Cerydra,Dan Heng • Permansor Terrae,0,2,0,0
1000022,12,1,10,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,1,6,6
1000022,12,2,10,3,Hysilens,Kafka,Ruan Mei,Dan Heng • Permansor Terrae,0,6,0,0
1000022,11,1,2,3,Hysilens,Kafka,Ruan Mei,Dan Heng • Permansor Terrae,0,6,0,0
1000022,11,2,2,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,1,6,6
1000022,10,1,1,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,1,6,6
1000022,10,2,1,3,Saber,Silver Wolf,Sunday,Dan Heng • Permansor Terrae,6,0,0,0
1000023,12,1,6,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0
1000023,12,2,6,3,Sunday,Phainon,Cerydra,Dan Heng • Permansor Terrae,0,2,0,0
1000023,11,1,1,3,Sunday,Phainon,Cerydra,Dan Heng • Permansor Terrae,0,2,0,0
1000023,11,2,1,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0
1000023,10,1,1,3,Fugue,Ruan Mei,Imaginary Trailblazer,Firefly,0,0,6,0
1000023,10,2,1,3,Sunday,Phainon,Cerydra,Dan Heng • Permansor Terrae,0,2,0,0
1000024,12,1,5,3,The Herta,Anaxa,Tribbie,Lingsha,0,0,0,0
1000024,12,2,5,3,Archer,Sparkle,Silver Wolf,Dan Heng • Permansor Terrae,1,1,0,1
1000024,11,1,1,3,Archer,Sparkle,Silver Wolf,Dan Heng • Permansor Terrae,1,1,0,1
1000024,11,2,1,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0,0,6
1000024,10,1,0,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0,0,6
1000024,10,2,0,3,Archer,Sparkle,Silver Wolf,Dan Heng • Permansor Terrae,1,1,0,1
1000025,12,1,7,3,Archer,Sparkle,Tribbie,Aventurine,1,0,1,0
1000025,12,2,7,3,Boothill,Fugue,Dan Heng • Permansor Terrae,Ruan Mei,1,1,0,1
1000025,11,1,3,3,Robin,Yunli,Aventurine,Tribbie,1,0,0,1
1000025,11,2,3,3,Fugue,Ruan Mei,Rappa,Imaginary Trailblazer,1,1,0,6
1000025,10,1,0,3,Fugue,Ruan Mei,Rappa,Imaginary Trailblazer,1,1,0,6
1000025,10,2,0,3,Robin,Yunli,Aventurine,Tribbie,1,0,0,1
1000026,12,1,0,3,Dan Heng • Permansor Terrae,Tribbie,Robin,Sunday,6,1,1,1
1000026,12,2,0,3,Hyacine,Evernight,Ice Trailblazer,Ruan Mei,6,2,6,5
1000026,11,1,0,3,Aglaea,Dan Heng • Permansor Terrae,Robin,Sunday,6,6,1,1
1000026,11,2,0,3,Hyacine,Evernight,Ice Trailblazer,Tribbie,6,2,6,1
1000026,10,1,0,3,Aglaea,Dan Heng • Permansor Terrae,Robin,Sunday,6,6,1,1
1000026,10,2,0,3,Hyacine,Evernight,Ice Trailblazer,Tribbie,6,2,6,1
1000028,12,1,8,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,1,6
1000028,12,2,8,3,Phainon,Cerydra,Bronya,Dan Heng • Permansor Terrae,0,0,3,0
1000028,11,1,1,3,Phainon,Cerydra,Bronya,Dan Heng • Permansor Terrae,0,0,3,0
1000028,11,2,1,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,1,6
1000028,10,1,1,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,1,6
1000028,10,2,1,3,Phainon,Cerydra,Bronya,Dan Heng • Permansor Terrae,0,0,3,0
1000030,12,1,6,3,The Herta,Herta,Tribbie,Hyacine,0,6,0,0
1000030,12,2,6,3,Anaxa,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,0,0,1
1000030,11,1,4,3,Anaxa,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,0,0,1
1000030,11,2,4,3,The Herta,Herta,Tribbie,Hyacine,0,6,0,0
1000030,10,1,1,3,Sunday,Mydei,Tribbie,Hyacine,0,0,0,0
1000030,10,2,1,3,The Herta,Anaxa,Robin,Dan Heng • Permansor Terrae,0,0,0,1
1000031,12,1,4,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000031,12,2,4,3,Archer,Sparkle,Cerydra,Dan Heng • Permansor Terrae,3,6,1,0
1000031,11,1,0,3,Archer,Sparkle,Cerydra,Dan Heng • Permansor Terrae,3,6,1,0
1000031,11,2,0,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000031,10,1,0,3,Archer,Sparkle,Cerydra,Dan Heng • Permansor Terrae,3,6,1,0
1000031,10,2,0,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000032,12,1,2,3,Hyacine,Tribbie,Evernight,Castorice,1,1,1,0
1000032,12,2,2,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,5
1000032,11,1,0,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,5
1000032,11,2,0,3,Hyacine,Tribbie,Evernight,Castorice,1,1,1,0
1000032,10,1,0,3,Hyacine,Tribbie,Evernight,Castorice,1,1,1,0
1000032,10,2,0,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,5
1000033,12,1,9,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0
1000033,12,2,9,3,Feixiao,Dan Heng • Permansor Terrae,Robin,Topaz & Numby,0,0,0,0
1000033,11,1,3,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0
1000033,11,2,3,3,Firefly,Fugue,Lingsha,Ruan Mei,1,0,0,1
1000033,10,1,1,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0
1000033,10,2,1,3,Saber,Robin,Ice Trailblazer,Dan Heng • Permansor Terrae,0,0,6,0
1000034,12,1,7,3,Castorice,Ice Trailblazer,Cipher,Hyacine,0,6,0,0
1000034,12,2,7,3,Hysilens,Kafka,Ruan Mei,Dan Heng • Permansor Terrae,0,0,0,0
1000034,11,1,3,3,Hysilens,Kafka,Ruan Mei,Hyacine,0,0,0,0
1000034,11,2,3,3,The Herta,Ice Trailblazer,Serval,Gallagher,3,6,6,6
1000034,10,1,1,3,Firefly,Fugue,Gallagher,Ruan Mei,2,0,6,0
1000034,10,2,1,3,Castorice,Ice Trailblazer,Cipher,Hyacine,0,6,0,0
1000035,12,1,7,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000035,12,2,7,3,Anaxa,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0
1000035,11,1,2,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000035,11,2,2,3,Anaxa,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0
1000035,10,1,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000035,10,2,1,3,Anaxa,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0
1000036,12,1,10,3,Castorice,Tribbie,Silver Wolf,Hyacine,1,1,0,0
1000036,12,2,10,3,Firefly,Ruan Mei,Imaginary Trailblazer,Dan Heng • Permansor Terrae,2,0,6,0
1000036,11,1,3,3,Castorice,Tribbie,Silver Wolf,Hyacine,1,1,0,0
1000036,11,2,3,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,2,6,0,1
1000036,10,1,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,1,6,0
1000036,10,2,1,3,Black Swan,Kafka,Robin,Dan Heng • Permansor Terrae,1,0,0,0
1000037,12,1,7,3,Castorice,Evernight,Ice Trailblazer,Hyacine,1,0,6,0
1000037,12,2,7,3,Phainon,Bronya,Dan Heng • Permansor Terrae,Robin,0,4,0,0
1000037,11,1,3,3,Phainon,Bronya,Dan Heng • Permansor Terrae,Robin,0,4,0,0
1000037,11,2,3,3,Castorice,Evernight,Ice Trailblazer,Hyacine,1,0,6,0
1000037,10,1,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,1,0,6,0
1000037,10,2,1,3,Phainon,Bronya,Dan Heng • Permansor Terrae,Robin,0,4,0,0
1000038,12,1,15,2,Mydei,Hyacine,Sunday,Ice Trailblazer,1,0,0,6
1000038,12,2,15,2,Boothill,Dan Heng • Permansor Terrae,Fugue,Ruan Mei,0,0,0,0
1000038,11,1,7,3,Mydei,Hyacine,Sunday,Ruan Mei,1,0,0,0
1000038,11,2,7,3,The Herta,Herta,Bronya,Dan Heng • Permansor Terrae,1,5,1,0
1000038,10,1,4,3,Mydei,Hyacine,Sunday,Ruan Mei,1,0,0,0
1000038,10,2,4,3,The Herta,Herta,Bronya,Dan Heng • Permansor Terrae,1,5,1,0
1000039,12,1,5,3,Tribbie,Castorice,Evernight,Gallagher,1,0,0,6
1000039,12,2,5,3,Phainon,Sunday,Dan Heng • Permansor Terrae,Bronya,2,1,0,3
1000039,11,1,1,3,Phainon,Sunday,Dan Heng • Permansor Terrae,Bronya,2,1,0,3
1000039,11,2,1,3,Tribbie,Castorice,Evernight,Gallagher,1,0,0,6
1000039,10,1,0,3,Tribbie,Castorice,Evernight,Ice Trailblazer,1,0,0,6
1000039,10,2,0,3,Phainon,Sunday,Dan Heng • Permansor Terrae,Bronya,2,1,0,3
1000040,12,1,9,3,Hyacine,Castorice,Ice Trailblazer,Evernight,1,0,6,0
1000040,12,2,9,3,Luocha,Hysilens,Kafka,Black Swan,0,0,0,0
1000040,11,1,6,3,Luocha,Hysilens,Kafka,Black Swan,0,0,0,0
1000040,11,2,6,3,Ice Trailblazer,The Herta,Herta,Lingsha,6,0,6,0
1000040,10,1,1,3,Hyacine,Castorice,Ice Trailblazer,Evernight,1,0,6,0
1000040,10,2,1,3,Luocha,Hysilens,Kafka,Black Swan,0,0,0,0
1000041,12,1,5,3,Evernight,Ice Trailblazer,Hyacine,Tribbie,0,6,0,0
1000041,12,2,5,3,Phainon,Dan Heng • Permansor Terrae,Cerydra,Sunday,0,0,0,0
1000041,11,1,1,3,Phainon,Dan Heng • Permansor Terrae,Cerydra,Sunday,0,0,0,0
1000041,11,2,1,3,Evernight,Ice Trailblazer,Hyacine,Tribbie,0,6,0,0
1000041,10,1,0,3,Archer,Ice Trailblazer,Sparkle,Tribbie,0,6,0,0
1000041,10,2,0,3,Phainon,Dan Heng • Permansor Terrae,Cerydra,Sunday,0,0,0,0
1015441,12,1,10,3,Huohuo,Evernight,Cipher,Castorice,0,0,0,2
1015441,12,2,10,3,Lingsha,Ruan Mei,Imaginary Trailblazer,Firefly,0,1,6,1
1015441,11,1,3,3,Fu Xuan,Evernight,Cipher,Castorice,1,0,0,2
1015441,11,2,3,3,Lingsha,Ruan Mei,Fugue,Firefly,0,1,0,1
1015441,10,1,1,3,Lingsha,Ruan Mei,Fugue,Firefly,0,1,0,1
1015441,10,2,1,3,Fu Xuan,Evernight,Cipher,Castorice,1,0,0,2
1000042,12,1,6,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,1,6,1,0
1000042,12,2,6,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,0,0,0,0
1000042,11,1,1,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,0,0,0,0
1000042,11,2,1,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,1,6,1,0
1000042,10,1,1,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,1,6,1,0
1000042,10,2,1,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,0,0,0,0
1015442,12,1,6,3,Castorice,Hyacine,Ice Trailblazer,Evernight,0,0,1,0
1015442,12,2,6,3,The Herta,Tribbie,Anaxa,Dan Heng • Permansor Terrae,2,1,0,0
1015442,11,1,3,3,Kafka,Hysilens,Black Swan,Dan Heng • Permansor Terrae,0,1,0,0
1015442,11,2,3,3,The Herta,Tribbie,Anaxa,Aventurine,2,1,0,0
1015442,10,1,1,3,Castorice,Hyacine,Tribbie,Evernight,0,0,1,0
1015442,10,2,1,3,Saber,Robin,Sunday,Huohuo,0,0,0,0
1000045,12,1,1,3,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,0,1,1,0
1000045,12,2,1,3,Phainon,Sunday,Ruan Mei,Cerydra,2,0,1,1
1000045,11,1,0,3,Phainon,Sunday,Bronya,Cerydra,2,0,5,1
1000045,11,2,0,3,The Herta,Anaxa,Tribbie,Robin,0,1,1,0
1000045,10,1,1,3,Phainon,Bronya,Cerydra,Ice Trailblazer,2,5,1,6
1000045,10,2,1,3,Anaxa,Robin,Sunday,Dan Heng • Permansor Terrae,1,0,0,0
1000046,12,1,5,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000046,12,2,5,3,Phainon,Dan Heng • Permansor Terrae,Cerydra,Sunday,0,0,0,0
1000046,11,1,2,3,Phainon,Dan Heng • Permansor Terrae,Cerydra,Sunday,0,0,0,0
1000046,11,2,2,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000046,10,1,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000046,10,2,1,3,Phainon,Dan Heng • Permansor Terrae,Cerydra,Sunday,0,0,0,0
1000047,12,1,2,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,1,6
1000047,12,2,2,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,2,2,0,0
1000047,11,1,0,3,Phainon,Ice Trailblazer,Sunday,Cerydra,2,6,0,0
1000047,11,2,0,3,The Herta,Dan Heng • Permansor Terrae,Herta,Tribbie,0,2,6,1
1000047,10,1,0,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6,1,0
1000047,10,2,0,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,2,2,0,0
1000048,12,1,10,3,Castorice,Ice Trailblazer,Evernight,Gallagher,0,6,0,6
1000048,12,2,10,3,Phainon,Robin,Bronya,Dan Heng • Permansor Terrae,0,0,1,0
1000048,11,1,2,3,Phainon,Robin,Bronya,Dan Heng • Permansor Terrae,0,0,1,0
1000048,11,2,2,3,Evernight,Ice Trailblazer,Tribbie,Gallagher,0,6,0,6
1000048,10,1,1,3,Castorice,Ice Trailblazer,Evernight,Gallagher,0,6,0,6
1000048,10,2,1,3,Phainon,Robin,Bronya,Dan Heng • Permansor Terrae,0,0,1,0
1000050,12,1,7,3,Castorice,Evernight,Tribbie,Hyacine,2,0,1,0
1000050,12,2,7,3,Firefly,Fugue,Ruan Mei,Lingsha,3,0,1,0
1000050,11,1,1,3,Castorice,Evernight,Tribbie,Hyacine,2,0,1,0
1000050,11,2,1,3,Firefly,Fugue,Ruan Mei,Lingsha,3,0,1,0
1000050,10,1,1,3,Castorice,Evernight,Tribbie,Hyacine,2,0,1,0
1000050,10,2,1,3,Firefly,Fugue,Ruan Mei,Lingsha,3,0,1,0
1000051,12,1,9,3,The Herta,Anaxa,Tribbie,Gallagher,0,0,0,6
1000051,12,2,9,3,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0
1000051,11,1,5,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0
1000051,11,2,5,3,The Herta,Anaxa,Tribbie,Gallagher,0,0,0,6
1000051,10,1,1,3,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0
1000051,10,2,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0
1000052,12,1,9,3,Ice Trailblazer,Evernight,Hyacine,Tribbie,6,0,0,0
1000052,12,2,9,3,Hysilens,Black Swan,Dan Heng • Permansor Terrae,Kafka,0,0,0,0
1000052,11,1,2,3,Hysilens,Black Swan,Dan Heng • Permansor Terrae,Kafka,0,0,0,0
1000052,11,2,2,3,Ice Trailblazer,Evernight,Hyacine,Tribbie,6,0,0,0
1000052,10,1,1,3,Ice Trailblazer,Evernight,Hyacine,Castorice,6,0,0,0
1000052,10,2,1,3,Hysilens,Black Swan,Dan Heng • Permansor Terrae,Kafka,0,0,0,0
1000053,12,1,10,3,The Herta,Anaxa,Tribbie,Luocha,0,0,0,0
1000053,12,2,10,3,Hysilens,Black Swan,Kafka,Dan Heng • Permansor Terrae,0,1,0,0
1000053,11,1,3,3,Hysilens,Black Swan,Kafka,Luocha,0,1,0,0
1000053,11,2,3,3,The Herta,Anaxa,Tribbie,Huohuo,0,0,0,0
1000053,10,1,2,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0
1000053,10,2,2,3,The Herta,Anaxa,Robin,Huohuo,0,0,1,0
1000054,12,1,4,3,Ice Trailblazer,Evernight,Tribbie,Fu Xuan,6,0,1,0
1000054,12,2,4,3,Phainon,Sunday,Bronya,Cerydra,2,0,6,0
1000054,11,1,0,3,Phainon,Sunday,Bronya,Cerydra,2,0,6,0
1000054,11,2,0,3,Ice Trailblazer,Evernight,Tribbie,Gallagher,6,0,1,6
1000054,10,1,1,3,Ice Trailblazer,Evernight,Tribbie,Gallagher,6,0,1,6
1000054,10,2,1,3,Phainon,Sunday,Bronya,Cerydra,2,0,6,0
1000055,12,1,5,3,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,2,0,1,0
1000055,12,2,5,3,Hysilens,Kafka,Black Swan,Aventurine,0,0,1,0
1000055,11,1,3,3,Hysilens,Kafka,Black Swan,Luocha,0,0,1,0
1000055,11,2,3,3,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,2,0,1,0
1000055,10,1,0,3,Hysilens,Kafka,Black Swan,Luocha,0,0,1,0
1000055,10,2,0,3,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,2,0,1,0
1000056,12,1,4,3,Anaxa,Sunday,Dan Heng • Permansor Terrae,Cerydra,1,1,1,0
1000056,12,2,4,3,Phainon,Ice Trailblazer,Bronya,Tingyun,2,6,1,6
1000056,11,1,0,3,Phainon,Ice Trailblazer,Robin,Bronya,2,6,0,1
1000056,11,2,0,3,Anaxa,Sunday,Dan Heng • Permansor Terrae,Cerydra,1,1,1,0
1000056,10,1,0,3,Anaxa,Sunday,Dan Heng • Permansor Terrae,Cerydra,1,1,1,0
1000056,10,2,0,3,Phainon,Ice Trailblazer,Robin,Bronya,2,6,0,1
1000057,12,1,6,3,Kafka,Hysilens,Black Swan,Huohuo,0,1,0,0
1000057,12,2,6,3,Castorice,Evernight,Tribbie,Hyacine,2,2,1,0
1000057,11,1,2,3,Kafka,Hysilens,Black Swan,Huohuo,0,1,0,0
1000057,11,2,2,3,Castorice,Evernight,Tribbie,Hyacine,2,2,1,0
1000057,10,1,0,3,Kafka,Hysilens,Black Swan,Huohuo,0,1,0,0
1000057,10,2,0,3,Castorice,Evernight,Tribbie,Hyacine,2,2,1,0
1000058,12,1,3,3,Castorice,Tribbie,Hyacine,Evernight,2,1,0,0
1000058,12,2,3,3,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,0,6,6,0
1000058,11,1,1,3,Acheron,Sparkle,Silver Wolf,Dan Heng • Permansor Terrae,6,2,2,0
1000058,11,2,1,3,Firefly,Fugue,Lingsha,Ruan Mei,2,1,2,2
1000058,10,1,0,3,Castorice,Tribbie,Hyacine,Evernight,2,1,0,0
1000058,10,2,0,3,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,0,6,6,0
1000060,12,1,6,3,Firefly,Ruan Mei,Lingsha,Fugue,3,1,2,2
1000060,12,2,6,3,Acheron,Sparkle,Hyacine,Jiaoqiu,6,2,2,1
1000060,11,1,1,3,Acheron,Sparkle,Hyacine,Jiaoqiu,6,2,2,1
1000060,11,2,1,3,Firefly,Ruan Mei,Lingsha,Fugue,3,1,2,2
1000060,10,1,0,3,Firefly,Ruan Mei,Lingsha,Fugue,3,1,2,2
1000060,10,2,0,3,Acheron,Sparkle,Hyacine,Jiaoqiu,6,2,2,1
1000061,12,1,16,2,Aglaea,Sunday,Ice Trailblazer,Dan Heng • Permansor Terrae,3,0,6,0
