uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4
61f6ebb5954211f0b3658878734f76cf,10,2,2,3,Gallagher,Imaginary Trailblazer,Fugue,Rappa,6,6.0,1.0,0.0
61f6ec07954211f0b8c48878734f76cf,12,1,1,3,Castorice,Tribbie,Hyacine,Silver Wolf,2,1.0,0.0,2.0
61f6ec07954211f0b8c48878734f76cf,12,2,1,3,Feixiao,Robin,Aventurine,Cipher,2,2.0,2.0,0.0
61f6ec07954211f0b8c48878734f76cf,11,1,0,3,Feixiao,Robin,Aventurine,Cipher,2,2.0,2.0,0.0
61f6ec07954211f0b8c48878734f76cf,11,2,0,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,2,1.0,0.0,6.0
61f6ec07954211f0b8c48878734f76cf,10,1,0,3,The Herta,Cipher,Aventurine,Jade,2,0.0,2.0,0.0
61f6ec07954211f0b8c48878734f76cf,10,2,0,3,Castorice,Tribbie,Hyacine,Silver Wolf,2,1.0,0.0,2.0
61f6ec7a954211f0980e8878734f76cf,12,1,2,3,Phainon,Sunday,Bronya,Ruan Mei,0,0.0,0.0,1.0
61f6ec7a954211f0980e8878734f76cf,12,2,2,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,0.0,6.0,0.0
61f6ec7a954211f0980e8878734f76cf,11,1,1,3,Phainon,Sunday,Bronya,Ruan Mei,0,0.0,0.0,1.0
61f6ec7a954211f0980e8878734f76cf,11,2,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,0.0,6.0,0.0
61f6ec7a954211f0980e8878734f76cf,10,1,0,3,Phainon,Sunday,Bronya,Ruan Mei,0,0.0,0.0,1.0
61f6ec7a954211f0980e8878734f76cf,10,2,0,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,0.0,6.0,0.0
61f6ecd8954211f0a3b08878734f76cf,12,1,1,3,Kafka,Hysilens,Black Swan,Lingsha,0,0.0,1.0,0.0
61f6ecd8954211f0a3b08878734f76cf,12,2,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,2,1.0,6.0,1.0
61f6ecd8954211f0a3b08878734f76cf,11,1,3,3,Firefly,Fugue,Lingsha,Ruan Mei,2,0.0,0.0,1.0
61f6ecd8954211f0a3b08878734f76cf,11,2,3,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,2,1.0,6.0,1.0
61f6ecd8954211f0a3b08878734f76cf,10,1,0,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,2,1.0,6.0,1.0
61f6ecd8954211f0a3b08878734f76cf,10,2,0,3,Firefly,Fugue,Lingsha,Ruan Mei,2,0.0,0.0,1.0
61f6ed2c954211f08ace8878734f76cf,12,1,7,3,Saber,Gallagher,Sunday,Robin,1,6.0,1.0,0.0
61f6ed2c954211f08ace8878734f76cf,12,2,7,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
61f6ed2c954211f08ace8878734f76cf,11,1,3,3,Saber,Gallagher,Sunday,Robin,1,6.0,1.0,0.0
61f6ed2c954211f08ace8878734f76cf,11,2,3,3,Castorice,Tribbie,Imaginary Trailblazer,Hyacine,0,0.0,6.0,0.0
61f6ed2c954211f08ace8878734f76cf,10,1,2,3,Castorice,Tribbie,Sunday,Hyacine,0,0.0,1.0,0.0
61f6ed2c954211f08ace8878734f76cf,10,2,2,3,Fugue,Imaginary Trailblazer,Ruan Mei,Firefly,0,6.0,0.0,1.0
61f6ed7e954211f0a1dd8878734f76cf,12,1,3,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0.0,6.0,1.0
61f6ed7e954211f0a1dd8878734f76cf,12,2,3,3,Phainon,Sunday,Sparkle,Bronya,0,1.0,0.0,3.0
61f6ed7e954211f0a1dd8878734f76cf,11,1,2,3,Phainon,Sparkle,Sunday,Bronya,0,0.0,1.0,3.0
61f6ed7e954211f0a1dd8878734f76cf,11,2,2,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0.0,6.0,1.0
61f6ed7e954211f0a1dd8878734f76cf,10,1,0,3,Phainon,Sparkle,Sunday,Bronya,0,0.0,1.0,3.0
61f6ed7e954211f0a1dd8878734f76cf,10,2,0,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0.0,6.0,1.0
61f6edcd954211f0b44b8878734f76cf,12,1,10,3,Hysilens,Kafka,Black Swan,Huohuo,0,0.0,0.0,0.0
61f6edcd954211f0b44b8878734f76cf,12,2,10,3,Phainon,Cerydra,Bronya,Aventurine,0,0.0,2.0,1.0
61f6edcd954211f0b44b8878734f76cf,11,1,5,3,Hysilens,Kafka,Black Swan,Huohuo,0,0.0,0.0,0.0
61f6edcd954211f0b44b8878734f76cf,11,2,5,3,Luocha,Castorice,Tribbie,Ice Trailblazer,0,0.0,0.0,6.0
61f6edcd954211f0b44b8878734f76cf,10,1,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,0.0,0.0,0.0
61f6edcd954211f0b44b8878734f76cf,10,2,1,3,Phainon,Cerydra,Bronya,Robin,0,0.0,2.0,1.0
61f6ee1c954211f0bbc38878734f76cf,12,1,10,3,Acheron,Jiaoqiu,Aventurine,Sunday,2,0.0,0.0,0.0
61f6ee1c954211f0bbc38878734f76cf,12,2,10,3,Castorice,Mydei,Tribbie,Gallagher,2,0.0,0.0,6.0
61f6ee1c954211f0bbc38878734f76cf,11,1,5,3,Acheron,Jiaoqiu,Aventurine,Sunday,2,0.0,0.0,0.0
61f6ee1c954211f0bbc38878734f76cf,11,2,5,3,Castorice,Mydei,Tribbie,Luocha,2,0.0,0.0,0.0
61f6ee1c954211f0bbc38878734f76cf,10,1,3,3,Castorice,Mydei,Tribbie,Luocha,2,0.0,0.0,0.0
61f6ee1c954211f0bbc38878734f76cf,10,2,3,3,Acheron,Jiaoqiu,Aventurine,Sunday,2,0.0,0.0,0.0
61f6ee6b954211f087108878734f76cf,12,1,4,3,Hysilens,Kafka,Silver Wolf,Lingsha,0,6.0,0.0,0.0
61f6ee6b954211f087108878734f76cf,12,2,4,3,Saber,Sunday,Fu Xuan,Luocha,6,0.0,1.0,1.0
61f6ee6b954211f087108878734f76cf,11,1,4,3,Saber,Ruan Mei,Sunday,Gallagher,6,0.0,0.0,6.0
61f6ee6b954211f087108878734f76cf,11,2,4,3,Hysilens,Kafka,Silver Wolf,Luocha,0,6.0,0.0,1.0
61f6ee6b954211f087108878734f76cf,10,1,1,3,Saber,Ruan Mei,Sunday,Gallagher,6,0.0,0.0,6.0
61f6ee6b954211f087108878734f76cf,10,2,1,3,Hysilens,Kafka,Silver Wolf,Luocha,0,6.0,0.0,1.0
61f6eeb8954211f095198878734f76cf,12,1,7,3,Castorice,Tribbie,Luocha,Silver Wolf,0,0.0,0.0,0.0
61f6eeb8954211f095198878734f76cf,12,2,7,3,Sunday,Phainon,Bronya,Sparkle,0,2.0,2.0,0.0
61f6eeb8954211f095198878734f76cf,11,1,4,3,Sunday,Phainon,Bronya,Sparkle,0,2.0,2.0,0.0
61f6eeb8954211f095198878734f76cf,11,2,4,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6.0,0.0,0.0
61f6eeb8954211f095198878734f76cf,10,1,2,3,Robin,Phainon,Bronya,Sparkle,0,2.0,2.0,0.0
61f6eeb8954211f095198878734f76cf,10,2,2,3,Sunday,Mydei,Tribbie,Luocha,0,0.0,0.0,0.0
61f6ef05954211f0ad4b8878734f76cf,12,1,4,3,Archer,Sparkle,Silver Wolf,Ice Trailblazer,1,1.0,0.0,6.0
61f6ef05954211f0ad4b8878734f76cf,12,2,4,3,The Herta,Anaxa,Tribbie,Lingsha,0,0.0,0.0,0.0
61f6ef05954211f0ad4b8878734f76cf,11,1,2,3,Archer,Sparkle,Silver Wolf,Gallagher,1,1.0,0.0,6.0
61f6ef05954211f0ad4b8878734f76cf,11,2,2,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0.0,0.0,6.0
61f6ef05954211f0ad4b8878734f76cf,10,1,0,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0.0,0.0,6.0
61f6ef05954211f0ad4b8878734f76cf,10,2,0,3,Archer,Sparkle,Silver Wolf,Gallagher,1,1.0,0.0,6.0
61f6ef54954211f09ef18878734f76cf,12,1,6,3,Boothill,Fugue,Gallagher,Ruan Mei,1,1.0,6.0,1.0
61f6ef54954211f09ef18878734f76cf,12,2,6,3,Robin,Yunli,Aventurine,Tribbie,1,0.0,0.0,1.0
61f6ef54954211f09ef18878734f76cf,11,1,3,3,Robin,Yunli,Aventurine,Ruan Mei,1,0.0,0.0,1.0
61f6ef54954211f09ef18878734f76cf,11,2,3,3,Jing Yuan,Gallagher,Sunday,Tribbie,0,6.0,1.0,1.0
61f6ef54954211f09ef18878734f76cf,10,1,1,3,Robin,Yunli,Tribbie,Aventurine,1,0.0,1.0,0.0
61f6ef54954211f09ef18878734f76cf,10,2,1,3,Fugue,Ruan Mei,Rappa,Imaginary Trailblazer,1,1.0,0.0,6.0
61f6efa1954211f09c4f8878734f76cf,12,1,0,3,Aglaea,Sunday,Robin,Huohuo,6,1.0,1.0,0.0
61f6efa1954211f09c4f8878734f76cf,12,2,0,3,Dan Heng,Tribbie,Hyacine,Ruan Mei,6,1.0,6.0,1.0
61f6efa1954211f09c4f8878734f76cf,11,1,0,3,Tribbie,Hyacine,Blade,Sunday,1,6.0,6.0,1.0
61f6efa1954211f09c4f8878734f76cf,11,2,0,3,Aglaea,Robin,Ice Trailblazer,Huohuo,6,1.0,6.0,0.0
61f6efa1954211f09c4f8878734f76cf,10,1,0,3,Dan Heng • Imbibitor Lunae,Hyacine,Tribbie,Sparkle,6,6.0,1.0,2.0
61f6efa1954211f09c4f8878734f76cf,10,2,0,3,Lingsha,Fugue,Ruan Mei,Firefly,1,2.0,1.0,2.0
61f6f00b954211f0b2a08878734f76cf,12,1,6,3,Kafka,Black Swan,Ruan Mei,Huohuo,0,2.0,0.0,1.0
61f6f00b954211f0b2a08878734f76cf,12,2,6,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6.0,0.0,0.0
61f6f00b954211f0b2a08878734f76cf,11,1,4,3,Saber,Sunday,Robin,Huohuo,0,0.0,0.0,1.0
61f6f00b954211f0b2a08878734f76cf,11,2,4,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6.0,0.0,0.0
61f6f00b954211f0b2a08878734f76cf,10,1,2,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6.0,0.0,0.0
61f6f00b954211f0b2a08878734f76cf,10,2,2,3,Rappa,Fugue,Ruan Mei,Huohuo,0,0.0,0.0,1.0
61f6f05b954211f089dc8878734f76cf,12,1,10,3,Hysilens,Kafka,Ruan Mei,Huohuo,0,0.0,1.0,0.0
61f6f05b954211f089dc8878734f76cf,12,2,10,3,Phainon,Cerydra,Sparkle,Hyacine,0,0.0,0.0,1.0
61f6f05b954211f089dc8878734f76cf,11,1,8,3,Hysilens,Kafka,Ruan Mei,Huohuo,0,0.0,1.0,0.0
61f6f05b954211f089dc8878734f76cf,11,2,8,3,Phainon,Cerydra,Sparkle,Hyacine,0,0.0,0.0,1.0
61f6f05b954211f089dc8878734f76cf,10,1,4,3,Hysilens,Kafka,Ruan Mei,Huohuo,0,0.0,1.0,0.0
61f6f05b954211f089dc8878734f76cf,10,2,4,3,Anaxa,Cerydra,Robin,Hyacine,0,0.0,0.0,1.0
61f6f0a9954211f0a5e38878734f76cf,12,1,5,3,Phainon,Sunday,Robin,Bronya,0,0.0,0.0,1.0
61f6f0a9954211f0a5e38878734f76cf,12,2,5,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
61f6f0a9954211f0a5e38878734f76cf,11,1,4,3,Phainon,Sunday,Robin,Bronya,0,0.0,0.0,1.0
61f6f0a9954211f0a5e38878734f76cf,11,2,4,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
61f6f0a9954211f0a5e38878734f76cf,10,1,3,3,Phainon,Sunday,Robin,Bronya,0,0.0,0.0,1.0
61f6f0a9954211f0a5e38878734f76cf,10,2,3,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,0,6.0,0.0,6.0
62041062954211f0b66a8878734f76cf,12,1,12,2,Firefly,Fugue,Ruan Mei,Gallagher,0,0.0,0.0,2.0
62041062954211f0b66a8878734f76cf,12,2,12,2,Sunday,Mydei,Tribbie,Hyacine,0,0.0,0.0,0.0
62041062954211f0b66a8878734f76cf,11,1,8,3,Sunday,Mydei,Tribbie,Gallagher,0,0.0,0.0,2.0
62041062954211f0b66a8878734f76cf,11,2,8,3,The Herta,Herta,Robin,Hyacine,0,6.0,0.0,0.0
62041062954211f0b66a8878734f76cf,10,1,2,3,The Herta,Herta,Tribbie,Hyacine,0,6.0,0.0,0.0
62041062954211f0b66a8878734f76cf,10,2,2,3,Firefly,Fugue,Ruan Mei,Gallagher,0,0.0,0.0,2.0
61f6f0f8954211f0bb008878734f76cf,12,1,1,3,Castorice,Mydei,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
61f6f0f8954211f0bb008878734f76cf,12,2,1,3,Archer,Sparkle,Cerydra,Huohuo,3,6.0,1.0,1.0
61f6f0f8954211f0bb008878734f76cf,11,1,2,3,Castorice,Mydei,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
61f6f0f8954211f0bb008878734f76cf,11,2,2,3,Archer,Sparkle,Cerydra,Huohuo,3,6.0,1.0,1.0
61f6f0f8954211f0bb008878734f76cf,10,1,1,3,The Herta,Sparkle,Herta,Hyacine,0,6.0,6.0,0.0
61f6f0f8954211f0bb008878734f76cf,10,2,1,3,Firefly,Fugue,Ruan Mei,Lingsha,2,0.0,1.0,1.0
61f6f148954211f0a1358878734f76cf,12,1,1,3,Hysilens,Kafka,Black Swan,Huohuo,0,2.0,2.0,1.0
61f6f148954211f0a1358878734f76cf,12,2,1,3,Phainon,Cerydra,Sunday,Bronya,2,0.0,1.0,4.0
61f6f148954211f0a1358878734f76cf,11,1,1,3,Phainon,Cerydra,Sunday,Bronya,2,0.0,1.0,4.0
61f6f148954211f0a1358878734f76cf,11,2,1,3,Tribbie,Ice Trailblazer,Hyacine,Castorice,1,6.0,1.0,0.0
61f6f148954211f0a1358878734f76cf,10,1,0,3,Phainon,Cerydra,Sunday,Bronya,2,0.0,1.0,4.0
61f6f148954211f0a1358878734f76cf,10,2,0,3,Hysilens,Kafka,Black Swan,Huohuo,0,2.0,2.0,1.0
61f6f19d954211f096768878734f76cf,12,1,10,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6.0,0.0,0.0
61f6f19d954211f096768878734f76cf,12,2,10,3,Jingliu,Blade,Hyacine,Ruan Mei,0,2.0,0.0,1.0
61f6f19d954211f096768878734f76cf,11,1,6,3,Firefly,Fugue,Lingsha,Ruan Mei,1,0.0,0.0,1.0
61f6f19d954211f096768878734f76cf,11,2,6,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,0,0.0,0.0,6.0
61f6f19d954211f096768878734f76cf,10,1,1,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,0,0.0,0.0,6.0
61f6f19d954211f096768878734f76cf,10,2,1,3,Firefly,Fugue,Lingsha,Ruan Mei,1,0.0,0.0,1.0
61f6f1ed954211f0b8408878734f76cf,12,1,5,3,Hysilens,Kafka,Ruan Mei,Gallagher,0,0.0,0.0,6.0
61f6f1ed954211f0b8408878734f76cf,12,2,5,3,Castorice,Ice Trailblazer,Cipher,Hyacine,0,6.0,0.0,0.0
61f6f1ed954211f0b8408878734f76cf,11,1,4,3,Castorice,Ice Trailblazer,Cipher,Hyacine,0,6.0,0.0,0.0
61f6f1ed954211f0b8408878734f76cf,11,2,4,3,The Herta,Robin,Serval,Fu Xuan,3,0.0,6.0,0.0
61f6f1ed954211f0b8408878734f76cf,10,1,1,3,The Herta,Ice Trailblazer,Serval,Hyacine,3,6.0,6.0,0.0
61f6f1ed954211f0b8408878734f76cf,10,2,1,3,Firefly,Fugue,Ruan Mei,Gallagher,2,0.0,0.0,6.0
61f6f23c954211f088bc8878734f76cf,12,1,9,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
61f6f23c954211f088bc8878734f76cf,12,2,9,3,The Herta,Anaxa,Robin,Fu Xuan,0,0.0,1.0,3.0
61f6f23c954211f088bc8878734f76cf,11,1,4,3,Anaxa,Sunday,Robin,Aventurine,0,0.0,1.0,0.0
61f6f23c954211f088bc8878734f76cf,11,2,4,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
61f6f23c954211f088bc8878734f76cf,10,1,4,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
61f6f23c954211f088bc8878734f76cf,10,2,4,3,Anaxa,Sunday,Robin,Aventurine,0,0.0,1.0,0.0
61f6f28b954211f0b9468878734f76cf,12,1,5,3,Black Swan,Kafka,Robin,Lingsha,1,0.0,0.0,1.0
61f6f28b954211f0b9468878734f76cf,12,2,5,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,1,6.0,1.0,0.0
61f6f28b954211f0b9468878734f76cf,11,1,4,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,2,6.0,0.0,1.0
61f6f28b954211f0b9468878734f76cf,11,2,4,3,Castorice,Silver Wolf,Tribbie,Hyacine,1,0.0,1.0,0.0
61f6f28b954211f0b9468878734f76cf,10,1,1,3,Castorice,Silver Wolf,Tribbie,Hyacine,1,0.0,1.0,0.0
61f6f28b954211f0b9468878734f76cf,10,2,1,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,2,6.0,0.0,1.0
61f6f2da954211f08ee88878734f76cf,12,1,8,3,Phainon,Bronya,Robin,Lingsha,0,4.0,0.0,0.0
61f6f2da954211f08ee88878734f76cf,12,2,8,3,Castorice,Ruan Mei,Ice Trailblazer,Hyacine,1,0.0,6.0,0.0
61f6f2da954211f08ee88878734f76cf,11,1,4,3,Phainon,Bronya,Robin,Lingsha,0,4.0,0.0,0.0
61f6f2da954211f08ee88878734f76cf,11,2,4,3,Hyacine,Ruan Mei,Ice Trailblazer,Castorice,0,0.0,6.0,1.0
61f6f2da954211f08ee88878734f76cf,10,1,3,3,The Herta,Herta,Robin,Hyacine,0,6.0,0.0,0.0
61f6f2da954211f08ee88878734f76cf,10,2,3,3,Firefly,Ruan Mei,Imaginary Trailblazer,Lingsha,1,0.0,6.0,0.0
61f6f328954211f0b5958878734f76cf,12,1,9,3,Lingsha,Boothill,Fugue,Ruan Mei,2,0.0,0.0,0.0
61f6f328954211f0b5958878734f76cf,12,2,9,3,The Herta,Herta,Hyacine,Sunday,1,5.0,0.0,0.0
61f6f328954211f0b5958878734f76cf,11,1,6,3,Lingsha,Boothill,Fugue,Ruan Mei,2,0.0,0.0,0.0
61f6f328954211f0b5958878734f76cf,11,2,6,3,The Herta,Herta,Hyacine,Sunday,1,5.0,0.0,0.0
61f6f328954211f0b5958878734f76cf,10,1,3,3,The Herta,Herta,Lingsha,Ruan Mei,1,5.0,2.0,0.0
61f6f328954211f0b5958878734f76cf,10,2,3,3,Ice Trailblazer,Mydei,Hyacine,Sunday,6,1.0,0.0,0.0
61f6f376954211f0b49e8878734f76cf,12,1,2,3,Phainon,Sunday,Bronya,Robin,2,1.0,3.0,1.0
61f6f376954211f0b49e8878734f76cf,12,2,2,3,The Herta,Tribbie,Aventurine,Anaxa,2,1.0,0.0,0.0
61f6f376954211f0b49e8878734f76cf,11,1,1,3,Phainon,Sunday,Aventurine,Bronya,2,1.0,0.0,3.0
61f6f376954211f0b49e8878734f76cf,11,2,1,3,The Herta,Tribbie,Gallagher,Anaxa,2,1.0,6.0,0.0
61f6f376954211f0b49e8878734f76cf,10,1,5,3,The Herta,Tribbie,Robin,Anaxa,2,1.0,1.0,0.0
