uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
3c580ad0a0fa11f08eed8878734f76cf,4,1,3545,3,Anaxa,Ice Trailblazer,Fu Xuan,Ruan Mei,0,6,1,1,Rime Piercer
3c580ad0a0fa11f08eed8878734f76cf,4,2,3418,3,The Herta,Tribbie,Luocha,Jade,2,1,0,1,Unstoppable Momentum
3c580b1ba0fa11f0b7888878734f76cf,4,1,3407,2,Kafka,Black Swan,Cipher,Bailu,6,0,0,3,Obstinate Weed
3c580b1ba0fa11f0b7888878734f76cf,4,2,3154,2,Castorice,Ice Trailblazer,Ruan Mei,Lynx,0,6,1,6,Unstoppable Force
3c580b56a0fa11f080288878734f76cf,4,1,3616,3,Phainon,Sunday,Bronya,Ruan Mei,0,0,2,0,Armed Up
3c580b56a0fa11f080288878734f76cf,4,2,3017,3,The Herta,Anaxa,Tribbie,Gallagher,0,0,0,6,Unstoppable Momentum
3c580bcaa0fa11f0b4a48878734f76cf,4,1,3551,3,Feixiao,Cipher,Tribbie,Hyacine,0,0,0,0,Rime Piercer
3c580bcaa0fa11f0b4a48878734f76cf,4,2,3259,3,Castorice,Ice Trailblazer,Ruan Mei,Luocha,0,6,1,1,Unstoppable Momentum
3c580c35a0fa11f0aa0c8878734f76cf,4,1,3803,3,Anaxa,Sunday,Ruan Mei,Robin,0,0,1,0,Rime Piercer
3c580c35a0fa11f0aa0c8878734f76cf,4,2,3875,3,Castorice,Tribbie,Evernight,Hyacine,1,0,0,0,Unstoppable Force
3c580c68a0fa11f09c5a8878734f76cf,4,1,3238,3,Saber,Bronya,Robin,Gallagher,0,2,1,6,Rime Piercer
3c580c68a0fa11f09c5a8878734f76cf,4,2,3721,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Unstoppable Force
3c580c9ca0fa11f0a5128878734f76cf,4,1,3417,3,Lingsha,Firefly,Fugue,Ruan Mei,1,0,1,0,Rime Piercer
3c580c9ca0fa11f0a5128878734f76cf,4,2,3530,3,Tribbie,Castorice,Hyacine,Ice Trailblazer,0,0,1,6,Unstoppable Force
3c6cbdcea0fa11f093268878734f76cf,4,1,2936,3,Firefly,Ruan Mei,Imaginary Trailblazer,Lingsha,0,0,6,0,Rime Piercer
3c6cbdcea0fa11f093268878734f76cf,4,2,3726,3,Hyacine,Tribbie,Evernight,Castorice,0,1,0,0,Innervation
3c580d04a0fa11f08b118878734f76cf,4,1,3348,3,Fugue,Firefly,Lingsha,Ruan Mei,0,2,0,1,Rime Piercer
3c580d04a0fa11f08b118878734f76cf,4,2,3901,3,Castorice,Evernight,Hyacine,Tribbie,2,1,1,1,Unstoppable Force
3c580d39a0fa11f08fc08878734f76cf,4,1,3451,3,Firefly,Imaginary Trailblazer,Fugue,Gallagher,1,6,0,6,Rime Piercer
3c580d39a0fa11f08fc08878734f76cf,4,2,3448,3,Castorice,Tribbie,Sunday,Hyacine,0,0,1,0,Unstoppable Force
3c580db5a0fa11f0ba908878734f76cf,4,1,3320,3,Archer,Sparkle,Silver Wolf,Gallagher,0,0,0,6,Rime Piercer
3c580db5a0fa11f0ba908878734f76cf,4,2,3930,3,Castorice,Evernight,Hyacine,Ruan Mei,2,0,0,1,Unstoppable Force
3c580e1ca0fa11f0a5e58878734f76cf,4,1,3053,3,Acheron,Jiaoqiu,Aventurine,Sunday,2,0,0,0,Rime Piercer
3c580e1ca0fa11f0a5e58878734f76cf,4,2,3678,3,Castorice,Mydei,Gallagher,Tribbie,2,0,6,0,Unstoppable Force
3c580e52a0fa11f08ab98878734f76cf,4,1,3528,3,Hysilens,Kafka,Silver Wolf,Lingsha,0,6,0,0,Obstinate Weed
3c580e52a0fa11f08ab98878734f76cf,4,2,3260,3,Evernight,Castorice,Ruan Mei,Luocha,1,0,0,1,Unstoppable Force
3c580e8ca0fa11f0b7868878734f76cf,4,1,3764,3,Sunday,Phainon,Cerydra,Bronya,0,2,0,2,Armed Up
3c580e8ca0fa11f0b7868878734f76cf,4,2,3229,3,Castorice,Luocha,Tribbie,Evernight,0,0,0,0,Unstoppable Force
3c580ec0a0fa11f0bc428878734f76cf,4,1,3772,3,Archer,Sparkle,Silver Wolf,Gallagher,1,1,0,6,Rime Piercer
3c580ec0a0fa11f0bc428878734f76cf,4,2,3397,3,The Herta,Anaxa,Tribbie,Lingsha,0,0,0,0,Unstoppable Momentum
3c580ef3a0fa11f0a6b58878734f76cf,4,1,3643,3,Boothill,Fugue,Ruan Mei,Sunday,1,1,1,1,Rime Piercer
3c580ef3a0fa11f0a6b58878734f76cf,4,2,3074,3,Archer,Silver Wolf,Sparkle,Luocha,1,0,0,0,Innervation
3c580f28a0fa11f0b6188878734f76cf,4,1,3856,3,Imaginary Trailblazer,Fugue,Ruan Mei,Firefly,6,2,1,2,Rime Piercer
3c580f28a0fa11f0b6188878734f76cf,4,2,3879,3,Hyacine,Evernight,Sunday,Tribbie,6,2,1,1,Unstoppable Momentum
3c580f59a0fa11f094c58878734f76cf,4,1,3345,3,Kafka,Black Swan,Ruan Mei,Huohuo,0,2,0,1,Obstinate Weed
3c580f59a0fa11f094c58878734f76cf,4,2,3587,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0,Unstoppable Force
3c580f8ba0fa11f0a0e68878734f76cf,4,1,3439,3,Phainon,Cerydra,Sparkle,Huohuo,0,0,0,0,Armed Up
3c580f8ba0fa11f0a0e68878734f76cf,4,2,3478,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,0,1,6,1,Unstoppable Force
3c581023a0fa11f0990d8878734f76cf,4,1,3895,3,Archer,Cerydra,Sparkle,Ruan Mei,3,1,6,1,Rime Piercer
3c581023a0fa11f0990d8878734f76cf,4,2,3812,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Unstoppable Force
3c581054a0fa11f0b8de8878734f76cf,4,1,3829,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,5,Armed Up
3c581054a0fa11f0b8de8878734f76cf,4,2,3857,3,Hyacine,Tribbie,Evernight,Castorice,1,1,0,0,Unstoppable Force
3c581087a0fa11f09d9d8878734f76cf,4,1,3153,3,Firefly,Lingsha,Fugue,Ruan Mei,1,0,0,1,Rime Piercer
3c581087a0fa11f09d9d8878734f76cf,4,2,3680,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0,Unstoppable Force
3c581120a0fa11f09ad28878734f76cf,4,1,3323,3,Firefly,Ruan Mei,Fugue,Gallagher,2,0,0,6,Rime Piercer
3c581120a0fa11f09ad28878734f76cf,4,2,3312,3,Hysilens,Kafka,Black Swan,Hyacine,0,0,0,0,Innervation
3c581153a0fa11f0b2e88878734f76cf,4,1,3483,3,Anaxa,Sunday,Robin,Aventurine,0,0,1,0,Rime Piercer
3c581153a0fa11f0b2e88878734f76cf,4,2,3702,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Unstoppable Force
3c581189a0fa11f08f988878734f76cf,4,1,3539,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,2,6,0,1,Rime Piercer
3c581189a0fa11f08f988878734f76cf,4,2,3637,3,Castorice,Tribbie,Silver Wolf,Hyacine,1,1,0,0,Unstoppable Force
3c581258a0fa11f09fef8878734f76cf,4,1,3333,3,Lingsha,Fugue,Ruan Mei,Boothill,2,0,0,0,Armed Up
3c581258a0fa11f09fef8878734f76cf,4,2,3391,3,Hyacine,Mydei,Ice Trailblazer,Sunday,0,1,6,0,Unstoppable Momentum
3c58128ea0fa11f09ce58878734f76cf,4,1,3807,3,Phainon,Sunday,Bronya,Robin,2,1,3,1,Armed Up
3c58128ea0fa11f09ce58878734f76cf,4,2,3502,3,Ice Trailblazer,Castorice,Evernight,Tribbie,6,0,0,1,Innervation
3c5812f7a0fa11f0b7188878734f76cf,4,1,3638,3,Anaxa,Cerydra,Bronya,Ruan Mei,0,0,2,1,Rime Piercer
3c5812f7a0fa11f0b7188878734f76cf,4,2,3566,3,Hyacine,Evernight,Ice Trailblazer,Castorice,0,0,6,0,Unstoppable Force
3c58132aa0fa11f08bd98878734f76cf,4,1,3645,3,Phainon,Bronya,Sunday,Cerydra,0,3,0,0,Armed Up
3c58132aa0fa11f08bd98878734f76cf,4,2,3596,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,1,6,1,0,Unstoppable Force
3c581397a0fa11f0ba7c8878734f76cf,4,1,3552,3,Fugue,Firefly,Ruan Mei,Lingsha,0,2,1,0,Rime Piercer
3c581397a0fa11f0ba7c8878734f76cf,4,2,3782,3,Ice Trailblazer,Castorice,Tribbie,Hyacine,6,2,0,0,Unstoppable Force
3c5813fea0fa11f090428878734f76cf,4,1,3859,3,Phainon,Sunday,Bronya,Cerydra,2,0,5,1,Armed Up
3c5813fea0fa11f090428878734f76cf,4,2,3481,3,The Herta,Anaxa,Tribbie,Gallagher,0,1,1,6,Unstoppable Momentum
3c581436a0fa11f0b8108878734f76cf,4,1,3445,3,Anaxa,Cerydra,Sunday,Lingsha,0,0,0,0,Rime Piercer
3c581436a0fa11f0b8108878734f76cf,4,2,3530,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,Unstoppable Force
3c58146ca0fa11f08b7c8878734f76cf,4,1,3873,3,Phainon,Cerydra,Sunday,Bronya,2,0,0,4,Armed Up
3c58146ca0fa11f08b7c8878734f76cf,4,2,3451,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6,1,0,Unstoppable Force
3c5814eaa0fa11f0b4a18878734f76cf,4,1,3446,3,Phainon,Robin,Bronya,Tingyun,0,0,1,6,Armed Up
3c5814eaa0fa11f0b4a18878734f76cf,4,2,3527,3,Castorice,Ice Trailblazer,Evernight,Gallagher,0,6,0,6,Unstoppable Force
3c581523a0fa11f09e628878734f76cf,4,1,3633,3,Phainon,Bronya,Cerydra,Aventurine,0,1,0,0,Armed Up
3c581523a0fa11f09e628878734f76cf,4,2,3503,3,Mydei,Tribbie,Gallagher,Sunday,1,0,6,0,Innervation
3c6cbee7a0fa11f0a4b28878734f76cf,4,1,3483,0,Firefly,Fugue,Ruan Mei,Lingsha,3,0,1,0,Rime Piercer
3c6cbee7a0fa11f0a4b28878734f76cf,4,2,0,0,,,,,,,,,
3c581592a0fa11f088e98878734f76cf,4,1,3312,3,Hysilens,Black Swan,Kafka,Huohuo,0,0,0,0,Obstinate Weed
3c581592a0fa11f088e98878734f76cf,4,2,3721,3,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0,Unstoppable Force
3c5815c6a0fa11f0824d8878734f76cf,4,1,3326,3,Hysilens,Black Swan,Gallagher,Kafka,0,0,6,0,Obstinate Weed
3c5815c6a0fa11f0824d8878734f76cf,4,2,3596,3,Castorice,Hyacine,Ice Trailblazer,Evernight,0,0,6,0,Unstoppable Force
3c5815fca0fa11f0aa708878734f76cf,4,1,3421,3,Hysilens,Black Swan,Kafka,Huohuo,0,1,0,0,Obstinate Weed
3c5815fca0fa11f0aa708878734f76cf,4,2,3341,3,Castorice,Tribbie,Ice Trailblazer,Luocha,0,0,6,0,Unstoppable Force
3c581631a0fa11f0a87f8878734f76cf,4,1,3792,3,Archer,Sparkle,Ruan Mei,Silver Wolf,0,0,1,1,Rime Piercer
3c581631a0fa11f0a87f8878734f76cf,4,2,3654,3,Phainon,Sunday,Bronya,Cerydra,2,0,6,0,Unstoppable Momentum
3c581667a0fa11f080c88878734f76cf,4,1,3683,3,Fugue,Boothill,Tribbie,Ruan Mei,0,0,1,1,Armed Up
3c581667a0fa11f080c88878734f76cf,4,2,3105,3,Serval,The Herta,Silver Wolf,Luocha,6,2,0,0,Unstoppable Momentum
3c5816a2a0fa11f09e6c8878734f76cf,4,1,3769,3,Phainon,Robin,Ice Trailblazer,Tingyun,2,0,6,6,Armed Up
3c5816a2a0fa11f09e6c8878734f76cf,4,2,3558,3,Anaxa,Sunday,Luocha,Cerydra,1,1,0,0,Unstoppable Momentum
3c5816d4a0fa11f0b4e18878734f76cf,4,1,3452,3,Kafka,Hysilens,Black Swan,Huohuo,0,1,0,0,Armed Up
3c5816d4a0fa11f0b4e18878734f76cf,4,2,3905,3,Castorice,Evernight,Tribbie,Hyacine,2,2,1,0,Unstoppable Force
3c581705a0fa11f08af08878734f76cf,4,1,3696,3,Black Swan,Kafka,Hysilens,Huohuo,6,6,0,1,Armed Up
3c581705a0fa11f08af08878734f76cf,4,2,3731,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,2,1,0,6,Unstoppable Momentum
3c581770a0fa11f08f1c8878734f76cf,4,1,3122,2,Kafka,Hysilens,Huohuo,Ruan Mei,0,0,0,1,Obstinate Weed
3c581770a0fa11f08f1c8878734f76cf,4,2,3271,2,Castorice,Cipher,Ice Trailblazer,Hyacine,0,0,6,0,Unstoppable Force
3c5817a1a0fa11f0b3278878734f76cf,4,1,3791,3,Firefly,Ruan Mei,Lingsha,Fugue,3,1,2,2,Rime Piercer
3c5817a1a0fa11f0b3278878734f76cf,4,2,3601,3,Acheron,Sparkle,Hyacine,Jiaoqiu,6,2,2,1,Unstoppable Momentum
3c5817daa0fa11f0b2058878734f76cf,4,1,3505,2,Aglaea,Sunday,Robin,Bailu,3,0,0,2,Rime Piercer
3c5817daa0fa11f0b2058878734f76cf,4,2,2914,2,Castorice,Ice Trailblazer,Ruan Mei,Gallagher,0,6,0,6,Innervation
3c58181aa0fa11f0b1958878734f76cf,4,1,3576,3,Phainon,Sunday,Bronya,Ruan Mei,0,0,2,0,Armed Up
3c58181aa0fa11f0b1958878734f76cf,4,2,3322,3,Luocha,Castorice,Tribbie,Ice Trailblazer,0,0,0,6,Unstoppable Force
3c58184ca0fa11f0841f8878734f76cf,4,1,3592,3,Phainon,Sunday,Cerydra,Gallagher,1,0,0,6,Armed Up
3c58184ca0fa11f0841f8878734f76cf,4,2,3458,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,Innervation
3c58187fa0fa11f09d7f8878734f76cf,4,1,3409,3,Aglaea,Lingsha,Robin,Sunday,1,0,1,0,Rime Piercer
3c58187fa0fa11f09d7f8878734f76cf,4,2,3592,3,Castorice,Hyacine,Tribbie,Evernight,0,0,0,0,Unstoppable Force
3c5818b2a0fa11f09cb48878734f76cf,4,1,3327,0,Kafka,Black Swan,Hysilens,Aventurine,1,0,0,0,Obstinate Weed
3c5818b2a0fa11f09cb48878734f76cf,4,2,319,0,Feixiao,Gallagher,Robin,Cipher,0,3,0,0,Innervation
3c5818e3a0fa11f0b4248878734f76cf,4,1,3191,3,Firefly,Fugue,Gallagher,Ruan Mei,2,0,6,1,Rime Piercer
3c5818e3a0fa11f0b4248878734f76cf,4,2,3425,3,Phainon,Sunday,Bronya,Lingsha,2,0,3,0,Unstoppable Momentum
3c581918a0fa11f099038878734f76cf,4,1,3443,3,Hysilens,Black Swan,Kafka,Gallagher,0,0,0,6,Obstinate Weed
3c581918a0fa11f099038878734f76cf,4,2,3808,3,Castorice,Evernight,Tribbie,Hyacine,0,0,1,0,Unstoppable Force
3c58194aa0fa11f09fa18878734f76cf,4,1,3759,3,Kafka,Black Swan,Ruan Mei,Robin,6,1,0,1,Obstinate Weed
3c58194aa0fa11f09fa18878734f76cf,4,2,3920,3,Castorice,Evernight,Hyacine,Tribbie,6,1,0,1,Unstoppable Force
3c581981a0fa11f0a41b8878734f76cf,4,1,3882,3,Archer,Sparkle,Cerydra,Ruan Mei,4,0,0,1,Rime Piercer
3c581981a0fa11f0a41b8878734f76cf,4,2,3361,3,The Herta,Anaxa,Tribbie,Lingsha,0,0,1,0,Unstoppable Momentum
3c5819bca0fa11f0adc38878734f76cf,4,1,3572,3,Aventurine,Sparkle,Tribbie,Archer,0,0,1,0,Rime Piercer
3c5819bca0fa11f0adc38878734f76cf,4,2,3722,3,Castorice,Ice Trailblazer,Hyacine,Evernight,2,6,0,1,Unstoppable Force
3c581a90a0fa11f0bcd38878734f76cf,4,1,3237,2,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,Obstinate Weed
3c581a90a0fa11f0bcd38878734f76cf,4,2,2730,2,Castorice,Cipher,Ice Trailblazer,Lingsha,0,0,6,0,Unstoppable Force
3c581ac5a0fa11f0825a8878734f76cf,4,1,3344,3,Firefly,Fugue,Gallagher,Ruan Mei,2,0,6,1,Rime Piercer
3c581ac5a0fa11f0825a8878734f76cf,4,2,3842,3,Castorice,Evernight,Tribbie,Hyacine,1,0,1,0,Unstoppable Force
3c581afca0fa11f08dc38878734f76cf,4,1,3408,3,Phainon,Sunday,Bronya,Huohuo,0,0,0,0,Armed Up
3c581afca0fa11f08dc38878734f76cf,4,2,3659,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Unstoppable Force
3c581b2fa0fa11f096268878734f76cf,4,1,3568,3,Phainon,Robin,Sunday,Bronya,0,1,0,1,Armed Up
3c581b2fa0fa11f096268878734f76cf,4,2,3598,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,Unstoppable Momentum
3c581bf9a0fa11f0a6868878734f76cf,4,1,3887,3,Phainon,Cerydra,Sunday,Sparkle,6,1,1,6,Armed Up
3c581bf9a0fa11f0a6868878734f76cf,4,2,3960,3,Castorice,Evernight,Tribbie,Hyacine,6,2,2,2,Unstoppable Force
3c581c6aa0fa11f095e58878734f76cf,4,1,3319,3,Hysilens,Black Swan,Kafka,Huohuo,0,0,0,0,Obstinate Weed
3c581c6aa0fa11f095e58878734f76cf,4,2,3734,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,2,0,6,0,Unstoppable Force
3c581c9fa0fa11f08ef78878734f76cf,4,1,3774,3,Firefly,Fugue,Lingsha,Ruan Mei,6,1,1,1,Rime Piercer
3c581c9fa0fa11f08ef78878734f76cf,4,2,4000,3,Castorice,Tribbie,Evernight,Hyacine,6,6,0,1,Unstoppable Force
3c581cd4a0fa11f0bc168878734f76cf,4,1,3248,3,Firefly,Fugue,Lingsha,Ruan Mei,1,0,0,0,Rime Piercer
3c581cd4a0fa11f0bc168878734f76cf,4,2,3836,3,Castorice,Evernight,Hyacine,Tribbie,0,0,0,1,Unstoppable Force
3c581d46a0fa11f0b2df8878734f76cf,4,1,3662,3,Phainon,Sparkle,Bronya,Robin,0,0,3,0,Armed Up
3c581d46a0fa11f0b2df8878734f76cf,4,2,3626,3,Saber,Sunday,Tribbie,Huohuo,6,0,0,0,Unstoppable Momentum
3c581d7aa0fa11f09eda8878734f76cf,4,1,3581,3,Hysilens,Kafka,Ruan Mei,Aventurine,1,0,0,0,Obstinate Weed
3c581d7aa0fa11f09eda8878734f76cf,4,2,3358,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,0,6,Unstoppable Force
3c581dbca0fa11f087348878734f76cf,4,1,3438,3,Acheron,Jiaoqiu,Tribbie,Lingsha,2,0,1,0,Rime Piercer
3c581dbca0fa11f087348878734f76cf,4,2,3885,3,Hyacine,Ruan Mei,Evernight,Castorice,1,1,1,2,Unstoppable Force
3c581e82a0fa11f0bb298878734f76cf,4,1,3301,3,Kafka,Hysilens,Black Swan,Huohuo,0,0,0,0,Obstinate Weed
3c581e82a0fa11f0bb298878734f76cf,4,2,3305,3,Castorice,Silver Wolf,Lingsha,Ice Trailblazer,0,0,0,6,Innervation
3c581f5ba0fa11f087508878734f76cf,4,1,3693,1,Fugue,Imaginary Trailblazer,Firefly,Lingsha,2,6,2,0,Rime Piercer
3c581f5ba0fa11f087508878734f76cf,4,2,1204,1,Anaxa,Cerydra,Sunday,Huohuo,0,0,0,0,Unstoppable Momentum
3c582008a0fa11f093008878734f76cf,4,1,3234,3,Firefly,Fugue,Ruan Mei,Lingsha,1,0,0,0,Rime Piercer
3c582008a0fa11f093008878734f76cf,4,2,3746,3,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0,Unstoppable Force
3c6cbfcaa0fa11f092e88878734f76cf,4,1,3027,2,Luocha,Kafka,Hysilens,Black Swan,1,0,0,0,Armed Up
3c6cbfcaa0fa11f092e88878734f76cf,4,2,3308,2,Castorice,Hyacine,Ice Trailblazer,Cipher,0,0,0,0,Unstoppable Force
3c5820f0a0fa11f0a0ff8878734f76cf,4,1,3725,3,Phainon,Cerydra,Ice Trailblazer,Sunday,0,0,6,0,Armed Up
3c5820f0a0fa11f0a0ff8878734f76cf,4,2,3713,3,Castorice,Hyacine,Evernight,Tribbie,0,0,0,0,Unstoppable Force
3c582192a0fa11f0a3ed8878734f76cf,4,1,3581,3,Kafka,Black Swan,Hysilens,Huohuo,2,1,0,0,Obstinate Weed
3c582192a0fa11f0a3ed8878734f76cf,4,2,3814,3,Castorice,Ice Trailblazer,Ruan Mei,Hyacine,2,6,1,0,Unstoppable Force
3c5822a8a0fa11f0ac328878734f76cf,4,1,3479,3,Phainon,Sunday,Bronya,Luocha,1,0,0,0,Armed Up
3c5822a8a0fa11f0ac328878734f76cf,4,2,3551,3,Ice Trailblazer,Castorice,Hyacine,Ruan Mei,6,0,0,0,Unstoppable Force
3c58239ea0fa11f0a6a88878734f76cf,4,1,3543,3,Lingsha,Ruan Mei,Fugue,Firefly,1,1,0,3,Rime Piercer
3c58239ea0fa11f0a6a88878734f76cf,4,2,3784,3,Hyacine,Sunday,Tribbie,Castorice,1,1,1,2,Unstoppable Force
3c5824aaa0fa11f0bd7d8878734f76cf,4,1,2858,2,Feixiao,Robin,Imaginary March 7th,Aventurine,0,0,6,1,Rime Piercer
3c5824aaa0fa11f0bd7d8878734f76cf,4,2,2945,2,Archer,Sparkle,Silver Wolf,Gallagher,0,0,0,6,Unstoppable Momentum
3c58252aa0fa11f083de8878734f76cf,4,1,3857,3,Phainon,Sunday,Cerydra,Ruan Mei,2,0,1,1,Armed Up
3c58252aa0fa11f083de8878734f76cf,4,2,3964,3,Castorice,Evernight,Tribbie,Hyacine,2,1,1,1,Unstoppable Momentum
3c582645a0fa11f0aba88878734f76cf,4,1,3833,3,Phainon,Cerydra,Sunday,Bronya,2,1,0,1,Armed Up
3c582645a0fa11f0aba88878734f76cf,4,2,3381,3,Gallagher,Tribbie,Ice Trailblazer,Castorice,6,1,6,0,Unstoppable Force
3c5826a3a0fa11f0b6978878734f76cf,4,1,3433,3,Saber,Tribbie,Sunday,Fu Xuan,0,2,0,1,Rime Piercer
3c5826a3a0fa11f0b6978878734f76cf,4,2,3870,3,Castorice,Hyacine,Evernight,Ice Trailblazer,2,0,0,6,Unstoppable Force
3c5826ffa0fa11f0ba918878734f76cf,4,1,3731,3,Phainon,Cerydra,Ruan Mei,Sunday,1,0,0,1,Armed Up
3c5826ffa0fa11f0ba918878734f76cf,4,2,3149,3,Saber,Tribbie,Ice Trailblazer,Luocha,1,0,6,0,Unstoppable Momentum
3c58275da0fa11f0b2378878734f76cf,4,1,3609,3,Hysilens,Kafka,Black Swan,Aventurine,1,0,1,0,Armed Up
3c58275da0fa11f0b2378878734f76cf,4,2,3356,3,Firefly,Imaginary Trailblazer,Ruan Mei,Gallagher,2,6,1,6,Unstoppable Momentum
3c5827bda0fa11f0b5258878734f76cf,4,1,3675,3,Phainon,Anaxa,Bronya,Tingyun,2,0,1,6,Armed Up
3c5827bda0fa11f0b5258878734f76cf,4,2,3274,3,Mydei,Luocha,Ice Trailblazer,Sunday,1,1,6,0,Innervation
3c582873a0fa11f0aabf8878734f76cf,4,1,3626,3,Phainon,Sunday,Robin,Cerydra,0,0,0,0,Armed Up
3c582873a0fa11f0aabf8878734f76cf,4,2,3687,3,Castorice,Evernight,Ice Trailblazer,Gallagher,2,0,6,6,Unstoppable Force
3c5828cfa0fa11f0a5ed8878734f76cf,4,1,3195,3,Boothill,Ruan Mei,Fugue,Lingsha,0,0,0,0,Rime Piercer
3c5828cfa0fa11f0a5ed8878734f76cf,4,2,3835,3,Castorice,Evernight,Tribbie,Hyacine,0,1,1,0,Unstoppable Force
3c58292ca0fa11f0a3db8878734f76cf,4,1,3481,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,1,6,1,0,Rime Piercer
3c58292ca0fa11f0a3db8878734f76cf,4,2,3729,3,Castorice,Evernight,Hyacine,Cipher,0,0,0,0,Unstoppable Force
3c582989a0fa11f0abf28878734f76cf,4,1,3732,3,Firefly,Fugue,Ruan Mei,Imaginary Trailblazer,2,1,0,6,Rime Piercer
3c582989a0fa11f0abf28878734f76cf,4,2,3261,3,Saber,Sunday,Cerydra,Gallagher,0,0,0,6,Unstoppable Momentum
3c5829eca0fa11f0a4d88878734f76cf,4,1,3811,3,Firefly,Ruan Mei,Fugue,Imaginary Trailblazer,2,2,2,6,Rime Piercer
