uid,floor,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff,hard_mode
3c580d39a0fa11f08fc08878734f76cf,4,6,1,Castorice,Ice Trailblazer,Hyacine,Tribbie,0,6,0,0,Think Outside the Box,False
3c6cbe3fa0fa11f095558878734f76cf,1,4,2,Aglaea,Sunday,Aventurine,Tribbie,0,1,0,2,,False
3c6cbe3fa0fa11f095558878734f76cf,3,1,3,Phainon,Ice Trailblazer,Huohuo,Robin,2,6,0,0,,False
3c580db5a0fa11f0ba908878734f76cf,1,3,2,Aglaea,Robin,Sunday,Gallagher,0,0,1,6,,False
3c580db5a0fa11f0ba908878734f76cf,2,5,1,Kafka,Aventurine,Ruan Mei,Black Swan,0,0,1,0,,False
3c580db5a0fa11f0ba908878734f76cf,3,0,3,Castorice,Hyacine,Evernight,Ice Trailblazer,2,0,0,6,,False
3c580db5a0fa11f0ba908878734f76cf,4,1,3,Castorice,Evernight,Hyacine,Ruan Mei,2,0,0,1,Think Outside the Box,False
3c580e1ca0fa11f0a5e58878734f76cf,2,6,1,Acheron,Jiaoqiu,Aventurine,Sunday,2,0,0,0,,False
3c580e52a0fa11f08ab98878734f76cf,1,2,3,Firefly,Fugue,Ruan Mei,Lingsha,4,0,0,0,,False
3c580e52a0fa11f08ab98878734f76cf,2,2,3,Saber,Sparkle,Sunday,Luocha,6,0,0,1,,False
3c580e52a0fa11f08ab98878734f76cf,3,2,3,Hysilens,Kafka,Silver Wolf,Fu Xuan,0,6,0,1,,False
3c580e52a0fa11f08ab98878734f76cf,4,6,1,Saber,Silver Wolf,Ice Trailblazer,Luocha,6,0,6,1,Think Outside the Box,False
3c580e8ca0fa11f0b7868878734f76cf,1,2,3,Ruan Mei,Fugue,Firefly,Imaginary Trailblazer,0,0,0,6,,False
3c580e8ca0fa11f0b7868878734f76cf,2,1,3,Sunday,Phainon,Aventurine,Cerydra,0,2,0,0,,False
3c580e8ca0fa11f0b7868878734f76cf,3,3,2,Luocha,Castorice,Tribbie,Evernight,0,0,0,0,,False
3c580ec0a0fa11f0bc428878734f76cf,1,2,3,Rappa,Fugue,Ruan Mei,Lingsha,0,0,0,0,,False
3c580ec0a0fa11f0bc428878734f76cf,2,2,3,Archer,Sparkle,Silver Wolf,Gallagher,1,1,0,6,,False
3c580ef3a0fa11f0a6b58878734f76cf,1,0,3,Fugue,Ruan Mei,Rappa,Imaginary Trailblazer,1,1,0,6,,False
3c580ef3a0fa11f0a6b58878734f76cf,2,5,1,Robin,Yunli,Aventurine,Silver Wolf,1,0,0,0,,False
3c580ef3a0fa11f0a6b58878734f76cf,3,1,3,Archer,Gallagher,Tribbie,Sparkle,1,6,1,0,,False
3c580f28a0fa11f0b6188878734f76cf,1,0,3,Lingsha,Fugue,Ruan Mei,Firefly,1,2,1,2,,False
3c580f28a0fa11f0b6188878734f76cf,2,0,3,Dan Heng â€¢ Imbibitor Lunae,Hyacine,Sparkle,Tribbie,6,6,2,1,,False
3c580f28a0fa11f0b6188878734f76cf,3,0,3,Aglaea,Robin,Sunday,Huohuo,6,1,1,0,,False
3c580f28a0fa11f0b6188878734f76cf,4,2,3,Aglaea,Evernight,Hyacine,Tribbie,6,2,6,1,Think Outside the Box,True
3c580f59a0fa11f094c58878734f76cf,1,3,2,Firefly,Fugue,Ruan Mei,Huohuo,0,0,0,1,,False
3c580f59a0fa11f094c58878734f76cf,2,3,2,Kafka,Black Swan,Robin,Bailu,0,2,0,3,,False
3c580f59a0fa11f094c58878734f76cf,3,1,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0,,False
3c580f59a0fa11f094c58878734f76cf,4,6,1,Castorice,Evernight,Ice Trailblazer,Luocha,0,0,6,0,Think Outside the Box,False
3c580f8ba0fa11f0a0e68878734f76cf,1,2,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,1,,False
3c580f8ba0fa11f0a0e68878734f76cf,2,5,1,Kafka,Hysilens,Ruan Mei,Gallagher,0,0,1,6,,False
3c580f8ba0fa11f0a0e68878734f76cf,3,5,1,Phainon,Cerydra,Sparkle,Huohuo,0,0,0,0,,False
3c580f8ba0fa11f0a0e68878734f76cf,4,6,1,Castorice,Hyacine,Evernight,Ice Trailblazer,0,1,0,6,Think Outside the Box,False
3c581023a0fa11f0990d8878734f76cf,1,1,3,Rappa,Fugue,Ruan Mei,Lingsha,0,0,1,1,,False
3c581023a0fa11f0990d8878734f76cf,2,0,3,Archer,Sparkle,Cerydra,Huohuo,3,6,1,1,,False
3c581023a0fa11f0990d8878734f76cf,3,2,3,Castorice,Ice Trailblazer,Mydei,Hyacine,0,6,0,0,,False
3c581023a0fa11f0990d8878734f76cf,4,4,2,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Hammer and Anvil,False
3c581054a0fa11f0b8de8878734f76cf,1,0,3,Tribbie,Hyacine,Silver Wolf,Castorice,1,1,1,0,,False
3c581054a0fa11f0b8de8878734f76cf,2,0,3,Hysilens,Kafka,Black Swan,Huohuo,0,2,2,1,,False
3c581054a0fa11f0b8de8878734f76cf,3,0,3,Phainon,Cerydra,Sunday,Aventurine,2,0,1,2,,False
3c581054a0fa11f0b8de8878734f76cf,4,1,3,Hyacine,Tribbie,Evernight,Castorice,1,1,0,0,Think Outside the Box,False
3c581087a0fa11f09d9d8878734f76cf,1,3,2,Ruan Mei,Firefly,Lingsha,Fugue,1,1,0,0,,False
3c581087a0fa11f09d9d8878734f76cf,2,4,2,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,0,6,,False
3c581087a0fa11f09d9d8878734f76cf,3,5,1,Tribbie,Feixiao,Aventurine,Luocha,0,0,0,0,,False
3c581087a0fa11f09d9d8878734f76cf,4,5,1,Evernight,Castorice,Tribbie,Hyacine,0,0,0,0,Think Outside the Box,False
3c581120a0fa11f09ad28878734f76cf,1,1,3,Firefly,Imaginary Trailblazer,Ruan Mei,Fugue,2,6,0,0,,False
3c581120a0fa11f09ad28878734f76cf,2,1,3,Hysilens,Kafka,Black Swan,Gallagher,0,0,0,6,,False
3c581120a0fa11f09ad28878734f76cf,3,2,3,Castorice,Cipher,Hyacine,Silver Wolf,0,0,0,0,,False
3c581120a0fa11f09ad28878734f76cf,4,6,1,Hysilens,Kafka,Black Swan,Hyacine,0,0,0,0,Hammer and Anvil,False
3c581153a0fa11f0b2e88878734f76cf,1,3,2,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,2,1,6,6,,False
3c581189a0fa11f08f988878734f76cf,1,2,3,Gallagher,Imaginary Trailblazer,Ruan Mei,Firefly,6,6,0,2,,False
3c581189a0fa11f08f988878734f76cf,2,4,2,Black Swan,Kafka,Robin,Lingsha,1,0,0,1,,False
3c581189a0fa11f08f988878734f76cf,3,0,3,Hyacine,Silver Wolf,Tribbie,Castorice,0,0,1,1,,False
3c581189a0fa11f08f988878734f76cf,4,4,2,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,1,6,0,Think Outside the Box,False
3c58121da0fa11f08b1a8878734f76cf,1,3,2,Rappa,Ruan Mei,Imaginary Trailblazer,Gallagher,1,0,6,6,,False
3c58121da0fa11f08b1a8878734f76cf,2,6,1,Phainon,Bronya,Robin,Lingsha,0,4,0,0,,False
3c58121da0fa11f08b1a8878734f76cf,3,4,2,Castorice,Jingliu,Blade,Hyacine,1,0,1,0,,False
3c581258a0fa11f09fef8878734f76cf,1,4,2,Ice Trailblazer,Mydei,Sunday,Gallagher,6,1,0,6,,False
3c581258a0fa11f09fef8878734f76cf,2,3,2,Lingsha,Fugue,Ruan Mei,Boothill,2,0,0,0,,False
3c58128ea0fa11f09ce58878734f76cf,1,2,3,The Herta,Tribbie,Aventurine,Anaxa,2,1,0,0,,False
3c58128ea0fa11f09ce58878734f76cf,2,1,3,Hysilens,Gallagher,Black Swan,Kafka,0,6,1,1,,False
3c58128ea0fa11f09ce58878734f76cf,3,1,3,Phainon,Sunday,Bronya,Luocha,2,1,3,0,,False
3c58128ea0fa11f09ce58878734f76cf,4,5,1,Phainon,Tribbie,Aventurine,Sunday,2,1,0,1,Think Outside the Box,False
3c5812c2a0fa11f08d4f8878734f76cf,1,1,3,Hyacine,Castorice,Ice Trailblazer,Evernight,1,0,6,0,,False
3c5812c2a0fa11f08d4f8878734f76cf,2,2,3,Fu Xuan,Hysilens,Kafka,Black Swan,2,0,0,0,,False
3c5812c2a0fa11f08d4f8878734f76cf,3,6,1,Aventurine,Feixiao,Cipher,Robin,0,0,0,0,,False
3c5812c2a0fa11f08d4f8878734f76cf,4,4,2,Hyacine,Castorice,Ice Trailblazer,Evernight,1,0,6,0,Infantry and Calvary,False
3c5812f7a0fa11f0b7188878734f76cf,1,2,3,Phainon,Bronya,Cerydra,Sunday,0,2,0,0,,False
3c5812f7a0fa11f0b7188878734f76cf,2,2,3,Evernight,Ice Trailblazer,Hyacine,Castorice,0,6,0,0,,False
3c5812f7a0fa11f0b7188878734f76cf,3,2,3,Archer,Tribbie,Sparkle,Aventurine,0,0,0,0,,False
3c5812f7a0fa11f0b7188878734f76cf,4,5,1,Evernight,Castorice,Hyacine,Tribbie,0,0,0,0,Think Outside the Box,False
3c58132aa0fa11f08bd98878734f76cf,3,0,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,1,6,1,0,,False
3c581397a0fa11f0ba7c8878734f76cf,1,2,3,Fugue,Firefly,Ruan Mei,Lingsha,0,2,1,0,,False
3c581397a0fa11f0ba7c8878734f76cf,2,6,1,Acheron,Jiaoqiu,Aventurine,Cipher,0,0,0,0,,False
3c581397a0fa11f0ba7c8878734f76cf,3,0,3,Evernight,Castorice,Tribbie,Hyacine,0,2,0,0,,False
3c581397a0fa11f0ba7c8878734f76cf,4,3,2,Evernight,Castorice,Tribbie,Hyacine,0,2,0,0,Think Outside the Box,False
3c5813cba0fa11f08cce8878734f76cf,1,6,1,The Herta,Serval,Sunday,Aventurine,2,6,0,0,,False
3c5813cba0fa11f08cce8878734f76cf,2,3,2,Hysilens,Kafka,Black Swan,Huohuo,1,0,0,0,,False
3c5813cba0fa11f08cce8878734f76cf,3,0,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,1,1,0,,False
3c5813cba0fa11f08cce8878734f76cf,4,6,1,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,1,1,0,Think Outside the Box,False
3c581436a0fa11f0b8108878734f76cf,1,2,3,Firefly,Fugue,Ruan Mei,Lingsha,1,0,0,0,,False
3c581436a0fa11f0b8108878734f76cf,2,4,2,Phainon,Sunday,Cerydra,Aventurine,0,0,0,0,,False
3c581436a0fa11f0b8108878734f76cf,3,1,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,,False
3c581436a0fa11f0b8108878734f76cf,4,6,1,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,Think Outside the Box,False
3c58146ca0fa11f08b7c8878734f76cf,1,2,3,Anaxa,Cerydra,Ruan Mei,Ice Trailblazer,0,0,1,6,,False
3c58146ca0fa11f08b7c8878734f76cf,2,1,3,Phainon,Sunday,Sparkle,Bronya,2,0,0,4,,False
3c58146ca0fa11f08b7c8878734f76cf,3,2,3,Castorice,Tribbie,Pela,Luocha,0,1,6,0,,False
3c58146ca0fa11f08b7c8878734f76cf,4,0,3,Phainon,Cerydra,Sunday,Bronya,2,0,0,4,Think Outside the Box,False
3c5814eaa0fa11f0b4a18878734f76cf,1,6,1,Firefly,Fugue,Imaginary March 7th,Huohuo,0,0,6,0,,False
3c5814eaa0fa11f0b4a18878734f76cf,3,2,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,0,6,,False
3c581523a0fa11f09e628878734f76cf,1,2,3,Phainon,Sparkle,Ice Trailblazer,Ruan Mei,0,0,6,1,,False
3c581523a0fa11f09e628878734f76cf,2,4,2,Anaxa,Cerydra,Bronya,Luocha,0,0,1,0,,False
3c581523a0fa11f09e628878734f76cf,3,1,3,Mydei,Sunday,Tribbie,Gallagher,1,0,0,6,,False
3c5815c6a0fa11f0824d8878734f76cf,1,5,1,The Herta,Anaxa,Aventurine,Tribbie,0,0,0,0,,False
3c5815c6a0fa11f0824d8878734f76cf,2,3,2,Hysilens,Black Swan,Gallagher,Kafka,0,0,6,0,,False
3c5815c6a0fa11f0824d8878734f76cf,3,1,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,0,6,,False
3c5815c6a0fa11f0824d8878734f76cf,4,6,1,Ice Trailblazer,Evernight,Hyacine,Castorice,6,0,0,0,Think Outside the Box,False
3c5815fca0fa11f0aa708878734f76cf,1,4,2,Anaxa,Sunday,Robin,Gallagher,0,0,1,6,,False
3c5815fca0fa11f0aa708878734f76cf,2,2,3,Hysilens,Black Swan,Kafka,Huohuo,0,1,0,0,,False
3c5815fca0fa11f0aa708878734f76cf,3,2,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0,,False
3c581631a0fa11f0a87f8878734f76cf,1,2,3,Ice Trailblazer,Evernight,Ruan Mei,Silver Wolf,6,0,1,1,,False
3c581631a0fa11f0a87f8878734f76cf,2,0,3,Phainon,Sunday,Bronya,Cerydra,2,0,5,0,,False
3c581631a0fa11f0a87f8878734f76cf,3,2,3,Archer,Sparkle,Aventurine,Tribbie,0,0,0,1,,False
3c581631a0fa11f0a87f8878734f76cf,4,4,2,Phainon,Sunday,Tribbie,Gallagher,2,0,1,6,Hammer and Anvil,False
3c581667a0fa11f080c88878734f76cf,1,2,3,Fugue,Ruan Mei,Boothill,Imaginary Trailblazer,0,1,0,6,,False
3c581667a0fa11f080c88878734f76cf,2,2,3,Hysilens,Kafka,Black Swan,Fu Xuan,0,0,1,0,,False
3c581667a0fa11f080c88878734f76cf,3,1,3,The Herta,Aventurine,Tribbie,Herta,2,0,1,6,,False
3c5816a2a0fa11f09e6c8878734f76cf,1,2,3,Boothill,Bronya,Ruan Mei,Fugue,2,1,1,1,,False
3c5816a2a0fa11f09e6c8878734f76cf,2,3,2,Anaxa,Sunday,Aventurine,Cerydra,1,1,0,0,,False
3c5816a2a0fa11f09e6c8878734f76cf,3,1,3,Phainon,Robin,Sparkle,Tingyun,2,0,1,6,,False
3c5816a2a0fa11f09e6c8878734f76cf,4,2,3,Phainon,Sunday,Cerydra,Ruan Mei,2,1,0,1,Think Outside the Box,False
3c5816d4a0fa11f0b4e18878734f76cf,1,2,3,Firefly,Ruan Mei,Lingsha,Fugue,2,0,0,0,,False
3c5816d4a0fa11f0b4e18878734f76cf,2,2,3,Kafka,Hysilens,Black Swan,Huohuo,0,1,0,0,,False
3c5816d4a0fa11f0b4e18878734f76cf,3,0,3,Castorice,Evernight,Tribbie,Hyacine,2,2,1,0,,False
3c5816d4a0fa11f0b4e18878734f76cf,4,1,3,Castorice,Evernight,Tribbie,Hyacine,2,2,1,0,Infantry and Calvary,False
3c581705a0fa11f08af08878734f76cf,1,0,3,Firefly,Fugue,Lingsha,Ruan Mei,2,1,2,2,,False
3c581705a0fa11f08af08878734f76cf,2,0,3,Hysilens,Kafka,Black Swan,Huohuo,0,6,6,1,,False
3c581705a0fa11f08af08878734f76cf,3,0,3,Castorice,Tribbie,Hyacine,Ice Trailblazer,2,1,0,6,,False
3c581705a0fa11f08af08878734f76cf,4,2,3,Hysilens,Kafka,Black Swan,Hyacine,0,6,6,0,Think Outside the Box,False
3c581739a0fa11f0967e8878734f76cf,1,5,1,Mydei,Tribbie,Bailu,Sunday,0,0,0,0,,False
3c581770a0fa11f08f1c8878734f76cf,1,5,1,Gallagher,Firefly,Fugue,Ruan Mei,6,0,0,1,,False
3c581770a0fa11f08f1c8878734f76cf,2,4,2,Kafka,Hysilens,Huohuo,Robin,0,0,0,0,,False
3c581770a0fa11f08f1c8878734f76cf,3,4,2,Castorice,Silver Wolf,Ice Trailblazer,Hyacine,0,0,6,0,,False
3c5817a1a0fa11f0b3278878734f76cf,1,0,3,Firefly,Ruan Mei,Lingsha,Fugue,3,1,2,2,,False
3c5817a1a0fa11f0b3278878734f76cf,2,2,3,Hysilens,Kafka,Black Swan,Luocha,0,0,1,0,,False
3c5817a1a0fa11f0b3278878734f76cf,3,0,3,Acheron,Sparkle,Hyacine,Jiaoqiu,6,2,2,1,,False
3c5817a1a0fa11f0b3278878734f76cf,4,4,2,Acheron,Sparkle,Hyacine,Jiaoqiu,6,2,2,1,Infantry and Calvary,False
3c5817daa0fa11f0b2058878734f76cf,1,4,2,Aglaea,Sunday,Anaxa,Lynx,3,0,0,6,,False
3c5817daa0fa11f0b2058878734f76cf,2,5,1,Kafka,Black Swan,Robin,Bailu,1,0,0,2,,False
3c58181aa0fa11f0b1958878734f76cf,1,4,2,Firefly,Ruan Mei,Fugue,Lingsha,0,0,0,0,,False
3c58181aa0fa11f0b1958878734f76cf,2,3,2,Hysilens,Aventurine,Kafka,Black Swan,0,0,0,0,,False
3c58181aa0fa11f0b1958878734f76cf,3,3,2,Gallagher,Castorice,Tribbie,Ice Trailblazer,6,0,0,6,,False
3c58184ca0fa11f0841f8878734f76cf,1,3,2,Rappa,Fugue,Ruan Mei,Gallagher,1,0,0,6,,False
3c58184ca0fa11f0841f8878734f76cf,2,5,1,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,,False
3c58187fa0fa11f09d7f8878734f76cf,1,5,1,Rappa,Lingsha,Fugue,Ruan Mei,0,0,0,1,,False
3c58187fa0fa11f09d7f8878734f76cf,2,4,2,Hysilens,Kafka,Tribbie,Gallagher,0,0,0,6,,False
3c58187fa0fa11f09d7f8878734f76cf,3,2,3,Castorice,Hyacine,Evernight,Ice Trailblazer,0,0,0,6,,False
3c58187fa0fa11f09d7f8878734f76cf,4,6,1,Castorice,Hyacine,Tribbie,Evernight,0,0,0,0,Think Outside the Box,False
3c5818b2a0fa11f09cb48878734f76cf,1,5,1,Imaginary Trailblazer,Gallagher,Ruan Mei,Firefly,6,3,0,0,,False
3c5818b2a0fa11f09cb48878734f76cf,2,2,3,Kafka,Black Swan,Hysilens,Fu Xuan,1,0,0,0,,False
3c5818b2a0fa11f09cb48878734f76cf,3,3,2,Feixiao,Aventurine,Robin,Cipher,0,0,0,0,,False
3c5818e3a0fa11f0b4248878734f76cf,1,3,2,Firefly,Fugue,Gallagher,Ruan Mei,2,0,6,1,,False
3c5818e3a0fa11f0b4248878734f76cf,3,3,2,Phainon,Sunday,Bronya,Fu Xuan,2,0,3,1,,False
3c581918a0fa11f099038878734f76cf,1,2,3,Firefly,Ruan Mei,Imaginary Trailblazer,Fugue,0,1,6,0,,False
3c581918a0fa11f099038878734f76cf,2,2,3,Hysilens,Black Swan,Kafka,Gallagher,0,0,0,6,,False
3c581918a0fa11f099038878734f76cf,3,0,3,Castorice,Evernight,Tribbie,Hyacine,0,0,1,0,,False
3c581918a0fa11f099038878734f76cf,4,4,2,Castorice,Tribbie,Evernight,Hyacine,0,1,0,0,Think Outside the Box,False
3c58194aa0fa11f09fa18878734f76cf,1,0,3,,,,,,,,,,True
3c58194aa0fa11f09fa18878734f76cf,2,0,3,,,,,,,,,,True
3c58194aa0fa11f09fa18878734f76cf,3,0,3,,,,,,,,,,True
3c58194aa0fa11f09fa18878734f76cf,4,2,3,Castorice,Hyacine,Evernight,Tribbie,6,0,1,1,Think Outside the Box,True
3c581981a0fa11f0a41b8878734f76cf,1,4,2,Firefly,Fugue,Lingsha,Ruan Mei,0,0,0,1,,False
