uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4
1000003,11,2,4,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,0,6,1,0
1000003,10,1,1,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,0,6,1,0
1000003,10,2,1,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0
1000004,12,1,6,3,Herta,Tribbie,Luocha,The Herta,6,1,0,0
1000004,12,2,6,3,Evernight,Hyacine,Cyrene,Castorice,1,0,0,2
1000004,11,1,1,3,Evernight,Hyacine,Cyrene,Castorice,1,0,0,2
1000004,11,2,1,3,Herta,Tribbie,Aventurine,The Herta,6,1,0,0
1000004,10,1,2,3,Herta,Tribbie,Aventurine,The Herta,6,1,0,0
1000004,10,2,2,3,Evernight,Hyacine,Cyrene,Castorice,1,0,0,2
1000005,12,1,6,3,The Herta,Anaxa,Aventurine,Silver Wolf,2,0,2,0
1000005,12,2,6,3,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,2,1,6,0
1000005,11,1,2,3,Aglaea,Sunday,Robin,Dan Heng • Permansor Terrae,1,1,0,0
1000005,11,2,2,3,Evernight,Ice Trailblazer,Silver Wolf,Hyacine,0,6,0,0
1000005,10,1,1,3,Castorice,Evernight,Silver Wolf,Hyacine,0,0,0,0
1000005,10,2,1,3,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,0,2,0,0
1010715,12,1,10,3,The Herta,Tribbie,Anaxa,Gallagher,0,0,0,4
1010715,12,2,10,3,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,0,0,0
1010715,11,1,4,3,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,0,0,0
1010715,11,2,4,3,The Herta,Tribbie,Anaxa,Fu Xuan,0,0,0,0
1010715,10,1,6,3,Himeko,Tribbie,Anaxa,Fu Xuan,6,0,0,0
1010715,10,2,6,3,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,0,0,0
1000006,12,1,12,2,The Herta,Evernight,Jade,Fu Xuan,0,0,0,1
1000006,12,2,12,2,Kafka,Hysilens,Black Swan,Dan Heng • Permansor Terrae,1,0,0,0
1000006,11,1,5,3,Kafka,Hysilens,Black Swan,Dan Heng • Permansor Terrae,1,0,0,0
1000006,11,2,5,3,The Herta,Evernight,Jade,Luocha,0,0,0,0
1000006,10,1,6,3,The Herta,Evernight,Jade,Fu Xuan,0,0,0,1
1000006,10,2,6,3,Kafka,Hysilens,Black Swan,Dan Heng • Permansor Terrae,1,0,0,0
1000007,12,1,4,3,Saber,Sparkle,Ice Trailblazer,Silver Wolf,6,3,6,6
1000007,12,2,4,3,Firefly,Fugue,Lingsha,Ruan Mei,6,0,0,1
1000007,11,1,1,3,Firefly,Fugue,Lingsha,Ruan Mei,6,0,0,1
1000007,11,2,1,3,Saber,Sparkle,Ice Trailblazer,Silver Wolf,6,3,6,6
1000007,10,1,0,3,Firefly,Fugue,Lingsha,Ruan Mei,6,0,0,1
1000007,10,2,0,3,Saber,Sparkle,Ice Trailblazer,Silver Wolf,6,3,6,6
1000008,12,1,3,3,Castorice,Hyacine,Tribbie,Evernight,0,0,1,0
1000008,12,2,3,3,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,1,2,1,0
1000008,11,1,1,3,Castorice,Hyacine,Tribbie,Evernight,0,0,1,0
1000008,11,2,1,3,Firefly,Fugue,Ruan Mei,Lingsha,6,1,1,1
1000008,10,1,0,3,Firefly,Fugue,Ruan Mei,Lingsha,6,1,1,1
1000008,10,2,0,3,Castorice,Hyacine,Tribbie,Evernight,0,0,1,0
1000009,12,1,10,3,The Herta,Tribbie,Fu Xuan,Jade,2,1,1,1
1000009,12,2,10,3,Anaxa,Aventurine,Ruan Mei,Ice Trailblazer,0,1,1,6
1000009,11,1,4,3,Topaz & Numby,Yunli,Aventurine,Robin,3,1,1,0
1000009,11,2,4,3,Tribbie,The Herta,Jade,Fu Xuan,1,2,1,1
1000009,10,1,0,3,Tribbie,The Herta,Jade,Fu Xuan,1,2,1,1
1000009,10,2,0,3,Topaz & Numby,Yunli,Aventurine,Robin,3,1,1,0
1000010,12,1,10,3,Kafka,Cipher,Ruan Mei,Bailu,6,0,2,3
1000010,12,2,10,3,Hysilens,Ice Trailblazer,Cyrene,Dan Heng • Permansor Terrae,0,6,0,0
1000010,11,1,4,3,Acheron,Kafka,Hysilens,Dan Heng • Permansor Terrae,2,6,0,0
1000010,11,2,4,3,Rappa,Fugue,Ruan Mei,Gallagher,0,1,1,6
1000010,10,1,8,3,Himeko,Jade,Robin,Gallagher,3,0,0,6
1000010,10,2,8,3,Kafka,Black Swan,Hysilens,Dan Heng • Permansor Terrae,6,0,0,0
1000011,12,1,3,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0
1000011,12,2,3,3,Phainon,Sunday,Cerydra,Robin,2,0,0,0
1000011,11,1,0,3,Phainon,Sunday,Cerydra,Robin,2,0,0,0
1000011,11,2,0,3,Castorice,Evernight,Tribbie,Lingsha,0,0,0,0
1000011,10,1,1,3,Castorice,Evernight,Tribbie,Lingsha,0,0,0,0
1000011,10,2,1,3,Saber,Sunday,Dan Heng • Permansor Terrae,Robin,0,0,0,0
1000012,12,1,4,3,Castorice,Cyrene,Evernight,Hyacine,0,0,0,0
1000012,12,2,4,3,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,0,2,0
1000012,11,1,2,3,Huohuo,Robin,Sunday,Aglaea,0,0,0,0
1000012,11,2,2,3,Hyacine,Tribbie,Jade,The Herta,0,0,0,0
1000012,10,1,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000012,10,2,1,3,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,0,0,2,0
1000013,12,1,1,3,Acheron,Tribbie,Aventurine,Cipher,2,1,2,0
1000013,12,2,1,3,Castorice,Cyrene,Hyacine,Evernight,2,0,1,1
1000013,11,1,0,3,Castorice,Ice Trailblazer,Hyacine,Evernight,2,6,0,1
1000013,11,2,0,3,The Herta,Tribbie,Dan Heng • Permansor Terrae,Jade,2,1,0,0
1000013,10,1,0,3,Castorice,Ice Trailblazer,Hyacine,Evernight,2,6,0,1
1000013,10,2,0,3,Feixiao,Robin,Aventurine,Cipher,2,2,2,0
1000014,12,1,4,3,Castorice,Tribbie,Evernight,Hyacine,1,0,0,0
1000014,12,2,4,3,Anaxa,Sunday,Robin,Dan Heng • Permansor Terrae,0,0,0,0
1000014,11,1,3,3,Anaxa,Sunday,Robin,Dan Heng • Permansor Terrae,0,0,0,0
1000014,11,2,3,3,Castorice,Tribbie,Evernight,Hyacine,1,0,0,0
1000014,10,1,0,3,Castorice,Tribbie,Evernight,Hyacine,1,0,0,0
1000014,10,2,0,3,Anaxa,Sunday,Robin,Dan Heng • Permansor Terrae,0,0,0,0
1000015,12,1,6,3,The Herta,Herta,Tribbie,Dan Heng • Permansor Terrae,0,6,1,0
1000015,12,2,6,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0
1000015,11,1,4,3,Castorice,Evernight,Ruan Mei,Hyacine,0,0,0,0
1000015,11,2,4,3,The Herta,Herta,Robin,Dan Heng • Permansor Terrae,0,6,1,0
1000015,10,1,1,3,Castorice,Evernight,Ruan Mei,Hyacine,0,0,0,0
1000015,10,2,1,3,Feixiao,Robin,Imaginary March 7th,Dan Heng • Permansor Terrae,0,1,6,0
1000016,12,1,5,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,1,6,1
1000016,12,2,5,3,Kafka,Dan Heng • Permansor Terrae,Hysilens,Black Swan,0,0,0,1
1000016,11,1,1,3,Kafka,Dan Heng • Permansor Terrae,Hysilens,Black Swan,0,0,0,1
1000016,11,2,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,1,6,1
1000016,10,1,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,1,6,1
1000016,10,2,1,3,Kafka,Dan Heng • Permansor Terrae,Hysilens,Black Swan,0,0,0,1
1000017,12,1,8,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000017,12,2,8,3,Saber,Robin,Sunday,Dan Heng • Permansor Terrae,1,0,1,0
1000017,11,1,1,3,Saber,Robin,Sunday,Dan Heng • Permansor Terrae,1,0,1,0
1000017,11,2,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000017,10,1,0,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000017,10,2,0,3,Saber,Robin,Sunday,Dan Heng • Permansor Terrae,1,0,1,0
1010717,12,1,8,3,Aglaea,Sunday,Tribbie,Aventurine,0,1,2,0
1010717,12,2,8,3,Phainon,Cyrene,Ice Trailblazer,Dan Heng • Permansor Terrae,2,1,6,0
1010717,11,1,5,3,Aglaea,Sunday,Tribbie,Aventurine,0,1,2,0
1010717,11,2,5,3,Phainon,Cyrene,Ice Trailblazer,Dan Heng • Permansor Terrae,2,1,6,0
1010717,10,1,1,3,Aglaea,Sunday,Tribbie,Ruan Mei,0,1,2,0
1010717,10,2,1,3,Phainon,Cyrene,Robin,Dan Heng • Permansor Terrae,2,1,0,0
1000019,12,1,3,3,Cyrene,Castorice,Hyacine,Evernight,0,2,0,0
1000019,12,2,3,3,Phainon,Dan Heng • Permansor Terrae,Bronya,Sunday,0,0,4,1
1000019,11,1,1,3,Aglaea,Dan Heng • Permansor Terrae,Robin,Sunday,0,0,0,1
1000019,11,2,1,3,Castorice,Evernight,Hyacine,Ruan Mei,2,0,0,1
1000019,10,1,1,3,Castorice,Evernight,Hyacine,Ruan Mei,2,0,0,1
1000019,10,2,1,3,Phainon,Sunday,Bronya,Sparkle,0,1,4,0
1000020,12,1,8,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0
1000020,12,2,8,3,Phainon,Bronya,Cerydra,Dan Heng • Permansor Terrae,0,2,0,0
1000020,11,1,6,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0
1000020,11,2,6,3,The Herta,Tribbie,Aventurine,Jade,0,0,1,0
1000020,10,1,2,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0
1000020,10,2,2,3,Phainon,Bronya,Cerydra,Dan Heng • Permansor Terrae,0,2,0,0
1000022,12,1,10,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,1,6,6
1000022,12,2,10,3,Hysilens,Kafka,Ruan Mei,Dan Heng • Permansor Terrae,0,6,0,0
1000022,11,1,2,3,Hysilens,Kafka,Ruan Mei,Dan Heng • Permansor Terrae,0,6,0,0
1000022,11,2,2,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,1,6,6
1000022,10,1,1,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,1,6,6
1000022,10,2,1,3,Saber,Silver Wolf,Sunday,Dan Heng • Permansor Terrae,6,0,0,0
1000023,12,1,3,3,Castorice,Evernight,Hyacine,Tribbie,0,0,0,0
1000023,12,2,3,3,Sunday,Phainon,Dan Heng • Permansor Terrae,Cerydra,0,2,0,0
1000023,11,1,1,3,Sunday,Phainon,Cerydra,Dan Heng • Permansor Terrae,0,2,0,0
1000023,11,2,1,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0
1000023,10,1,1,3,Fugue,Ruan Mei,Imaginary Trailblazer,Firefly,0,0,6,0
1000023,10,2,1,3,Sunday,Phainon,Cerydra,Dan Heng • Permansor Terrae,0,2,0,0
1000024,12,1,5,3,The Herta,Anaxa,Tribbie,Lingsha,0,0,0,0
1000024,12,2,5,3,Archer,Sparkle,Silver Wolf,Dan Heng • Permansor Terrae,1,1,0,1
1000024,11,1,1,3,Archer,Sparkle,Silver Wolf,Dan Heng • Permansor Terrae,1,1,0,1
1000024,11,2,1,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0,0,6
1000024,10,1,0,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0,0,6
1000024,10,2,0,3,Archer,Sparkle,Silver Wolf,Dan Heng • Permansor Terrae,1,1,0,1
1000025,12,1,7,3,Archer,Sparkle,Tribbie,Aventurine,1,0,1,0
1000025,12,2,7,3,Boothill,Fugue,Dan Heng • Permansor Terrae,Ruan Mei,1,1,0,1
1000025,11,1,3,3,Robin,Yunli,Aventurine,Tribbie,1,0,0,1
1000025,11,2,3,3,Fugue,Ruan Mei,Rappa,Imaginary Trailblazer,1,1,0,6
1000025,10,1,0,3,Fugue,Ruan Mei,Rappa,Imaginary Trailblazer,1,1,0,6
1000025,10,2,0,3,Robin,Yunli,Aventurine,Tribbie,1,0,0,1
1000026,12,1,0,3,Aglaea,Dan Heng • Permansor Terrae,Cyrene,Tribbie,6,6,2,1
1000026,12,2,0,3,Evernight,Hyacine,Ruan Mei,Ice Trailblazer,2,6,6,6
1000026,11,1,0,3,Aglaea,Dan Heng • Permansor Terrae,Robin,Sunday,6,6,1,1
1000026,11,2,0,3,Hyacine,Evernight,Ice Trailblazer,Tribbie,6,2,6,1
1000026,10,1,0,3,Aglaea,Dan Heng • Permansor Terrae,Robin,Sunday,6,6,1,1
1000026,10,2,0,3,Hyacine,Evernight,Ice Trailblazer,Tribbie,6,2,6,1
1000027,12,1,10,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0
1000027,12,2,10,3,Acheron,Black Swan,Sunday,Dan Heng • Permansor Terrae,2,2,0,0
1000027,11,1,5,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0
1000027,11,2,5,3,Rappa,Fugue,Ruan Mei,Huohuo,0,0,0,1
1000027,10,1,1,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0
1000027,10,2,1,3,Saber,Sunday,Robin,Huohuo,0,0,0,1
1000028,12,1,7,3,Cyrene,Castorice,Evernight,Hyacine,2,0,0,1
1000028,12,2,7,3,Phainon,Cerydra,Bronya,Dan Heng • Permansor Terrae,0,0,3,0
1000028,11,1,1,3,Phainon,Cerydra,Bronya,Dan Heng • Permansor Terrae,0,0,3,0
1000028,11,2,1,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,1,6
1000028,10,1,1,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,1,6
1000028,10,2,1,3,Phainon,Cerydra,Bronya,Dan Heng • Permansor Terrae,0,0,3,0
1000029,12,1,6,3,The Herta,Herta,Tribbie,Hyacine,0,6,0,0
1000029,12,2,6,3,Anaxa,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,0,0,1
1000029,11,1,4,3,Anaxa,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,0,0,1
1000029,11,2,4,3,The Herta,Herta,Tribbie,Hyacine,0,6,0,0
1000029,10,1,1,3,Sunday,Mydei,Tribbie,Hyacine,0,0,0,0
1000029,10,2,1,3,The Herta,Anaxa,Robin,Dan Heng • Permansor Terrae,0,0,0,1
1000030,12,1,4,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000030,12,2,4,3,Archer,Sparkle,Cerydra,Dan Heng • Permansor Terrae,3,6,1,0
1000030,11,1,0,3,Archer,Sparkle,Cerydra,Dan Heng • Permansor Terrae,3,6,1,0
1000030,11,2,0,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000030,10,1,0,3,Archer,Sparkle,Cerydra,Dan Heng • Permansor Terrae,3,6,1,0
1000030,10,2,0,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000031,12,1,2,3,Hyacine,Tribbie,Evernight,Castorice,1,1,1,0
1000031,12,2,2,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,5
1000031,11,1,0,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,5
1000031,11,2,0,3,Hyacine,Tribbie,Evernight,Castorice,1,1,1,0
1000031,10,1,0,3,Hyacine,Tribbie,Evernight,Castorice,1,1,1,0
1000031,10,2,0,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,5
1000033,12,1,9,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0
1000033,12,2,9,3,Feixiao,Dan Heng • Permansor Terrae,Robin,Topaz & Numby,0,0,0,0
1000033,11,1,3,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0
1000033,11,2,3,3,Firefly,Fugue,Lingsha,Ruan Mei,1,0,0,1
1000033,10,1,1,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,0
1000033,10,2,1,3,Saber,Robin,Ice Trailblazer,Dan Heng • Permansor Terrae,0,0,6,0
1010718,12,1,9,3,The Herta,Tribbie,Jade,Lingsha,0,0,0,0
1010718,12,2,9,3,Castorice,Cyrene,Evernight,Hyacine,0,2,0,1
1010718,11,1,4,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,1
1010718,11,2,4,3,The Herta,Jade,Robin,Lingsha,0,0,0,0
1010718,10,1,5,3,The Herta,Jade,Robin,Lingsha,0,0,0,0
1010718,10,2,5,3,Castorice,Tribbie,Evernight,Hyacine,0,0,0,1
1000034,12,1,7,3,Castorice,Ice Trailblazer,Cipher,Hyacine,0,6,0,0
1000034,12,2,7,3,Hysilens,Kafka,Ruan Mei,Dan Heng • Permansor Terrae,0,0,0,0
1000034,11,1,3,3,Hysilens,Kafka,Ruan Mei,Hyacine,0,0,0,0
1000034,11,2,3,3,The Herta,Ice Trailblazer,Serval,Gallagher,3,6,6,6
1000034,10,1,1,3,Firefly,Fugue,Gallagher,Ruan Mei,2,0,6,0
1000034,10,2,1,3,Castorice,Ice Trailblazer,Cipher,Hyacine,0,6,0,0
1010719,12,1,14,2,Castorice,Ice Trailblazer,Hyacine,Cyrene,0,6,0,0
1010719,12,2,14,2,Saber,Bronya,Robin,Dan Heng • Permansor Terrae,0,3,0,0
1010719,11,1,5,3,Castorice,Ice Trailblazer,Hyacine,Cyrene,0,6,0,0
1010719,11,2,5,3,Acheron,Tribbie,Silver Wolf,Gallagher,0,0,1,6
1010719,10,1,3,3,Acheron,Tribbie,Silver Wolf,Gallagher,0,0,1,6
1010719,10,2,3,3,Castorice,Ice Trailblazer,Hyacine,Cyrene,0,6,0,0
1000035,12,1,7,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000035,12,2,7,3,Anaxa,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0
1000035,11,1,2,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000035,11,2,2,3,Anaxa,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0
1000035,10,1,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0
1000035,10,2,1,3,Anaxa,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0
1000036,12,1,10,3,Castorice,Tribbie,Silver Wolf,Hyacine,1,1,0,0
1000036,12,2,10,3,Firefly,Ruan Mei,Imaginary Trailblazer,Dan Heng • Permansor Terrae,2,0,6,0
1000036,11,1,3,3,Castorice,Tribbie,Silver Wolf,Hyacine,1,1,0,0
1000036,11,2,3,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,2,6,0,1
1000036,10,1,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,1,1,6,0
1000036,10,2,1,3,Black Swan,Kafka,Robin,Dan Heng • Permansor Terrae,1,0,0,0
1000037,12,1,7,3,Castorice,Evernight,Ice Trailblazer,Hyacine,1,0,6,0
1000037,12,2,7,3,Phainon,Bronya,Dan Heng • Permansor Terrae,Robin,0,4,0,0
1000037,11,1,3,3,Phainon,Bronya,Dan Heng • Permansor Terrae,Robin,0,4,0,0
1000037,11,2,3,3,Castorice,Evernight,Ice Trailblazer,Hyacine,1,0,6,0
1000037,10,1,1,3,Castorice,Evernight,Ice Trailblazer,Hyacine,1,0,6,0
1000037,10,2,1,3,Phainon,Bronya,Dan Heng • Permansor Terrae,Robin,0,4,0,0
1000038,12,1,12,2,The Herta,Hyacine,Sunday,Ice Trailblazer,1,1,0,6
1000038,12,2,12,2,Boothill,Dan Heng • Permansor Terrae,Fugue,Ruan Mei,0,0,0,1
1000038,11,1,7,3,Mydei,Hyacine,Sunday,Ruan Mei,1,0,0,0
1000038,11,2,7,3,The Herta,Herta,Bronya,Dan Heng • Permansor Terrae,1,5,1,0
1000038,10,1,4,3,Mydei,Hyacine,Sunday,Ruan Mei,1,0,0,0
1000038,10,2,4,3,The Herta,Herta,Bronya,Dan Heng • Permansor Terrae,1,5,1,0
1000039,12,1,2,3,Tribbie,Castorice,Evernight,Hyacine,1,0,0,0
1000039,12,2,2,3,Phainon,Sunday,Dan Heng • Permansor Terrae,Bronya,2,1,0,3
1000039,11,1,1,3,Phainon,Sunday,Dan Heng • Permansor Terrae,Bronya,2,1,0,3
1000039,11,2,1,3,Tribbie,Castorice,Evernight,Gallagher,1,0,0,6
1000039,10,1,0,3,Tribbie,Castorice,Evernight,Ice Trailblazer,1,0,0,6
1000039,10,2,0,3,Phainon,Sunday,Dan Heng • Permansor Terrae,Bronya,2,1,0,3
1000040,12,1,9,3,Hyacine,Castorice,Ice Trailblazer,Evernight,1,0,6,0
1000040,12,2,9,3,Luocha,Hysilens,Kafka,Black Swan,0,0,0,0
1000040,11,1,6,3,Luocha,Hysilens,Kafka,Black Swan,0,0,0,0
1000040,11,2,6,3,Ice Trailblazer,The Herta,Herta,Lingsha,6,0,6,0
1000040,10,1,1,3,Hyacine,Castorice,Ice Trailblazer,Evernight,1,0,6,0
1000040,10,2,1,3,Luocha,Hysilens,Kafka,Black Swan,0,0,0,0
1000041,12,1,2,3,Evernight,Castorice,Cyrene,Hyacine,0,0,0,0
1000041,12,2,2,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,2,0,0,0
1000041,11,1,1,3,Phainon,Dan Heng • Permansor Terrae,Cerydra,Sunday,0,0,0,0
1000041,11,2,1,3,Evernight,Ice Trailblazer,Hyacine,Tribbie,0,6,0,0
1000041,10,1,0,3,Archer,Ice Trailblazer,Sparkle,Tribbie,0,6,0,0
1000041,10,2,0,3,Phainon,Dan Heng • Permansor Terrae,Cerydra,Sunday,0,0,0,0
1000042,12,1,10,3,Huohuo,Evernight,Cipher,Castorice,0,0,0,2
1000042,12,2,10,3,Lingsha,Ruan Mei,Imaginary Trailblazer,Firefly,0,1,6,1
1000042,11,1,3,3,Fu Xuan,Evernight,Cipher,Castorice,1,0,0,2
1000042,11,2,3,3,Lingsha,Ruan Mei,Fugue,Firefly,0,1,0,1
1000042,10,1,1,3,Lingsha,Ruan Mei,Fugue,Firefly,0,1,0,1
1000042,10,2,1,3,Fu Xuan,Evernight,Cipher,Castorice,1,0,0,2
1010721,12,1,6,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,1,6,1,0
1010721,12,2,6,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,0,0,0,0
1010721,11,1,1,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,0,0,0,0
1010721,11,2,1,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,1,6,1,0
1010721,10,1,1,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,1,6,1,0
1010721,10,2,1,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,0,0,0,0
1000043,12,1,14,2,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,0,6
1000043,12,2,14,2,Clara,Robin,Imaginary March 7th,Dan Heng • Permansor Terrae,0,1,6,0
1000043,11,1,5,3,Feixiao,Robin,Imaginary March 7th,Dan Heng • Permansor Terrae,0,1,6,0
1000043,11,2,5,3,Jingliu,Ice Trailblazer,Sunday,Lingsha,0,6,0,0
1000043,10,1,2,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,0,6
1000043,10,2,2,3,Feixiao,Robin,Imaginary March 7th,Dan Heng • Permansor Terrae,0,1,6,0
1000044,12,1,9,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,0,6,6
1000044,12,2,9,3,Hysilens,Kafka,Dan Heng • Permansor Terrae,Black Swan,0,0,0,0
1000044,11,1,3,3,Hysilens,Kafka,Dan Heng • Permansor Terrae,Black Swan,0,0,0,0
1000044,11,2,3,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,0,6,6
1000044,10,1,2,3,Hysilens,Kafka,Dan Heng • Permansor Terrae,Black Swan,0,0,0,0
1000044,10,2,2,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,0,6,6
1000045,12,1,7,3,Evernight,Castorice,Tribbie,Hyacine,0,2,0,0
1000045,12,2,7,3,Fugue,Firefly,Ruan Mei,Lingsha,0,2,1,0
