uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4
2122b1fc744211f09d198878734f76cf,12,2,24,1,Phainon,Firefly,Luocha,Sunday,0,1.0,1.0,0.0
2122b1fc744211f09d198878734f76cf,11,1,10,3,Feixiao,Phainon,Luocha,Black Swan,3,0.0,1.0,0.0
2122b1fc744211f09d198878734f76cf,11,2,10,3,Acheron,Ruan Mei,Aventurine,Cipher,2,0.0,0.0,1.0
2122b1fc744211f09d198878734f76cf,10,1,3,3,Phainon,Acheron,Aventurine,Silver Wolf,0,2.0,0.0,3.0
2122b1fc744211f09d198878734f76cf,10,2,3,3,Feixiao,Ruan Mei,Luocha,Cipher,3,0.0,1.0,1.0
20e0ffea744211f09e8d8878734f76cf,12,1,8,3,Firefly,Lingsha,Fugue,Ruan Mei,2,0.0,0.0,1.0
20e0ffea744211f09e8d8878734f76cf,12,2,8,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6.0,1.0,1.0
20e0ffea744211f09e8d8878734f76cf,11,1,3,3,Firefly,Lingsha,Fugue,Ruan Mei,2,0.0,0.0,1.0
20e0ffea744211f09e8d8878734f76cf,11,2,3,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6.0,1.0,1.0
20e0ffea744211f09e8d8878734f76cf,10,1,1,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,2,6.0,1.0,1.0
20e0ffea744211f09e8d8878734f76cf,10,2,1,3,Firefly,Lingsha,Fugue,Ruan Mei,2,0.0,0.0,1.0
20e10101744211f087388878734f76cf,12,1,6,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
20e10101744211f087388878734f76cf,12,2,6,3,Saber,Sunday,Silver Wolf,Fu Xuan,0,1.0,0.0,0.0
20e10101744211f087388878734f76cf,11,1,2,3,Saber,Sunday,Robin,Fu Xuan,0,1.0,0.0,0.0
20e10101744211f087388878734f76cf,11,2,2,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
20e10101744211f087388878734f76cf,10,1,0,3,Jing Yuan,Sunday,Robin,Silver Wolf,0,1.0,0.0,0.0
20e10101744211f087388878734f76cf,10,2,0,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
2122b287744211f09e8a8878734f76cf,12,1,16,2,Acheron,Cipher,Silver Wolf,Fu Xuan,0,0.0,1.0,0.0
2122b287744211f09e8a8878734f76cf,12,2,16,2,Firefly,Ruan Mei,Fugue,Lingsha,0,0.0,0.0,0.0
2122b287744211f09e8a8878734f76cf,11,1,6,3,Saber,Bronya,Sparkle,Huohuo,0,3.0,0.0,0.0
2122b287744211f09e8a8878734f76cf,11,2,6,3,Acheron,Cipher,Silver Wolf,Fu Xuan,0,0.0,1.0,0.0
2122b287744211f09e8a8878734f76cf,10,1,1,3,Acheron,Cipher,Silver Wolf,Fu Xuan,0,0.0,1.0,0.0
2122b287744211f09e8a8878734f76cf,10,2,1,3,Rappa,Lingsha,Ruan Mei,Fugue,0,0.0,0.0,0.0
20e10201744211f08e418878734f76cf,12,1,4,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0.0,6.0,1.0
20e10201744211f08e418878734f76cf,12,2,4,3,Phainon,Bronya,Sunday,Robin,0,3.0,1.0,0.0
20e10201744211f08e418878734f76cf,11,1,1,3,Phainon,Bronya,Sunday,Robin,0,3.0,1.0,0.0
20e10201744211f08e418878734f76cf,11,2,1,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0.0,6.0,1.0
20e10201744211f08e418878734f76cf,10,1,1,3,Phainon,Bronya,Sunday,Robin,0,3.0,1.0,0.0
20e10201744211f08e418878734f76cf,10,2,1,3,Castorice,Hyacine,Ice Trailblazer,Ruan Mei,2,0.0,6.0,1.0
20e1030d744211f095988878734f76cf,12,1,8,3,Feixiao,Robin,Aventurine,Topaz & Numby,0,1.0,1.0,0.0
20e1030d744211f095988878734f76cf,12,2,8,3,Phainon,Bronya,Sparkle,Huohuo,0,2.0,0.0,0.0
20e1030d744211f095988878734f76cf,11,1,5,3,Feixiao,Robin,Aventurine,Topaz & Numby,0,1.0,1.0,0.0
20e1030d744211f095988878734f76cf,11,2,5,3,Luocha,Castorice,Tribbie,Ice Trailblazer,0,0.0,0.0,6.0
20e1030d744211f095988878734f76cf,10,1,2,3,Acheron,Silver Wolf,Sparkle,Fu Xuan,0,0.0,0.0,0.0
20e1030d744211f095988878734f76cf,10,2,2,3,The Herta,Robin,Aventurine,Jade,0,1.0,1.0,0.0
20e10413744211f080ad8878734f76cf,12,1,7,3,Saber,Silver Wolf,Sunday,Gallagher,6,0.0,0.0,6.0
20e10413744211f080ad8878734f76cf,12,2,7,3,Acheron,Kafka,Pela,Luocha,6,6.0,6.0,1.0
20e10413744211f080ad8878734f76cf,11,1,2,3,Saber,Silver Wolf,Sunday,Gallagher,6,0.0,0.0,6.0
20e10413744211f080ad8878734f76cf,11,2,2,3,Acheron,Kafka,Pela,Luocha,6,6.0,6.0,1.0
20e10413744211f080ad8878734f76cf,10,1,1,3,Saber,Silver Wolf,Sunday,Gallagher,6,0.0,0.0,6.0
20e10413744211f080ad8878734f76cf,10,2,1,3,Acheron,Kafka,Pela,Luocha,6,6.0,6.0,1.0
20e10500744211f086a18878734f76cf,12,1,6,3,Sunday,Mydei,Tribbie,Luocha,0,0.0,0.0,0.0
20e10500744211f086a18878734f76cf,12,2,6,3,Bronya,Sparkle,Phainon,Robin,2,0.0,2.0,0.0
20e10500744211f086a18878734f76cf,11,1,4,3,Bronya,Sparkle,Phainon,Sunday,2,0.0,2.0,0.0
20e10500744211f086a18878734f76cf,11,2,4,3,Ice Trailblazer,Castorice,Tribbie,Luocha,6,0.0,0.0,0.0
20e10500744211f086a18878734f76cf,10,1,1,3,Bronya,Sparkle,Phainon,Robin,2,0.0,2.0,0.0
20e10500744211f086a18878734f76cf,10,2,1,3,Sunday,Mydei,Luocha,Tribbie,0,0.0,0.0,0.0
20e1059d744211f0b8868878734f76cf,12,1,1,3,Anaxa,Tribbie,Ice Trailblazer,Bronya,0,0.0,6.0,2.0
20e1059d744211f0b8868878734f76cf,12,2,1,3,Archer,Sparkle,Silver Wolf,Gallagher,0,1.0,0.0,6.0
20e1059d744211f0b8868878734f76cf,11,1,2,3,Archer,Sparkle,Silver Wolf,Gallagher,0,1.0,0.0,6.0
20e1059d744211f0b8868878734f76cf,11,2,2,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0.0,0.0,6.0
20e1059d744211f0b8868878734f76cf,10,1,0,3,Archer,Sparkle,Silver Wolf,Gallagher,0,1.0,0.0,6.0
20e1059d744211f0b8868878734f76cf,10,2,0,3,Rappa,Fugue,Ruan Mei,Lingsha,0,0.0,0.0,0.0
20e10688744211f0a6388878734f76cf,12,1,2,3,Archer,Sparkle,Robin,Tribbie,1,0.0,1.0,1.0
20e10688744211f0a6388878734f76cf,12,2,2,3,Boothill,Ruan Mei,Fugue,Sunday,1,1.0,1.0,1.0
20e10688744211f0a6388878734f76cf,11,1,2,3,Robin,Yunli,Aventurine,Tribbie,1,0.0,0.0,1.0
20e10688744211f0a6388878734f76cf,11,2,2,3,Archer,Sparkle,Silver Wolf,Ice Trailblazer,1,0.0,0.0,6.0
20e10688744211f0a6388878734f76cf,10,1,1,3,Robin,Yunli,Aventurine,Tribbie,1,0.0,0.0,1.0
20e10688744211f0a6388878734f76cf,10,2,1,3,Fugue,Ruan Mei,Rappa,Imaginary Trailblazer,1,1.0,0.0,6.0
20e107b4744211f083998878734f76cf,12,1,0,3,Aglaea,Ruan Mei,Robin,Ice Trailblazer,6,1.0,1.0,6.0
20e107b4744211f083998878734f76cf,12,2,0,3,Hyacine,Jingliu,Sunday,Tribbie,6,1.0,1.0,1.0
20e107b4744211f083998878734f76cf,11,1,0,3,Lingsha,Fugue,Ruan Mei,Firefly,1,2.0,1.0,2.0
20e107b4744211f083998878734f76cf,11,2,0,3,Hyacine,Aglaea,Tribbie,Sunday,6,6.0,1.0,1.0
20e107b4744211f083998878734f76cf,10,1,0,3,Lingsha,Fugue,Ruan Mei,Firefly,1,2.0,1.0,2.0
20e107b4744211f083998878734f76cf,10,2,0,3,Hyacine,Blade,Tribbie,Sunday,6,6.0,1.0,1.0
2122b53e744211f09cda8878734f76cf,12,1,20,2,Rappa,Fugue,Ruan Mei,Huohuo,0,0.0,0.0,1.0
2122b53e744211f09cda8878734f76cf,12,2,20,2,Acheron,Black Swan,Sparkle,Fu Xuan,2,2.0,0.0,0.0
2122b53e744211f09cda8878734f76cf,11,1,7,3,Firefly,Fugue,Ruan Mei,Huohuo,0,0.0,0.0,1.0
2122b53e744211f09cda8878734f76cf,11,2,7,3,Castorice,Ice Trailblazer,Tribbie,Luocha,0,6.0,0.0,0.0
2122b53e744211f09cda8878734f76cf,10,1,5,3,Acheron,Black Swan,Sparkle,Fu Xuan,2,2.0,0.0,0.0
2122b53e744211f09cda8878734f76cf,10,2,5,3,Firefly,Fugue,Ruan Mei,Huohuo,0,0.0,0.0,1.0
2122b5cb744211f0a9988878734f76cf,12,1,17,2,Kafka,Sampo,Robin,Huohuo,0,6.0,0.0,0.0
2122b5cb744211f0a9988878734f76cf,12,2,17,2,Castorice,Hyacine,Ruan Mei,Ice Trailblazer,0,1.0,1.0,6.0
2122b5cb744211f0a9988878734f76cf,11,1,5,3,The Herta,Anaxa,Robin,Huohuo,0,0.0,0.0,0.0
2122b5cb744211f0a9988878734f76cf,11,2,5,3,Castorice,Hyacine,Ruan Mei,Ice Trailblazer,0,1.0,1.0,6.0
2122b5cb744211f0a9988878734f76cf,10,1,0,3,Castorice,Hyacine,Ruan Mei,Ice Trailblazer,0,1.0,1.0,6.0
2122b5cb744211f0a9988878734f76cf,10,2,0,3,The Herta,Anaxa,Robin,Huohuo,0,0.0,0.0,0.0
2122b648744211f09be38878734f76cf,12,1,15,2,Firefly,Fugue,Ruan Mei,Gallagher,0,0.0,0.0,2.0
2122b648744211f09be38878734f76cf,12,2,15,2,Sunday,Mydei,Tribbie,Hyacine,0,0.0,0.0,0.0
2122b648744211f09be38878734f76cf,11,1,3,3,Sunday,Mydei,Ruan Mei,Hyacine,0,0.0,0.0,0.0
2122b648744211f09be38878734f76cf,11,2,3,3,The Herta,Herta,Tribbie,Gallagher,0,6.0,0.0,2.0
2122b648744211f09be38878734f76cf,10,1,1,3,Sunday,Mydei,Tribbie,Gallagher,0,0.0,0.0,2.0
2122b648744211f09be38878734f76cf,10,2,1,3,The Herta,Herta,Robin,Hyacine,0,6.0,0.0,0.0
20e108b1744211f09afe8878734f76cf,12,1,4,3,Archer,Sparkle,Silver Wolf,Huohuo,3,6.0,0.0,1.0
20e108b1744211f09afe8878734f76cf,12,2,4,3,Firefly,Ruan Mei,Fugue,Lingsha,2,1.0,0.0,1.0
20e108b1744211f09afe8878734f76cf,11,1,1,3,Firefly,Ruan Mei,Fugue,Huohuo,2,1.0,0.0,1.0
20e108b1744211f09afe8878734f76cf,11,2,1,3,Archer,Sparkle,Silver Wolf,Hyacine,3,6.0,0.0,0.0
20e108b1744211f09afe8878734f76cf,10,1,0,3,Archer,Sparkle,Silver Wolf,Huohuo,3,6.0,0.0,1.0
20e108b1744211f09afe8878734f76cf,10,2,0,3,Rappa,Ruan Mei,Fugue,Lingsha,0,1.0,0.0,1.0
20e109a1744211f0bc578878734f76cf,12,1,2,3,Feixiao,Bronya,Aventurine,Robin,2,4.0,2.0,2.0
20e109a1744211f0bc578878734f76cf,12,2,2,3,Phainon,Sunday,Tribbie,Ice Trailblazer,2,1.0,1.0,6.0
20e109a1744211f0bc578878734f76cf,11,1,1,3,Black Swan,Kafka,Robin,Huohuo,2,2.0,2.0,1.0
20e109a1744211f0bc578878734f76cf,11,2,1,3,Hyacine,Sunday,Tribbie,Castorice,1,1.0,1.0,0.0
20e109a1744211f0bc578878734f76cf,10,1,0,3,Phainon,Sunday,Bronya,Ice Trailblazer,2,1.0,4.0,6.0
20e109a1744211f0bc578878734f76cf,10,2,0,3,Huohuo,Tribbie,Jade,The Herta,1,1.0,0.0,0.0
2122b74c744211f0b0f08878734f76cf,12,1,14,2,Feixiao,Cipher,Tribbie,Hyacine,0,0.0,0.0,0.0
2122b74c744211f0b0f08878734f76cf,12,2,14,2,Firefly,Fugue,Ruan Mei,Lingsha,0,0.0,1.0,0.0
2122b74c744211f0b0f08878734f76cf,11,1,5,3,Firefly,Fugue,Ruan Mei,Lingsha,0,0.0,1.0,0.0
2122b74c744211f0b0f08878734f76cf,11,2,5,3,Castorice,Cipher,Tribbie,Hyacine,0,0.0,0.0,0.0
2122b74c744211f0b0f08878734f76cf,10,1,1,3,Castorice,Cipher,Tribbie,Hyacine,0,0.0,0.0,0.0
2122b74c744211f0b0f08878734f76cf,10,2,1,3,Firefly,Fugue,Ruan Mei,Lingsha,0,0.0,1.0,0.0
20e10a89744211f0a52d8878734f76cf,12,1,8,3,Black Swan,Kafka,Ruan Mei,Gallagher,0,0.0,0.0,6.0
20e10a89744211f0a52d8878734f76cf,12,2,8,3,The Herta,Ice Trailblazer,Serval,Hyacine,3,6.0,6.0,0.0
20e10a89744211f0a52d8878734f76cf,11,1,2,3,Castorice,Ruan Mei,Cipher,Hyacine,0,0.0,0.0,0.0
20e10a89744211f0a52d8878734f76cf,11,2,2,3,The Herta,Ice Trailblazer,Serval,Gallagher,3,6.0,6.0,6.0
20e10a89744211f0a52d8878734f76cf,10,1,0,3,Firefly,Ruan Mei,Fugue,Gallagher,2,0.0,0.0,6.0
20e10a89744211f0a52d8878734f76cf,10,2,0,3,The Herta,Ice Trailblazer,Serval,Hyacine,3,6.0,6.0,0.0
2162f227744211f0bc7c8878734f76cf,12,1,12,2,Aglaea,Robin,Sunday,Gallagher,0,0.0,0.0,6.0
2162f227744211f0bc7c8878734f76cf,12,2,12,2,Saber,Tribbie,Ice Trailblazer,Lingsha,0,0.0,6.0,0.0
2162f227744211f0bc7c8878734f76cf,11,1,9,3,Saber,Tribbie,Ice Trailblazer,Gallagher,0,0.0,6.0,6.0
2162f227744211f0bc7c8878734f76cf,11,2,9,3,Aglaea,Robin,Sunday,Lingsha,0,0.0,0.0,0.0
2162f227744211f0bc7c8878734f76cf,10,1,2,3,Aglaea,Robin,Sunday,Gallagher,0,0.0,0.0,6.0
2162f227744211f0bc7c8878734f76cf,10,2,2,3,Rappa,Ruan Mei,Fugue,Lingsha,0,0.0,0.0,0.0
20e10b81744211f0b7628878734f76cf,12,1,6,3,Feixiao,Topaz & Numby,Aventurine,Robin,0,0.0,0.0,0.0
20e10b81744211f0b7628878734f76cf,12,2,6,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,1.0,6.0,0.0
20e10b81744211f0b7628878734f76cf,11,1,3,3,Feixiao,Topaz & Numby,Aventurine,Robin,0,0.0,0.0,0.0
20e10b81744211f0b7628878734f76cf,11,2,3,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,1.0,6.0,0.0
20e10b81744211f0b7628878734f76cf,10,1,1,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,1.0,6.0,0.0
20e10b81744211f0b7628878734f76cf,10,2,1,3,Fugue,Firefly,Ruan Mei,Lingsha,0,0.0,2.0,0.0
20e10c83744211f09ece8878734f76cf,12,1,8,3,Anaxa,Sunday,Robin,Aventurine,0,0.0,1.0,0.0
20e10c83744211f09ece8878734f76cf,12,2,8,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0.0,6.0,0.0
20e10c83744211f09ece8878734f76cf,11,1,10,3,Anaxa,Sunday,Robin,Aventurine,0,0.0,1.0,0.0
20e10c83744211f09ece8878734f76cf,11,2,10,3,Firefly,Ruan Mei,Imaginary Trailblazer,Gallagher,2,1.0,6.0,6.0
20e10c83744211f09ece8878734f76cf,10,1,1,3,Anaxa,Sunday,Robin,Aventurine,0,0.0,1.0,0.0
