uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
1000017,4,1,36360,3,Castorice,Evernight,Ruan Mei,Hyacine,0,0,0,0,Reminiscence
1000017,4,2,35080,3,The Herta,Herta,Tribbie,Gallagher,0,6,0,6,Reminiscence
1008471,4,1,16680,2,Luocha,Sunday,Evernight,Anaxa,0,1,0,0,Epiphany
1008471,4,2,40000,2,Hyacine,Tribbie,Mydei,Castorice,0,1,0,0,Reminiscence
1000018,4,1,40000,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,1,6,1,Epiphany
1000018,4,2,39520,3,Hysilens,Kafka,Aventurine,Black Swan,0,0,0,1,Memory
1008472,4,1,29800,3,Saber,Dan Heng • Permansor Terrae,Sunday,Tribbie,1,0,1,0,Reminiscence
1008472,4,2,40000,3,Hyacine,Evernight,Ice Trailblazer,Castorice,0,0,6,0,Reminiscence
1008473,4,1,24880,2,The Herta,Herta,Ruan Mei,Dan Heng • Permansor Terrae,0,6,0,0,Reminiscence
1008473,4,2,27560,2,Castorice,Tribbie,Ice Trailblazer,Huohuo,0,0,6,0,Reminiscence
1000020,4,1,40000,3,Castorice,Evernight,Hyacine,Ruan Mei,2,0,0,1,Reminiscence
1000020,4,2,36200,3,Aglaea,Robin,Dan Heng • Permansor Terrae,Sunday,0,0,0,1,Reminiscence
1000021,4,1,26280,3,The Herta,Jade,Dan Heng • Permansor Terrae,Ice Trailblazer,0,0,0,6,Epiphany
1000021,4,2,36440,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0,Epiphany
1008474,4,1,24040,3,Acheron,Jiaoqiu,Aventurine,Sunday,2,0,0,0,Reminiscence
1008474,4,2,40000,3,Castorice,Mydei,Tribbie,Gallagher,2,0,0,6,Reminiscence
1000022,4,1,30320,3,Hysilens,Kafka,Black Swan,Gallagher,0,6,0,6,Memory
1000022,4,2,30320,3,Saber,Silver Wolf,Sunday,Luocha,6,0,0,1,Reminiscence
1000023,4,1,40000,3,Sunday,Phainon,Cerydra,Bronya,0,2,0,2,Epiphany
1000023,4,2,39520,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0,Reminiscence
1000024,4,1,40000,3,The Herta,Herta,Tribbie,Lingsha,0,6,0,0,Epiphany
1000024,4,2,28200,3,Anaxa,Ice Trailblazer,Bronya,Gallagher,0,6,2,6,Reminiscence
1000025,4,1,24840,3,Rappa,Imaginary Trailblazer,Fugue,Ruan Mei,0,6,1,1,Epiphany
1000025,4,2,37120,3,Jing Yuan,Sunday,Tribbie,Fu Xuan,0,1,1,0,Epiphany
1000026,4,1,40000,3,Hyacine,Evernight,Cyrene,Ice Trailblazer,6,2,0,6,Reminiscence
1000026,4,2,40000,3,Aglaea,Dan Heng • Permansor Terrae,Sunday,Tribbie,6,6,1,1,Reminiscence
1000027,4,1,26600,3,Kafka,Black Swan,Ruan Mei,Huohuo,0,2,0,1,Memory
1000027,4,2,40000,3,Castorice,Evernight,Tribbie,Luocha,0,0,0,0,Reminiscence
1000028,4,1,26040,3,Phainon,Sparkle,Cerydra,Dan Heng • Permansor Terrae,0,0,0,0,Reminiscence
1000028,4,2,40000,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,1,6,Epiphany
1008475,4,1,27080,3,Phainon,Sunday,Bronya,Robin,0,0,1,0,Epiphany
1008475,4,2,40000,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Reminiscence
1000029,4,1,27040,3,Anaxa,Sunday,Robin,Dan Heng • Permansor Terrae,0,0,0,1,Epiphany
1000029,4,2,40000,3,The Herta,Herta,Tribbie,Hyacine,0,6,0,0,Epiphany
1000030,4,1,40000,3,The Herta,Herta,Sparkle,Lingsha,0,6,6,1,Epiphany
1000030,4,2,40000,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Epiphany
1000031,4,1,40000,3,Phainon,Cerydra,Sunday,Bronya,2,0,1,5,Reminiscence
1000031,4,2,40000,3,Hyacine,Tribbie,Evernight,Castorice,1,1,1,0,Reminiscence
1000032,4,1,37400,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Epiphany
1000032,4,2,24160,3,Seele,Tribbie,Lingsha,Robin,0,0,0,0,Epiphany
1000033,4,1,27520,3,The Herta,Tribbie,Herta,Huohuo,0,0,6,0,Reminiscence
1000033,4,2,40000,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,1,Reminiscence
1000034,4,1,32400,3,Hysilens,Kafka,Ruan Mei,Gallagher,0,0,0,6,Memory
1000034,4,2,40000,3,The Herta,Ice Trailblazer,Serval,Hyacine,3,6,6,0,Epiphany
1000035,4,1,21520,2,Acheron,Tribbie,Silver Wolf,Gallagher,0,0,1,6,Reminiscence
1000035,4,2,37520,2,Castorice,Cyrene,Ice Trailblazer,Hyacine,0,0,6,0,Reminiscence
1000036,4,1,24080,3,The Herta,Herta,Robin,Aventurine,0,6,1,0,Reminiscence
1000036,4,2,40000,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Reminiscence
1000037,4,1,28560,3,Black Swan,Kafka,Robin,Lingsha,1,0,0,1,Memory
1000037,4,2,40000,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,1,6,1,0,Epiphany
1000038,4,1,24240,3,The Herta,Herta,Robin,Lingsha,0,6,0,0,Reminiscence
1000038,4,2,40000,3,Castorice,Evernight,Ice Trailblazer,Hyacine,1,0,6,0,Reminiscence
1000039,4,1,25400,2,The Herta,Herta,Lingsha,Ice Trailblazer,1,5,2,6,Reminiscence
1000039,4,2,34480,2,Mydei,Hyacine,Sunday,Ruan Mei,1,0,0,0,Reminiscence
1000040,4,1,40000,3,The Herta,Tribbie,Aventurine,Anaxa,2,1,0,0,Epiphany
1000040,4,2,40000,3,Phainon,Sunday,Bronya,Ice Trailblazer,2,1,3,6,Reminiscence
1000041,4,1,24040,3,Ice Trailblazer,The Herta,Herta,Lingsha,6,0,6,0,Reminiscence
1000041,4,2,40000,3,Hyacine,Castorice,Cyrene,Evernight,1,0,0,0,Epiphany
1000042,4,1,40000,3,Evernight,Ice Trailblazer,Hyacine,Ruan Mei,0,6,0,1,Epiphany
1000042,4,2,40000,3,Jade,Tribbie,Dan Heng • Permansor Terrae,Robin,0,0,0,0,Reminiscence
1000043,4,1,24280,3,Huohuo,Ice Trailblazer,Herta,The Herta,0,6,6,0,Epiphany
1000043,4,2,36840,3,Fu Xuan,Evernight,Cipher,Castorice,1,0,0,2,Epiphany
1000044,4,1,23160,3,Phainon,Aventurine,Sunday,Cerydra,0,2,0,0,Epiphany
1000044,4,2,40000,3,Castorice,Ice Trailblazer,Hyacine,Tribbie,1,6,1,0,Reminiscence
1000045,4,1,26480,3,Herta,Robin,Sunday,Dan Heng • Permansor Terrae,6,1,0,0,Reminiscence
1000045,4,2,37040,3,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,0,6,Reminiscence
1000046,4,1,24040,3,The Herta,Herta,Ruan Mei,Lingsha,0,6,1,0,Reminiscence
1000046,4,2,40000,3,Hysilens,Kafka,Dan Heng • Permansor Terrae,Black Swan,0,0,0,0,Memory
1000047,4,1,25440,3,Fugue,Firefly,Ruan Mei,Lingsha,0,2,1,0,Epiphany
1000047,4,2,40000,3,Evernight,Castorice,Tribbie,Hyacine,0,2,0,0,Reminiscence
1000048,4,1,40000,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,1,0,Reminiscence
1000048,4,2,40000,3,The Herta,Anaxa,Tribbie,Aventurine,2,0,1,0,Reminiscence
1000049,4,1,40000,3,Phainon,Sunday,Bronya,Cerydra,2,0,5,1,Epiphany
1000049,4,2,40000,3,The Herta,Herta,Tribbie,Aventurine,0,6,1,0,Epiphany
1000050,4,1,30480,3,Phainon,Cerydra,Sunday,Robin,0,0,0,0,Epiphany
1000050,4,2,40000,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Reminiscence
1000051,4,1,40000,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,2,0,0,0,Epiphany
1000051,4,2,40000,3,The Herta,Aventurine,Tribbie,Serval,0,1,1,6,Reminiscence
1000052,4,1,32200,3,The Herta,Argenti,Tribbie,Huohuo,0,0,0,0,Epiphany
1000052,4,2,34040,3,Castorice,Ice Trailblazer,Evernight,Gallagher,0,6,0,6,Epiphany
1000053,4,1,28400,3,Anaxa,Cerydra,Ice Trailblazer,Dan Heng • Permansor Terrae,0,0,6,0,Epiphany
1000053,4,2,40000,3,Mydei,Sunday,Tribbie,Gallagher,1,0,0,6,Epiphany
1000054,4,1,40000,3,The Herta,Tribbie,Jade,Lingsha,0,1,0,0,Reminiscence
1000054,4,2,40000,3,Evernight,Ice Trailblazer,Castorice,Hyacine,0,6,2,0,Reminiscence
1000055,4,1,38560,3,The Herta,Argenti,Tribbie,Gallagher,0,0,0,6,Reminiscence
1000055,4,2,40000,3,Castorice,Ice Trailblazer,Evernight,Hyacine,0,6,0,0,Reminiscence
1000056,4,1,27160,3,The Herta,Anaxa,Aventurine,Tribbie,0,0,0,0,Reminiscence
1000056,4,2,35720,3,Hysilens,Black Swan,Hyacine,Kafka,0,0,0,0,Memory
1000057,4,1,27520,3,The Herta,Anaxa,Tribbie,Luocha,0,0,0,0,Reminiscence
1000057,4,2,40000,3,Hysilens,Black Swan,Kafka,Huohuo,0,1,0,0,Memory
1000058,4,1,40000,3,Phainon,Sunday,Bronya,Cerydra,2,0,6,0,Reminiscence
1000058,4,2,40000,3,Ice Trailblazer,Evernight,Tribbie,Gallagher,6,0,1,6,Reminiscence
1000059,4,1,40000,3,The Herta,Aventurine,Tribbie,Herta,2,0,1,6,Epiphany
1000059,4,2,40000,3,Hysilens,Kafka,Black Swan,Luocha,0,0,1,0,Memory
1000060,4,1,40000,3,Phainon,Tingyun,Robin,Bronya,2,6,0,1,Epiphany
1000060,4,2,40000,3,Anaxa,Sunday,Dan Heng • Permansor Terrae,Cerydra,1,1,0,0,Epiphany
1000061,4,1,40000,3,Kafka,Hysilens,Ruan Mei,Huohuo,0,1,2,0,Memory
1000061,4,2,40000,3,Castorice,Evernight,Tribbie,Hyacine,2,2,1,0,Reminiscence
1000062,4,1,40000,3,The Herta,Ice Trailblazer,Lingsha,Jade,2,6,2,0,Reminiscence
1000062,4,2,40000,3,Castorice,Tribbie,Hyacine,Evernight,2,1,0,0,Reminiscence
1008477,4,1,40000,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Bronya,1,0,0,2,Reminiscence
1008477,4,2,40000,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Reminiscence
1008478,4,1,27360,3,Kafka,Hysilens,Huohuo,Ruan Mei,0,0,0,1,Memory
1008478,4,2,35240,3,Castorice,Cipher,Ice Trailblazer,Hyacine,0,0,6,0,Epiphany
1000063,4,1,40000,3,Acheron,Sparkle,Hyacine,Jiaoqiu,6,2,2,1,Reminiscence
1000063,4,2,40000,3,Firefly,Ruan Mei,Lingsha,Fugue,3,1,2,2,Epiphany
1000064,4,1,23680,3,The Herta,Anaxa,Ice Trailblazer,Gallagher,0,0,6,6,Reminiscence
1000064,4,2,40000,3,Aglaea,Sunday,Robin,Dan Heng • Permansor Terrae,3,0,0,0,Epiphany
1000065,4,1,32880,3,Hysilens,Dan Heng • Permansor Terrae,Kafka,Black Swan,0,0,0,0,Memory
1000065,4,2,40000,3,Hyacine,Castorice,Ice Trailblazer,Tribbie,0,0,6,0,Reminiscence
1000066,4,1,29640,3,Phainon,Sunday,Cerydra,Bronya,1,0,0,4,Epiphany
1000066,4,2,40000,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,0,6,0,Memory
1000067,4,1,24480,3,The Herta,Lingsha,Robin,Herta,0,0,1,6,Reminiscence
1000067,4,2,36720,3,Hysilens,Kafka,Hyacine,Tribbie,0,0,0,0,Memory
1008479,4,1,16760,1,Feixiao,Aventurine,Robin,Cipher,0,0,0,0,Reminiscence
1008479,4,2,31960,1,Kafka,Black Swan,Hysilens,Fu Xuan,1,0,0,0,Memory
1000068,4,1,24680,3,Phainon,Bronya,Fu Xuan,Tingyun,2,3,1,6,Reminiscence
1000068,4,2,35360,3,Aglaea,Sunday,Ice Trailblazer,Dan Heng • Permansor Terrae,1,0,6,0,Epiphany
1000069,4,1,35480,3,Hysilens,Black Swan,Kafka,Dan Heng • Permansor Terrae,0,0,0,0,Memory
1000069,4,2,40000,3,Castorice,Evernight,Tribbie,Hyacine,0,0,1,0,Reminiscence
1000070,4,1,40000,3,The Herta,Tribbie,Robin,Herta,3,1,1,6,Reminiscence
1000070,4,2,40000,3,Castorice,Hyacine,Evernight,Ice Trailblazer,6,0,1,6,Epiphany
1000071,4,1,24040,3,Rappa,Fugue,Imaginary Trailblazer,Ruan Mei,0,0,6,1,Epiphany
1000071,4,2,37400,3,The Herta,Anaxa,Tribbie,Aventurine,0,0,1,0,Epiphany
1000073,4,1,40000,3,Castorice,Evernight,Hyacine,,2,1,0,,Reminiscence
1000073,4,2,40000,3,Acheron,Tribbie,Jiaoqiu,Dan Heng • Permansor Terrae,3,1,0,0,Reminiscence
1008480,4,1,24080,2,The Herta,Herta,Robin,Aventurine,0,6,1,1,Reminiscence
1008480,4,2,29440,2,Cerydra,Anaxa,Sunday,Ice Trailblazer,0,0,1,6,Epiphany
1000074,4,1,40000,3,Saber,Sunday,Ruan Mei,Dan Heng • Permansor Terrae,6,0,0,0,Reminiscence
1000074,4,2,32720,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,0,6,6,Reminiscence
1000075,4,1,32160,3,The Herta,Anaxa,Ice Trailblazer,Fu Xuan,0,6,6,4,Reminiscence
1000075,4,2,40000,3,Jing Yuan,Sunday,Robin,Dan Heng • Permansor Terrae,1,6,2,2,Reminiscence
1000076,4,1,25560,2,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,Memory
1000076,4,2,26000,2,Castorice,Evernight,Ice Trailblazer,Lingsha,0,0,6,0,Reminiscence
1000077,4,1,35400,3,Phainon,Cerydra,Bronya,Sunday,0,0,6,0,Epiphany
1000077,4,2,40000,3,Castorice,Evernight,Tribbie,Hyacine,1,1,1,0,Reminiscence
1000078,4,1,22400,3,The Herta,Ice Trailblazer,Herta,Lingsha,0,6,6,0,Reminiscence
1000078,4,2,40000,3,Castorice,Evernight,Hyacine,Tribbie,0,0,0,1,Reminiscence
1000079,4,1,27080,3,The Herta,Jade,Aventurine,Sunday,0,1,1,0,Reminiscence
1000079,4,2,40000,3,Castorice,Hyacine,Ice Trailblazer,Tribbie,0,0,6,0,Reminiscence
1000080,4,1,40000,3,Phainon,Cerydra,Sunday,Dan Heng • Permansor Terrae,6,1,1,2,Reminiscence
1000080,4,2,40000,3,Castorice,Evernight,Cyrene,Hyacine,6,2,6,2,Reminiscence
1000081,4,1,29520,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,Memory
1000081,4,2,40000,3,Evernight,Castorice,Ice Trailblazer,Hyacine,0,2,6,0,Reminiscence
1008481,4,1,24560,1,The Herta,Anaxa,Tribbie,Aventurine,1,0,0,0,Reminiscence
1008481,4,2,20800,1,Acheron,Black Swan,Kafka,Huohuo,0,0,0,0,Memory
1000082,4,1,40000,3,Tribbie,Herta,Yunli,Huohuo,6,6,0,0,Reminiscence
1000082,4,2,40000,3,Castorice,Ice Trailblazer,Evernight,Hyacine,6,6,0,1,Reminiscence
1008482,4,1,24160,1,Huohuo,Tribbie,Herta,The Herta,0,0,6,0,Reminiscence
1008482,4,2,24040,1,Aventurine,Sparkle,Jiaoqiu,Acheron,0,0,0,0,Epiphany
1000083,4,1,40000,3,The Herta,Jade,Tribbie,Lingsha,0,0,1,0,Reminiscence
1000083,4,2,40000,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,0,6,Epiphany
1000084,4,1,23040,3,Fugue,Dan Heng • Permansor Terrae,Firefly,Ruan Mei,0,0,2,1,Epiphany
1000084,4,2,38240,3,Gallagher,Castorice,Ice Trailblazer,Acheron,6,6,6,2,Reminiscence
1000085,4,1,32920,3,Phainon,Bronya,Sparkle,Robin,0,4,0,0,Epiphany
1000085,4,2,40000,3,Saber,Sunday,Tribbie,Huohuo,6,0,0,0,Reminiscence
1000086,4,1,40000,3,Hysilens,Kafka,Ruan Mei,Gallagher,1,0,0,6,Memory
1000086,4,2,34120,3,Jade,Herta,Tribbie,Aventurine,0,6,0,0,Epiphany
1000087,4,1,40000,3,The Herta,Herta,Lingsha,Tribbie,2,6,0,1,Epiphany
1000087,4,2,40000,3,Castorice,Ruan Mei,Evernight,Hyacine,2,1,1,1,Reminiscence
1000088,4,1,34840,3,The Herta,Herta,Tribbie,Dan Heng • Permansor Terrae,0,6,0,0,Epiphany
1000088,4,2,28000,3,Firefly,Fugue,Ruan Mei,Lingsha,2,2,1,0,Reminiscence
1000089,4,1,24560,3,Saber,Sunday,Tribbie,Huohuo,0,0,0,0,Reminiscence
1000089,4,2,40000,3,Hyacine,Ice Trailblazer,Evernight,Castorice,0,6,0,0,Reminiscence
1008485,4,1,25080,3,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,0,0,0,0,Memory
1008485,4,2,38880,3,Castorice,Hyacine,Evernight,Cipher,0,0,0,0,Reminiscence
1000090,4,1,40000,3,Evernight,Ice Trailblazer,Cyrene,Dan Heng • Permansor Terrae,0,6,0,0,Reminiscence
1000090,4,2,40000,3,Castorice,Hyacine,Tribbie,Ruan Mei,0,0,0,0,Reminiscence
1000091,4,1,22200,3,The Herta,Serval,Robin,Lingsha,0,6,0,0,Reminiscence
1000091,4,2,40000,3,Castorice,Ice Trailblazer,Ruan Mei,Hyacine,2,6,1,0,Reminiscence
1000092,4,1,25920,3,Phainon,Bronya,Sparkle,Ruan Mei,1,4,0,1,Epiphany
1000092,4,2,34360,3,Jing Yuan,Sunday,Dan Heng • Permansor Terrae,Jiaoqiu,2,1,2,1,Epiphany
1000093,4,1,24160,3,Phainon,Sunday,Bronya,Luocha,1,0,0,0,Reminiscence
1000093,4,2,36160,3,Ice Trailblazer,Castorice,Hyacine,Ruan Mei,6,0,0,0,Reminiscence
1000094,4,1,40000,3,Hyacine,Ice Trailblazer,Evernight,Castorice,1,6,0,2,Reminiscence
1000094,4,2,40000,3,The Herta,Herta,Tribbie,Huohuo,0,6,1,0,Reminiscence
1000095,4,1,35400,3,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,0,1,0,Memory
1000095,4,2,38560,3,Castorice,Evernight,Ice Trailblazer,Gallagher,0,1,6,6,Memory
1000096,4,1,40000,3,Phainon,Sunday,Cerydra,Cyrene,2,0,1,2,Reminiscence
1000096,4,2,40000,3,Castorice,Evernight,Tribbie,Hyacine,2,1,1,1,Reminiscence
1000097,4,1,29640,3,Phainon,Cerydra,Sunday,Bronya,0,0,0,2,Epiphany
1000097,4,2,40000,3,Castorice,Hyacine,Ice Trailblazer,Tribbie,0,0,6,0,Epiphany
1000098,4,1,40000,3,Castorice,Hyacine,Evernight,Ice Trailblazer,2,0,0,6,Reminiscence
1000098,4,2,40000,3,The Herta,Tribbie,Anaxa,Luocha,0,2,0,0,Epiphany
1000099,4,1,33200,3,Phainon,Cerydra,Ruan Mei,Sunday,1,0,0,1,Epiphany
1000099,4,2,38240,3,The Herta,Tribbie,Lingsha,Jade,0,0,0,0,Epiphany
1000100,4,1,39320,3,The Herta,Herta,Aventurine,Tribbie,0,6,0,1,Reminiscence
1000100,4,2,39600,3,Hysilens,Kafka,Black Swan,Luocha,1,0,1,0,Memory
1000101,4,1,40000,3,Phainon,Aventurine,Bronya,Sunday,2,0,1,0,Epiphany
1000101,4,2,25960,3,Mydei,Luocha,Anaxa,Ice Trailblazer,1,1,0,6,Epiphany
1000102,4,1,34760,3,Evernight,Castorice,Ice Trailblazer,Gallagher,0,2,6,6,Reminiscence
1000102,4,2,25840,3,The Herta,Herta,Ruan Mei,Huohuo,0,6,0,0,Reminiscence
1000103,4,1,40000,3,Evernight,Ice Trailblazer,Tribbie,Hyacine,1,6,1,0,Reminiscence
1000103,4,2,23320,3,Yunli,Robin,Silver Wolf,Luocha,0,0,0,0,Epiphany
1000104,4,1,40000,3,Castorice,Evernight,Ruan Mei,Hyacine,0,0,1,0,Reminiscence
1000104,4,2,37920,3,Hysilens,Kafka,Black Swan,Gallagher,0,0,0,6,Memory
1000105,4,1,28960,3,Phainon,Sparkle,Ice Trailblazer,Cerydra,0,0,6,0,Reminiscence
1000105,4,2,40000,3,Aglaea,Sunday,Robin,Dan Heng • Permansor Terrae,1,0,0,0,Reminiscence
1000106,4,1,40000,3,Castorice,Evernight,Ruan Mei,Hyacine,2,0,2,0,Reminiscence
1000106,4,2,40000,3,The Herta,Jade,Tribbie,Lingsha,0,0,0,1,Epiphany
1000107,4,1,24080,3,Phainon,Ice Trailblazer,Cerydra,Sparkle,0,6,0,1,Epiphany
1000107,4,2,40000,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Reminiscence
1000108,4,1,31920,3,Himeko,Ruan Mei,Fugue,Lingsha,0,1,2,1,Epiphany
1000108,4,2,40000,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,Epiphany
1008487,4,1,26560,3,Sunday,Ice Trailblazer,Phainon,Cerydra,0,6,0,0,Reminiscence
1008487,4,2,39560,3,Herta,The Herta,Tribbie,Hyacine,6,0,0,0,Reminiscence
1000109,4,1,29960,2,The Herta,Herta,Dan Heng • Permansor Terrae,Robin,0,6,0,0,Epiphany
1000109,4,2,28760,2,Castorice,Lynx,Ice Trailblazer,Mydei,0,3,6,0,Epiphany
1000110,4,1,24040,3,Anaxa,Sunday,Robin,Aventurine,0,1,0,0,Epiphany
1000110,4,2,40000,3,Phainon,Cerydra,Ice Trailblazer,Bronya,2,0,6,2,Epiphany
1000111,4,1,40000,3,The Herta,Tribbie,Herta,Hyacine,0,0,6,0,Reminiscence
1000111,4,2,32520,3,Aglaea,Robin,Sunday,Huohuo,0,1,0,0,Reminiscence
1000112,4,1,24840,3,The Herta,Herta,Ruan Mei,Lingsha,0,6,1,0,Epiphany
1000112,4,2,40000,3,Castorice,Ice Trailblazer,Hyacine,Evernight,1,6,0,0,Epiphany
1000113,4,1,40000,3,The Herta,Anaxa,Tribbie,Lingsha,6,0,1,1,Reminiscence
1000113,4,2,40000,3,Castorice,Evernight,Ruan Mei,Hyacine,6,2,6,2,Reminiscence
1000114,4,1,40000,3,Sunday,Saber,Huohuo,Robin,0,6,0,0,Reminiscence
1000114,4,2,40000,3,Hyacine,Evernight,Castorice,Ice Trailblazer,0,2,0,6,Epiphany
1000115,4,1,23320,1,Phainon,Dan Heng • Permansor Terrae,Sunday,Tingyun,0,0,0,6,Epiphany
1000115,4,2,21400,1,Evernight,Tribbie,Ice Trailblazer,Pela,0,0,6,6,Epiphany
1000116,4,1,40000,3,The Herta,Ice Trailblazer,Herta,Fu Xuan,2,6,6,0,Reminiscence
1000116,4,2,40000,3,Castorice,Evernight,Tribbie,Hyacine,0,0,1,0,Reminiscence
1008488,4,1,13560,0,The Herta,Anaxa,Herta,Luocha,0,0,6,0,Epiphany
1008488,4,2,19800,0,Fu Xuan,Silver Wolf,Acheron,Pela,0,0,1,6,Epiphany
1000117,4,1,33640,3,Hysilens,Dan Heng • Permansor Terrae,Kafka,Black Swan,0,0,1,0,Memory
1000117,4,2,39120,3,Castorice,Evernight,Tribbie,Gallagher,0,0,0,6,Reminiscence
1000118,4,1,40000,3,Hysilens,Kafka,Black Swan,Aventurine,2,0,0,0,Memory
1000118,4,2,40000,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Epiphany
1000119,4,1,28720,3,Phainon,Cerydra,Huohuo,Bronya,1,0,2,3,Reminiscence
