uid,floor,node,round_num,star_num,ch1,ch2,ch3,ch4,cons1,cons2,cons3,cons4,buff
1000011,4,1,3098,3,Castorice,Evernight,Ice Trailblazer,Lingsha,0,0,6,0,Brand of Anamnesis
1000011,4,2,3675,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,2,0,0,0,Sweeping Force
1000012,4,1,3745,3,Castorice,Cyrene,Evernight,Hyacine,0,0,0,0,Brand of Anamnesis
1000012,4,2,3389,3,Saber,Sunday,Robin,Huohuo,0,0,0,0,Sweeping Force
1000013,4,1,3955,3,Castorice,Cyrene,Hyacine,Evernight,2,0,1,1,Brand of Anamnesis
1000013,4,2,3787,3,Feixiao,Robin,Bronya,Topaz & Numby,2,2,4,0,Sweeping Force
1000014,4,1,3888,3,Castorice,Cyrene,Evernight,Hyacine,2,0,0,0,Brand of Anamnesis
1000014,4,2,3743,3,Anaxa,Sunday,Robin,Ruan Mei,0,0,0,1,Sweeping Force
1000015,4,1,3736,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Brand of Anamnesis
1000015,4,2,3048,3,Feixiao,Moze,Robin,Dan Heng • Permansor Terrae,0,6,1,0,Sweeping Force
1010716,4,1,3633,3,Castorice,Hyacine,Evernight,Tribbie,0,0,0,1,Brand of Anamnesis
1010716,4,2,3248,3,Mydei,Sunday,Anaxa,Luocha,0,1,0,0,Sweeping Force
1000016,4,1,3951,3,Castorice,Evernight,Cyrene,Hyacine,2,1,2,1,Brand of Anamnesis
1000016,4,2,3360,3,Hysilens,Dan Heng • Permansor Terrae,Kafka,Black Swan,0,0,0,1,Dire Straits
1000017,4,1,3599,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Brand of Anamnesis
1000017,4,2,3619,3,Saber,Sunday,Robin,Gallagher,1,1,0,6,Sweeping Force
1000018,4,1,3028,2,The Herta,Herta,Ice Trailblazer,Huohuo,0,6,6,0,Hardened by Frost
1000018,4,2,3363,2,Acheron,Silver Wolf,Cipher,Fu Xuan,0,1,0,0,Sweeping Force
1000019,4,1,3916,3,Castorice,Hyacine,Evernight,Cyrene,2,1,0,0,Brand of Anamnesis
1000019,4,2,3652,3,Aglaea,Bronya,Robin,Sunday,0,4,0,1,Sweeping Force
1000020,4,1,3651,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Brand of Anamnesis
1000020,4,2,3243,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,Dire Straits
1000021,4,1,3684,1,Castorice,Hyacine,Cyrene,Tribbie,2,0,2,0,Brand of Anamnesis
1000021,4,2,1138,1,Acheron,Jiaoqiu,Aventurine,Sunday,2,0,0,0,Sweeping Force
1000023,4,1,3647,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Brand of Anamnesis
1000023,4,2,3697,3,Sunday,Phainon,Cerydra,Dan Heng • Permansor Terrae,0,2,0,0,Sweeping Force
1000024,4,1,3650,3,The Herta,Anaxa,Tribbie,Ice Trailblazer,0,0,0,6,Heroic Vanguard
1000024,4,2,3442,3,Archer,Sparkle,Silver Wolf,Dan Heng • Permansor Terrae,1,1,0,1,Sweeping Force
1000025,4,1,3458,3,Archer,Sunday,Dan Heng • Permansor Terrae,Tribbie,1,1,0,1,Heroic Vanguard
1000025,4,2,3589,3,Rappa,Ruan Mei,Fugue,Imaginary Trailblazer,0,1,1,6,Stunning Remark
1000026,4,1,3933,3,Hyacine,Evernight,Ice Trailblazer,Cyrene,6,2,6,2,Brand of Anamnesis
1000026,4,2,3851,3,Firefly,Ruan Mei,Fugue,Bronya,2,6,2,3,Stunning Remark
1000027,4,1,3738,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Brand of Anamnesis
1000027,4,2,2909,3,Rappa,Fugue,Ruan Mei,Huohuo,0,0,0,1,Stunning Remark
1000028,4,1,3690,3,Ice Trailblazer,Castorice,Evernight,Hyacine,6,0,0,1,Brand of Anamnesis
1000028,4,2,3043,3,Phainon,Cyrene,Cerydra,Dan Heng • Permansor Terrae,0,0,0,0,Sweeping Force
1000029,4,1,3570,1,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,0,0,0,1,Hardened by Frost
1000029,4,2,1068,1,Firefly,Fugue,Imaginary Trailblazer,Ruan Mei,0,0,3,0,Stunning Remark
1000030,4,1,3852,3,Castorice,Cyrene,Evernight,Hyacine,0,2,0,0,Brand of Anamnesis
1000030,4,2,3577,3,Archer,Cerydra,Sparkle,Dan Heng • Permansor Terrae,3,1,6,0,Sweeping Force
1000031,4,1,3908,3,Hyacine,Cyrene,Evernight,Castorice,1,2,1,0,Brand of Anamnesis
1000031,4,2,3709,3,Hysilens,Kafka,Black Swan,Huohuo,0,2,2,1,Dire Straits
1000033,4,1,3701,2,Castorice,Cyrene,Evernight,Hyacine,0,0,0,0,Brand of Anamnesis
1000033,4,2,2830,2,Firefly,Fugue,Lingsha,Ruan Mei,1,0,0,2,Stunning Remark
1000034,4,1,3574,3,The Herta,Ice Trailblazer,Serval,Hyacine,3,6,6,0,Hardened by Frost
1000034,4,2,3405,3,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,0,0,0,0,Dire Straits
1010719,4,1,3549,1,Castorice,Cyrene,Ice Trailblazer,Hyacine,0,0,6,0,Brand of Anamnesis
1010719,4,2,1297,1,Acheron,Tribbie,Silver Wolf,Pela,0,1,1,6,Sweeping Force
1000035,4,1,3751,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Brand of Anamnesis
1000035,4,2,3473,3,Anaxa,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0,Sweeping Force
1000036,4,1,3751,3,Castorice,Tribbie,Cyrene,Hyacine,2,1,0,1,Brand of Anamnesis
1000036,4,2,3609,3,Firefly,Imaginary Trailblazer,Ruan Mei,Lingsha,2,6,1,1,Stunning Remark
1000037,4,1,3681,3,Castorice,Cyrene,Evernight,Hyacine,1,0,0,0,Brand of Anamnesis
1000037,4,2,3384,3,Firefly,Ruan Mei,Imaginary Trailblazer,Lingsha,1,0,6,0,Stunning Remark
1000039,4,1,3670,3,Hyacine,Castorice,Evernight,Cyrene,0,0,0,0,Brand of Anamnesis
1000039,4,2,3734,3,Phainon,Sunday,Dan Heng • Permansor Terrae,Bronya,2,1,0,3,Sweeping Force
1000040,4,1,3761,3,Hyacine,Castorice,Cyrene,Evernight,1,0,0,0,Brand of Anamnesis
1000040,4,2,3175,3,Luocha,Hysilens,Kafka,Black Swan,0,0,0,0,Dire Straits
1000041,4,1,3718,3,Cyrene,Evernight,Castorice,Hyacine,0,0,0,0,Brand of Anamnesis
1000041,4,2,3636,3,Anaxa,Cerydra,Sunday,Ruan Mei,0,0,0,1,Sweeping Force
1000042,4,1,3759,3,Hyacine,Evernight,Cyrene,Castorice,0,0,0,2,Brand of Anamnesis
1000042,4,2,3125,3,Lingsha,Ruan Mei,Fugue,Firefly,0,1,0,1,Stunning Remark
1010721,4,1,3739,2,Castorice,Ice Trailblazer,Hyacine,Tribbie,2,6,1,0,Brand of Anamnesis
1010721,4,2,1877,2,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,0,0,0,0,Sweeping Force
1000043,4,1,3580,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,1,0,Brand of Anamnesis
1000043,4,2,3494,3,Feixiao,Robin,Imaginary March 7th,Dan Heng • Permansor Terrae,0,1,6,0,Sweeping Force
1000044,4,1,3498,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Brand of Anamnesis
1000044,4,2,3536,3,Hysilens,Kafka,Dan Heng • Permansor Terrae,Black Swan,0,0,0,0,Dire Straits
1000045,4,1,3732,3,Evernight,Castorice,Tribbie,Hyacine,0,2,0,0,Brand of Anamnesis
1000045,4,2,3365,3,Fugue,Firefly,Ruan Mei,Lingsha,0,2,1,0,Stunning Remark
1010722,4,1,3696,3,Castorice,Hyacine,Cyrene,Evernight,0,0,0,0,Brand of Anamnesis
1010722,4,2,3563,3,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,2,0,1,0,Sweeping Force
1000046,4,1,3674,3,Phainon,Sunday,Bronya,Tingyun,2,0,5,6,Heroic Vanguard
1000046,4,2,3810,3,Anaxa,Cerydra,Cyrene,Ice Trailblazer,1,1,0,6,Sweeping Force
1000047,4,1,3666,3,Castorice,Evernight,Hyacine,Cyrene,0,0,0,0,Brand of Anamnesis
1000047,4,2,3178,3,Firefly,Fugue,Ruan Mei,Lingsha,1,0,0,0,Stunning Remark
1000048,4,1,3788,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,2,2,0,0,Heroic Vanguard
1000048,4,2,3400,3,Anaxa,Ice Trailblazer,Tribbie,Huohuo,0,6,1,0,Sweeping Force
1000049,4,1,3667,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,0,6,0,Brand of Anamnesis
1000049,4,2,3117,3,Feixiao,Imaginary March 7th,Tribbie,Dan Heng • Permansor Terrae,0,6,0,0,Sweeping Force
1000050,4,1,3516,3,Phainon,Dan Heng • Permansor Terrae,Sunday,Cerydra,0,0,0,0,Heroic Vanguard
1000050,4,2,3567,3,Anaxa,Tribbie,Ice Trailblazer,Ruan Mei,0,0,6,1,Sweeping Force
1000051,4,1,3873,3,Castorice,Evernight,Cyrene,Hyacine,2,0,0,0,Brand of Anamnesis
1000051,4,2,3391,3,Firefly,Fugue,Ruan Mei,Ice Trailblazer,3,0,1,6,Stunning Remark
1000052,4,1,3726,3,Castorice,Cyrene,Evernight,Hyacine,0,0,0,0,Brand of Anamnesis
1000052,4,2,3420,3,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,0,0,0,0,Dire Straits
1000053,4,1,3731,3,Castorice,Evernight,Hyacine,Tribbie,0,0,0,0,Brand of Anamnesis
1000053,4,2,3437,3,Hysilens,Black Swan,Dan Heng • Permansor Terrae,Kafka,0,0,0,0,Dire Straits
1000054,4,1,3708,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,1,Brand of Anamnesis
1000054,4,2,3604,3,Hysilens,Black Swan,Kafka,Huohuo,0,1,0,0,Dire Straits
1000055,4,1,3768,3,Ice Trailblazer,Evernight,Hyacine,Tribbie,6,0,0,1,Brand of Anamnesis
1000055,4,2,3794,3,Phainon,Sunday,Bronya,Cerydra,2,0,6,0,Sweeping Force
1000056,4,1,3667,3,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,2,0,1,0,Hardened by Frost
1000056,4,2,3651,3,Hysilens,Kafka,Black Swan,Luocha,0,0,1,0,Dire Straits
1000057,4,1,3733,3,Phainon,Tingyun,Tribbie,Bronya,2,6,1,1,Heroic Vanguard
1000057,4,2,3781,3,Anaxa,Sunday,Dan Heng • Permansor Terrae,Cerydra,1,1,1,0,Stunning Remark
1000058,4,1,3954,3,Castorice,Evernight,Cyrene,Hyacine,2,2,2,0,Brand of Anamnesis
1000058,4,2,3322,3,Firefly,Ruan Mei,Lingsha,Fugue,2,2,0,0,Dire Straits
1000059,4,1,3705,3,Castorice,Cyrene,Hyacine,Evernight,2,0,0,0,Brand of Anamnesis
1000059,4,2,3746,3,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,0,6,6,0,Dire Straits
1000060,4,1,3820,3,Acheron,Sparkle,Hyacine,Jiaoqiu,6,2,2,1,Heroic Vanguard
1000060,4,2,3744,3,Firefly,Ruan Mei,Lingsha,Fugue,3,1,2,2,Stunning Remark
1000061,4,1,3231,3,The Herta,Anaxa,Cyrene,Gallagher,0,0,3,6,Hardened by Frost
1000061,4,2,3606,3,Aglaea,Sunday,Ice Trailblazer,Dan Heng • Permansor Terrae,3,0,6,0,Sweeping Force
1000062,4,1,3570,3,Hyacine,Castorice,Ice Trailblazer,Tribbie,0,0,6,0,Brand of Anamnesis
1000062,4,2,3444,3,Hysilens,Dan Heng • Permansor Terrae,Kafka,Black Swan,0,0,0,0,Dire Straits
1000063,4,1,3629,3,Castorice,Tribbie,Ice Trailblazer,Hyacine,0,1,6,1,Brand of Anamnesis
1000063,4,2,3140,3,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,1,0,0,0,Sweeping Force
1000064,4,1,3561,3,Castorice,Hyacine,Evernight,Tribbie,0,0,0,0,Brand of Anamnesis
1000064,4,2,3331,3,Hysilens,Kafka,Dan Heng • Permansor Terrae,Ruan Mei,0,0,0,1,Dire Straits
1010725,4,1,3626,3,Phainon,Ice Trailblazer,Sunday,Bronya,2,6,0,3,Heroic Vanguard
1010725,4,2,3354,3,Firefly,Fugue,Lingsha,Ruan Mei,2,0,0,1,Stunning Remark
1000065,4,1,3808,3,Castorice,Tribbie,Evernight,Hyacine,0,1,0,0,Brand of Anamnesis
1000065,4,2,3426,3,Kafka,Hysilens,Black Swan,Dan Heng • Permansor Terrae,0,0,0,0,Dire Straits
1000066,4,1,3868,3,Cyrene,Ice Trailblazer,Tribbie,Robin,6,6,1,1,Heroic Vanguard
1000066,4,2,3923,3,Castorice,Evernight,Hyacine,Silver Wolf,6,1,2,2,Sweeping Force
1000067,4,1,3428,2,The Herta,Anaxa,Tribbie,Aventurine,0,0,1,0,Hardened by Frost
1000067,4,2,3149,2,Firefly,Fugue,Lingsha,Ruan Mei,0,0,0,2,Stunning Remark
1010727,4,1,2682,2,Castorice,Ice Trailblazer,Mydei,Hyacine,0,0,0,0,Hardened by Frost
1010727,4,2,3217,2,Saber,Cerydra,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0,Stunning Remark
1000068,4,1,3902,3,Castorice,Evernight,Tribbie,Hyacine,2,1,1,0,Heroic Vanguard
1000068,4,2,3443,3,Acheron,Jiaoqiu,Robin,Aventurine,3,0,1,0,Sweeping Force
1000070,4,1,3335,3,The Herta,Anaxa,Robin,Fu Xuan,0,6,2,4,Hardened by Frost
1000070,4,2,3688,3,Saber,Cerydra,Sunday,Dan Heng • Permansor Terrae,0,1,6,2,Sweeping Force
1000071,4,1,2867,2,Castorice,Evernight,Ice Trailblazer,Luocha,0,0,6,0,Brand of Anamnesis
1000071,4,2,3238,2,Hysilens,Kafka,Black Swan,Dan Heng • Permansor Terrae,0,0,0,0,Dire Straits
1010729,4,1,3931,3,Castorice,Evernight,Cyrene,Hyacine,2,1,0,0,Brand of Anamnesis
1010729,4,2,3360,3,Saber,Robin,Sunday,Dan Heng • Permansor Terrae,0,0,0,0,Sweeping Force
1000072,4,1,3643,3,Castorice,Cyrene,Evernight,Hyacine,0,1,0,0,Brand of Anamnesis
1000072,4,2,3163,3,Hysilens,Black Swan,Kafka,Dan Heng • Permansor Terrae,0,0,0,0,Dire Straits
1000073,4,1,3512,3,The Herta,Dan Heng • Permansor Terrae,Tribbie,Jade,0,0,0,1,Hardened by Frost
1000073,4,2,3272,3,Feixiao,Robin,Topaz & Numby,Aventurine,0,1,1,1,Sweeping Force
1000074,4,1,3895,3,Phainon,Cerydra,Sunday,Robin,6,1,1,6,Heroic Vanguard
1000074,4,2,4000,3,Castorice,Evernight,Hyacine,Cyrene,6,2,2,6,Sweeping Force
1000075,4,1,3782,3,Castorice,Evernight,Ice Trailblazer,Hyacine,2,0,6,0,Brand of Anamnesis
1000075,4,2,3345,3,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,Dire Straits
1000076,4,1,3952,3,Castorice,Cyrene,Evernight,Hyacine,6,2,0,1,Brand of Anamnesis
1000076,4,2,3727,3,Firefly,Fugue,Lingsha,Ruan Mei,6,1,1,1,Stunning Remark
1000077,4,1,3758,3,Castorice,Cyrene,Evernight,Hyacine,0,0,0,0,Brand of Anamnesis
1000077,4,2,3462,3,Firefly,Fugue,Lingsha,Ruan Mei,1,0,0,0,Stunning Remark
1000078,4,1,3778,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Brand of Anamnesis
1000078,4,2,3811,3,Saber,Sunday,Tribbie,Dan Heng • Permansor Terrae,6,0,1,0,Sweeping Force
1000079,4,1,3589,3,Hysilens,Kafka,Cyrene,Dan Heng • Permansor Terrae,1,0,0,0,Heroic Vanguard
1000079,4,2,3330,3,Rappa,Imaginary Trailblazer,Ruan Mei,Lingsha,0,6,0,0,Stunning Remark
1000080,4,1,3703,3,The Herta,Herta,Lingsha,Tribbie,2,6,0,1,Hardened by Frost
1000080,4,2,3721,3,Castorice,Ice Trailblazer,Evernight,Hyacine,2,6,1,1,Sweeping Force
1000081,4,1,3478,3,The Herta,Anaxa,Tribbie,Dan Heng • Permansor Terrae,0,0,1,0,Heroic Vanguard
1000081,4,2,3528,3,Firefly,Fugue,Lingsha,Ruan Mei,2,2,0,1,Stunning Remark
1000082,4,1,3826,3,Hyacine,Cyrene,Evernight,Castorice,0,0,0,0,Brand of Anamnesis
1000082,4,2,3404,3,Saber,Sunday,Tribbie,Dan Heng • Permansor Terrae,0,0,0,0,Sweeping Force
1000083,4,1,3698,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Brand of Anamnesis
1000083,4,2,3370,3,Aglaea,Ice Trailblazer,Sunday,Dan Heng • Permansor Terrae,0,6,0,0,Sweeping Force
1000084,4,1,3811,3,Castorice,Evernight,Hyacine,Cyrene,0,0,0,0,Brand of Anamnesis
1000084,4,2,3287,3,Dan Heng • Imbibitor Lunae,Sparkle,Sunday,Dan Heng • Permansor Terrae,2,0,0,0,Sweeping Force
1010733,4,1,3661,3,Castorice,Cyrene,Ruan Mei,Hyacine,2,0,1,0,Brand of Anamnesis
1010733,4,2,3430,3,Kafka,Hysilens,Black Swan,Dan Heng • Permansor Terrae,2,0,1,0,Dire Straits
1000085,4,1,3651,3,Anaxa,Dan Heng • Permansor Terrae,Sunday,Ice Trailblazer,2,2,1,6,Heroic Vanguard
1000085,4,2,3175,3,Phainon,Sparkle,Jiaoqiu,Bronya,1,0,1,4,Sweeping Force
1000086,4,1,3542,3,Ice Trailblazer,Castorice,Cyrene,Hyacine,6,0,0,0,Brand of Anamnesis
1000086,4,2,3492,3,Phainon,Sunday,Bronya,Dan Heng • Permansor Terrae,1,0,0,0,Sweeping Force
1010734,4,1,3896,3,Hyacine,Cyrene,Evernight,Castorice,1,0,0,2,Brand of Anamnesis
1010734,4,2,3430,3,Lingsha,Ruan Mei,Fugue,Firefly,1,1,0,3,Stunning Remark
1010735,4,1,3431,2,Castorice,Evernight,Cyrene,Gallagher,0,1,0,6,Brand of Anamnesis
1010735,4,2,3093,2,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,0,1,0,Sweeping Force
1000088,4,1,3905,3,Castorice,Evernight,Cyrene,Hyacine,2,1,2,1,Brand of Anamnesis
1000088,4,2,3726,3,Hysilens,Kafka,Black Swan,Lingsha,1,1,1,0,Dire Straits
1000089,4,1,3678,3,Phainon,Cerydra,Sunday,Bronya,2,1,0,1,Heroic Vanguard
1000089,4,2,3410,3,Castorice,Cyrene,Tribbie,Hyacine,0,0,1,0,Sweeping Force
1000090,4,1,3873,3,Castorice,Hyacine,Evernight,Cyrene,2,0,0,0,Brand of Anamnesis
1000090,4,2,3503,3,Saber,Tribbie,Sunday,Luocha,0,2,0,0,Sweeping Force
1000091,4,1,3298,3,The Herta,Tribbie,Dan Heng • Permansor Terrae,Jade,0,0,0,0,Hardened by Frost
1000091,4,2,3430,3,Saber,Sunday,Aventurine,Ice Trailblazer,1,1,0,6,Sweeping Force
1000092,4,1,3411,3,The Herta,Herta,Aventurine,Tribbie,0,6,0,1,Hardened by Frost
1000092,4,2,3631,3,Hysilens,Kafka,Black Swan,Luocha,1,0,1,0,Dire Straits
1000093,4,1,3622,3,Phainon,Dan Heng • Permansor Terrae,Bronya,Tingyun,2,2,1,6,Heroic Vanguard
1000093,4,2,3385,3,Mydei,Sunday,Ice Trailblazer,Luocha,1,0,6,1,Sweeping Force
1000094,4,1,3774,3,Castorice,Evernight,Tribbie,Hyacine,2,0,0,0,Brand of Anamnesis
1000094,4,2,3359,3,Phainon,Cerydra,Robin,Sunday,0,0,0,0,Sweeping Force
1000095,4,1,3791,3,Castorice,Tribbie,Evernight,Hyacine,0,1,1,0,Brand of Anamnesis
1000095,4,2,3484,3,Rappa,Ruan Mei,Fugue,Lingsha,0,1,0,0,Stunning Remark
1000096,4,1,3823,3,Castorice,Evernight,Hyacine,Ice Trailblazer,0,0,0,6,Brand of Anamnesis
1000096,4,2,3471,3,Acheron,Cipher,Sunday,Gallagher,2,0,0,6,Sweeping Force
1000097,4,1,3318,3,Phainon,Cyrene,Cerydra,Dan Heng • Permansor Terrae,0,0,0,0,Heroic Vanguard
1000097,4,2,3737,3,Firefly,Fugue,Ruan Mei,Imaginary Trailblazer,2,1,0,6,Stunning Remark
1010737,4,1,3867,3,Castorice,Evernight,Cyrene,Hyacine,2,0,2,0,Brand of Anamnesis
1010737,4,2,3769,3,Firefly,Ruan Mei,Fugue,Imaginary Trailblazer,2,2,2,6,Stunning Remark
1000098,4,1,3418,3,Castorice,Evernight,Tribbie,Hyacine,0,0,0,0,Brand of Anamnesis
1000098,4,2,3355,3,Rappa,Fugue,Ruan Mei,Lingsha,0,0,0,0,Stunning Remark
1000099,4,1,3451,3,Castorice,Ice Trailblazer,Tribbie,Hyacine,0,6,0,0,Brand of Anamnesis
1000099,4,2,3172,3,Phainon,Sunday,Cerydra,Dan Heng • Permansor Terrae,0,0,0,0,Sweeping Force
1000100,4,1,3406,3,The Herta,Herta,Ice Trailblazer,Dan Heng • Permansor Terrae,0,6,6,0,Hardened by Frost
1000100,4,2,3242,3,Feixiao,Topaz & Numby,Robin,Aventurine,0,0,0,0,Sweeping Force
1010739,4,1,3834,3,Phainon,Cerydra,Bronya,Sunday,2,0,2,1,Heroic Vanguard
1010739,4,2,3091,3,Anaxa,Dan Heng • Permansor Terrae,Robin,Ice Trailblazer,0,0,0,6,Stunning Remark
1000101,4,1,3867,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,2,6,0,Brand of Anamnesis
1000101,4,2,3706,3,Hysilens,Kafka,Cyrene,Dan Heng • Permansor Terrae,0,0,2,0,Dire Straits
1000102,4,1,3974,3,Cyrene,Hyacine,Evernight,Castorice,2,2,2,6,Brand of Anamnesis
1000102,4,2,3824,3,Lingsha,Ruan Mei,Fugue,Firefly,1,6,2,6,Stunning Remark
1000103,4,1,3908,3,Hyacine,Evernight,Tribbie,Cyrene,0,2,1,6,Hardened by Frost
1000103,4,2,3812,3,Saber,Sunday,Dan Heng • Permansor Terrae,Robin,6,0,0,0,Sweeping Force
1010741,4,1,3034,2,Evernight,Ice Trailblazer,Cyrene,Aventurine,0,6,0,0,Brand of Anamnesis
1010741,4,2,3520,2,Anaxa,Dan Heng • Permansor Terrae,Pela,Sunday,0,0,6,0,Sweeping Force
1000104,4,1,3699,3,The Herta,Tribbie,Anaxa,Dan Heng • Permansor Terrae,2,1,0,0,Hardened by Frost
1000104,4,2,3445,3,Aglaea,Robin,Sunday,Hyacine,0,1,0,0,Sweeping Force
1000105,4,1,3841,3,Castorice,Evernight,Cyrene,Hyacine,0,0,5,0,Brand of Anamnesis
1000105,4,2,3416,3,Kafka,Hysilens,Black Swan,Dan Heng • Permansor Terrae,1,0,0,0,Dire Straits
1000106,4,1,3752,3,Castorice,Evernight,Cyrene,Hyacine,0,0,0,0,Brand of Anamnesis
1000106,4,2,3654,3,Hysilens,Kafka,Tribbie,Dan Heng • Permansor Terrae,2,0,0,0,Dire Straits
1000107,4,1,3605,3,Phainon,Dan Heng • Permansor Terrae,Cerydra,Cyrene,1,4,0,0,Heroic Vanguard
1000107,4,2,3624,3,Mydei,Tribbie,Hyacine,Sunday,2,0,1,2,Sweeping Force
1000108,4,1,3629,3,Evernight,Ice Trailblazer,Tribbie,Hyacine,1,6,0,0,Brand of Anamnesis
1000108,4,2,3436,3,Anaxa,Sunday,Ruan Mei,Dan Heng • Permansor Terrae,0,0,1,0,Sweeping Force
1000109,4,1,2614,2,Phainon,Sunday,Cerydra,Luocha,0,0,0,0,Heroic Vanguard
1000109,4,2,3383,2,Castorice,Tribbie,Hyacine,Ice Trailblazer,2,1,0,6,Sweeping Force
1000110,4,1,3765,3,Castorice,Evernight,Ice Trailblazer,Hyacine,0,1,6,0,Brand of Anamnesis
1000110,4,2,3076,3,Black Swan,Kafka,Ruan Mei,Dan Heng • Permansor Terrae,1,0,2,0,Dire Straits
1000111,4,1,3059,2,Aglaea,Sunday,Robin,Dan Heng • Permansor Terrae,1,0,0,0,Heroic Vanguard
1000111,4,2,3456,2,Hysilens,Kafka,Black Swan,Aventurine,0,1,0,1,Dire Straits
1000112,4,1,3040,2,Castorice,Ice Trailblazer,Tribbie,Gallagher,0,6,0,6,Brand of Anamnesis
1000112,4,2,3133,2,Hysilens,Kafka,Black Swan,Huohuo,0,0,0,0,Dire Straits
